avg,cen
155.33272727272725,129.51
145.30363636363637,123.13
139.4909090909091,123.94
141.49727272727276,121.44
130.7327272727273,107.36
124.76272727272725,91.02
124.60454545454549,86.65
132.90272727272725,84.68
137.27,85.88
152.9781818181818,99.96
173.42818181818183,186.41
202.98636363636362,185.88
222.51000000000002,191.97
220.70454545454547,231.09
230.41363636363633,248.8
224.75272727272724,242.64
230.9327272727273,259.65
222.13909090909092,234.51
203.5672727272727,224.79
178.15363636363634,186.87
169.1418181818182,156.83
168.17818181818186,160.07
156.98272727272726,146.51
147.84000000000003,137.99
