,0,1,2,3,4,5,6,7,8,9,10
0,-0.0,22.37735155756259,6.5014633327501885,12.340342051063411,10.300598487275789,6.509719793089224,10.207889135633577,10.5118788677412,8.733833389863333,4.492569367481211,17.438186473364183
1,22.37735155756259,-0.0,25.662739245818948,18.565494756278238,13.405522848139306,20.948553139890727,13.552192978784626,14.15176122640832,16.251425382908383,19.122558655248426,15.533074053118769
2,6.5014633327501885,25.662739245818948,-0.0,8.624150881122208,12.428122695203587,8.141457154356305,10.687848391097392,12.455024591317237,8.5145479545325,5.470388368622151,14.175479129296255
3,12.340342051063411,18.565494756278238,8.624150881122208,-0.0,14.665724769899596,12.504594185893996,11.666830693982677,14.21388457867461,8.467014289250937,10.021341462671408,8.377774157394063
4,10.300598487275789,13.405522848139306,12.428122695203587,14.665724769899596,-0.0,7.7691707818905815,4.958012711747308,4.47236568275242,7.795057964117428,10.608467647145618,18.04425069870599
5,6.509719793089224,20.948553139890727,8.141457154356305,12.504594185893996,7.7691707818905815,-0.0,6.847393441331427,9.281441703929103,5.401291004096447,5.528461465426206,19.01700682563938
6,10.207889135633577,13.552192978784626,10.687848391097392,11.666830693982677,4.958012711747308,6.847393441331427,-0.0,3.6192447546769584,5.3244744917097675,8.492502636413642,16.191125400322566
7,10.5118788677412,14.15176122640832,12.455024591317237,14.21388457867461,4.47236568275242,9.281441703929103,3.6192447546769584,-0.0,6.49807976876289,9.782224782384183,14.942174158843867
8,8.733833389863333,16.251425382908383,8.5145479545325,8.467014289250937,7.795057964117428,5.401291004096447,5.3244744917097675,6.49807976876289,-0.0,5.058478152344587,13.505282640063326
9,4.492569367481211,19.122558655248426,5.470388368622151,10.021341462671408,10.608467647145618,5.528461465426206,8.492502636413642,9.782224782384183,5.058478152344587,-0.0,13.604364091174315
10,17.438186473364183,15.533074053118769,14.175479129296255,8.377774157394063,18.04425069870599,19.01700682563938,16.191125400322566,14.942174158843867,13.505282640063326,13.604364091174315,-0.0
