campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Tempe,47,Noble Science Library,2019,1,1,0,65.68,20.669014084507047,65.68,20.669014084507047
Tempe,47,Noble Science Library,2019,1,1,1,74.24,26.549295774647888,74.24,26.549295774647888
Tempe,47,Noble Science Library,2019,1,1,2,73.39,27.78169014084507,73.39,27.78169014084507
Tempe,47,Noble Science Library,2019,1,1,3,73.91,25.985915492957748,73.91,25.985915492957748
Tempe,47,Noble Science Library,2019,1,1,4,74.33,23.34507042253521,74.33,23.34507042253521
Tempe,47,Noble Science Library,2019,1,1,5,73.87,23.45070422535212,73.87,23.45070422535212
Tempe,47,Noble Science Library,2019,1,1,6,73.28,23.38028169014085,73.28,23.38028169014085
Tempe,47,Noble Science Library,2019,1,1,7,74.5,22.78169014084507,74.5,22.78169014084507
Tempe,47,Noble Science Library,2019,1,1,8,72.11,18.063380281690144,72.11,18.063380281690144
Tempe,47,Noble Science Library,2019,1,1,9,72.36,15.528169014084511,72.36,15.528169014084511
Tempe,47,Noble Science Library,2019,1,1,10,71.83,15.880281690140846,71.83,15.880281690140846
Tempe,47,Noble Science Library,2019,1,1,11,70.37,16.09154929577465,70.37,16.09154929577465
Tempe,47,Noble Science Library,2019,1,1,12,71.57,17.04225352112676,71.57,17.04225352112676
Tempe,47,Noble Science Library,2019,1,1,13,71.39,17.781690140845075,71.39,17.781690140845075
Tempe,47,Noble Science Library,2019,1,1,14,71.25,20.563380281690144,71.25,20.563380281690144
Tempe,47,Noble Science Library,2019,1,1,15,70.36,20.77464788732395,70.36,20.77464788732395
Tempe,47,Noble Science Library,2019,1,1,16,71.22,21.936619718309863,71.22,21.936619718309863
Tempe,47,Noble Science Library,2019,1,1,17,71.65,20.42253521126761,71.65,20.42253521126761
Tempe,47,Noble Science Library,2019,1,1,18,73.85,19.929577464788736,73.85,19.929577464788736
Tempe,47,Noble Science Library,2019,1,1,19,73.05,17.676056338028168,73.05,17.676056338028168
Tempe,47,Noble Science Library,2019,1,1,20,73.15,22.007042253521128,73.15,22.007042253521128
Tempe,47,Noble Science Library,2019,1,1,21,73.24,22.323943661971832,73.24,22.323943661971832
Tempe,47,Noble Science Library,2019,1,1,22,74.03,23.38028169014085,74.03,23.38028169014085
Tempe,47,Noble Science Library,2019,1,1,23,75.57,20.457746478873247,75.57,20.457746478873247
Tempe,47,Noble Science Library,2019,1,2,0,65.75,14.683098591549294,65.75,14.683098591549294
Tempe,47,Noble Science Library,2019,1,2,1,73.37,15.809859154929581,73.37,15.809859154929581
Tempe,47,Noble Science Library,2019,1,2,2,73.92,18.133802816901408,73.92,18.133802816901408
Tempe,47,Noble Science Library,2019,1,2,3,75.62,17.21830985915493,75.62,17.21830985915493
Tempe,47,Noble Science Library,2019,1,2,4,116.19,15.950704225352116,116.19,15.950704225352116
Tempe,47,Noble Science Library,2019,1,2,5,116.32,15.528169014084511,116.32,15.528169014084511
Tempe,47,Noble Science Library,2019,1,2,6,118.88,15.176056338028168,118.88,15.176056338028168
Tempe,47,Noble Science Library,2019,1,2,7,135.71,15.422535211267604,135.71,15.422535211267604
Tempe,47,Noble Science Library,2019,1,2,8,142.81,13.098591549295776,142.81,13.098591549295776
Tempe,47,Noble Science Library,2019,1,2,9,144.5,12.218309859154932,144.5,12.218309859154932
Tempe,47,Noble Science Library,2019,1,2,10,159.71,18.20422535211268,159.71,18.20422535211268
Tempe,47,Noble Science Library,2019,1,2,11,161.74,22.852112676056343,161.74,22.852112676056343
Tempe,47,Noble Science Library,2019,1,2,12,165.49,25.985915492957748,165.49,25.985915492957748
Tempe,47,Noble Science Library,2019,1,2,13,163.76,28.309859154929576,163.76,28.309859154929576
Tempe,47,Noble Science Library,2019,1,2,14,158.23,40.07042253521127,158.23,40.07042253521127
Tempe,47,Noble Science Library,2019,1,2,15,157.57,47.71126760563382,157.57,47.71126760563382
Tempe,47,Noble Science Library,2019,1,2,16,116.8,50.70422535211269,116.8,50.70422535211269
Tempe,47,Noble Science Library,2019,1,2,17,151.72,50.49295774647888,151.72,50.49295774647888
Tempe,47,Noble Science Library,2019,1,2,18,149.76,50.73943661971831,149.76,50.73943661971831
Tempe,47,Noble Science Library,2019,1,2,19,95.38,50.3169014084507,95.38,50.3169014084507
Tempe,47,Noble Science Library,2019,1,2,20,76.9,42.394366197183096,76.9,42.394366197183096
Tempe,47,Noble Science Library,2019,1,2,21,77.79,35.14084507042254,77.79,35.14084507042254
Tempe,47,Noble Science Library,2019,1,2,22,76.5,28.239436619718308,76.5,28.239436619718308
Tempe,47,Noble Science Library,2019,1,2,23,82.6,23.239436619718308,82.6,23.239436619718308
Tempe,47,Noble Science Library,2019,1,3,0,117.44,16.232394366197184,117.44,16.232394366197184
Tempe,47,Noble Science Library,2019,1,3,1,125.06,21.936619718309863,125.06,21.936619718309863
Tempe,47,Noble Science Library,2019,1,3,2,127.63,22.323943661971832,127.63,22.323943661971832
Tempe,47,Noble Science Library,2019,1,3,3,125.38,22.394366197183103,125.38,22.394366197183103
Tempe,47,Noble Science Library,2019,1,3,4,117.88,22.0774647887324,117.88,22.0774647887324
Tempe,47,Noble Science Library,2019,1,3,5,117.89,19.43661971830986,117.89,19.43661971830986
