campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Tempe,162A,Tooker House Residential,2019,1,1,0,225.39,99.33098591549296,225.39,99.33098591549296
Tempe,162A,Tooker House Residential,2019,1,1,1,224.76,100.10563380281693,224.76,100.10563380281693
Tempe,162A,Tooker House Residential,2019,1,1,2,232.05,97.46478873239435,232.05,97.46478873239435
Tempe,162A,Tooker House Residential,2019,1,1,3,227.24,88.38028169014086,227.24,88.38028169014086
Tempe,162A,Tooker House Residential,2019,1,1,4,224.2,82.42957746478874,224.2,82.42957746478874
Tempe,162A,Tooker House Residential,2019,1,1,5,228.93,77.71126760563381,228.93,77.71126760563381
Tempe,162A,Tooker House Residential,2019,1,1,6,232.92,75.84507042253522,232.92,75.84507042253522
Tempe,162A,Tooker House Residential,2019,1,1,7,229.74,81.61971830985917,229.74,81.61971830985917
Tempe,162A,Tooker House Residential,2019,1,1,8,229.48,70.49295774647888,229.48,70.49295774647888
Tempe,162A,Tooker House Residential,2019,1,1,9,234.88,63.34507042253521,234.88,63.34507042253521
Tempe,162A,Tooker House Residential,2019,1,1,10,221.18,77.99295774647888,221.18,77.99295774647888
Tempe,162A,Tooker House Residential,2019,1,1,11,216.22,78.48591549295773,216.22,78.48591549295773
Tempe,162A,Tooker House Residential,2019,1,1,12,207.04,99.15492957746478,207.04,99.15492957746478
Tempe,162A,Tooker House Residential,2019,1,1,13,202.03,96.19718309859155,202.03,96.19718309859155
Tempe,162A,Tooker House Residential,2019,1,1,14,204.98,108.69718309859155,204.98,108.69718309859155
Tempe,162A,Tooker House Residential,2019,1,1,15,199.22,112.35915492957749,199.22,112.35915492957749
Tempe,162A,Tooker House Residential,2019,1,1,16,203.99,113.02816901408451,203.99,113.02816901408451
Tempe,162A,Tooker House Residential,2019,1,1,17,213.91,94.64788732394364,213.91,94.64788732394364
Tempe,162A,Tooker House Residential,2019,1,1,18,227.92,78.80281690140845,227.92,78.80281690140845
Tempe,162A,Tooker House Residential,2019,1,1,19,232.81,67.11267605633803,232.81,67.11267605633803
Tempe,162A,Tooker House Residential,2019,1,1,20,239.21,79.61267605633803,239.21,79.61267605633803
Tempe,162A,Tooker House Residential,2019,1,1,21,243.21,82.95774647887325,243.21,82.95774647887325
Tempe,162A,Tooker House Residential,2019,1,1,22,249.52,84.47183098591547,249.52,84.47183098591547
Tempe,162A,Tooker House Residential,2019,1,1,23,245.3,80.45774647887325,245.3,80.45774647887325
Tempe,162A,Tooker House Residential,2019,1,2,0,262.75,74.0492957746479,262.75,74.0492957746479
Tempe,162A,Tooker House Residential,2019,1,2,1,256.59,69.82394366197181,256.59,69.82394366197181
Tempe,162A,Tooker House Residential,2019,1,2,2,263.01,63.06338028169014,263.01,63.06338028169014
