campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Tempe,31,Psychology North,2019,1,1,0,51.8,39.01408451,51.8,39.01408451
Tempe,31,Psychology North,2019,1,1,1,51.62,39.11971831,51.62,39.11971831
Tempe,31,Psychology North,2019,1,1,2,50.26,40.03521127,50.26,40.03521127
Tempe,31,Psychology North,2019,1,1,3,51.63,40.1056338,51.63,40.1056338
Tempe,31,Psychology North,2019,1,1,4,50.07,40.42253521,50.07,40.42253521
Tempe,31,Psychology North,2019,1,1,5,51.46,39.92957746,51.46,39.92957746
Tempe,31,Psychology North,2019,1,1,6,49.12,40.28169014,49.12,40.28169014
Tempe,31,Psychology North,2019,1,1,7,53.41,39.61267606,53.41,39.61267606
Tempe,31,Psychology North,2019,1,1,8,51.85,47.88732394,51.85,47.88732394
Tempe,31,Psychology North,2019,1,1,9,53.05,46.90140845,53.05,46.90140845
Tempe,31,Psychology North,2019,1,1,10,54.98,62.74647887,54.98,62.74647887
Tempe,31,Psychology North,2019,1,1,11,56.36,81.12676056,56.36,81.12676056
Tempe,31,Psychology North,2019,1,1,12,56.71,70.52816901,56.71,70.52816901
Tempe,31,Psychology North,2019,1,1,13,56.82,71.12676056,56.82,71.12676056
Tempe,31,Psychology North,2019,1,1,14,58.83,73.5915493,58.83,73.5915493
Tempe,31,Psychology North,2019,1,1,15,55.17,73.83802817,55.17,73.83802817
Tempe,31,Psychology North,2019,1,1,16,48.87,70.07042254,48.87,70.07042254
Tempe,31,Psychology North,2019,1,1,17,45.06,54.57746479,45.06,54.57746479
Tempe,31,Psychology North,2019,1,1,18,44.34,51.54929577,44.34,51.54929577
Tempe,31,Psychology North,2019,1,1,19,44,51.58450704,44,51.58450704
Tempe,31,Psychology North,2019,1,1,20,49.21,39.78873239,49.21,39.78873239
Tempe,31,Psychology North,2019,1,1,21,44.9,36.61971831,44.9,36.61971831
Tempe,31,Psychology North,2019,1,1,22,44.36,30.21126761,44.36,30.21126761
Tempe,31,Psychology North,2019,1,1,23,43.34,32.25352113,43.34,32.25352113
Tempe,31,Psychology North,2019,1,2,0,43.84,32.74647887,43.84,32.74647887
Tempe,31,Psychology North,2019,1,2,1,44.2,31.47887324,44.2,31.47887324
Tempe,31,Psychology North,2019,1,2,2,43.62,30.03521127,43.62,30.03521127
