campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Tempe,162,Tooker House,2019,1,1,0,293.75,158.34507042253526,293.75,158.34507042253526
Tempe,162,Tooker House,2019,1,1,1,291.85,157.74647887323945,291.85,157.74647887323945
Tempe,162,Tooker House,2019,1,1,2,293.56,157.0774647887324,293.56,157.0774647887324
Tempe,162,Tooker House,2019,1,1,3,293.35,140.6690140845071,293.35,140.6690140845071
Tempe,162,Tooker House,2019,1,1,4,291.03,135.03521126760566,291.03,135.03521126760566
Tempe,162,Tooker House,2019,1,1,5,295.51,135.88028169014086,295.51,135.88028169014086
Tempe,162,Tooker House,2019,1,1,6,295.64,129.96478873239434,295.64,129.96478873239434
Tempe,162,Tooker House,2019,1,1,7,296.47,136.23239436619718,296.47,136.23239436619718
Tempe,162,Tooker House,2019,1,1,8,294.94,113.87323943661974,294.94,113.87323943661974
Tempe,162,Tooker House,2019,1,1,9,298.56,110.52816901408451,298.56,110.52816901408451
Tempe,162,Tooker House,2019,1,1,10,285.01,124.33098591549296,285.01,124.33098591549296
Tempe,162,Tooker House,2019,1,1,11,280.2,130.56338028169014,280.2,130.56338028169014
Tempe,162,Tooker House,2019,1,1,12,270.81,150.45774647887325,270.81,150.45774647887325
Tempe,162,Tooker House,2019,1,1,13,269.26,154.36619718309862,269.26,154.36619718309862
Tempe,162,Tooker House,2019,1,1,14,266.43,159.3661971830986,266.43,159.3661971830986
Tempe,162,Tooker House,2019,1,1,15,268.24,169.2253521126761,268.24,169.2253521126761
Tempe,162,Tooker House,2019,1,1,16,265.08,171.16197183098592,265.08,171.16197183098592
Tempe,162,Tooker House,2019,1,1,17,280.57,146.7605633802817,280.57,146.7605633802817
Tempe,162,Tooker House,2019,1,1,18,294.02,134.64788732394368,294.02,134.64788732394368
Tempe,162,Tooker House,2019,1,1,19,298.17,117.64084507042251,298.17,117.64084507042251
Tempe,162,Tooker House,2019,1,1,20,306.39,133.943661971831,306.39,133.943661971831
