campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Tempe,181,Central Plant North Sub,2019,1,1,0,16.56,0,16.56,0
Tempe,181,Central Plant North Sub,2019,1,1,1,20.78,0,20.78,0
Tempe,181,Central Plant North Sub,2019,1,1,2,18.25,0,18.25,0
Tempe,181,Central Plant North Sub,2019,1,1,3,19.86,0,19.86,0
Tempe,181,Central Plant North Sub,2019,1,1,4,18.77,0,18.77,0
Tempe,181,Central Plant North Sub,2019,1,1,5,18.57,0,18.57,0
Tempe,181,Central Plant North Sub,2019,1,1,6,19.78,0,19.78,0
Tempe,181,Central Plant North Sub,2019,1,1,7,18.1,0,18.1,0
Tempe,181,Central Plant North Sub,2019,1,1,8,20.64,0,20.64,0
Tempe,181,Central Plant North Sub,2019,1,1,9,18.27,0,18.27,0
Tempe,181,Central Plant North Sub,2019,1,1,10,19.58,0,19.58,0
Tempe,181,Central Plant North Sub,2019,1,1,11,16.66,0,16.66,0
Tempe,181,Central Plant North Sub,2019,1,1,12,16.16,0,16.16,0
Tempe,181,Central Plant North Sub,2019,1,1,13,16.57,0,16.57,0
Tempe,181,Central Plant North Sub,2019,1,1,14,16.6,0,16.6,0
Tempe,181,Central Plant North Sub,2019,1,1,15,17.49,0,17.49,0
Tempe,181,Central Plant North Sub,2019,1,1,16,17.38,0,17.38,0
Tempe,181,Central Plant North Sub,2019,1,1,17,19.24,0,19.24,0
Tempe,181,Central Plant North Sub,2019,1,1,18,17.22,0,17.22,0
Tempe,181,Central Plant North Sub,2019,1,1,19,19.21,0,19.21,0
Tempe,181,Central Plant North Sub,2019,1,1,20,17.06,0,17.06,0
Tempe,181,Central Plant North Sub,2019,1,1,21,19.18,0,19.18,0
Tempe,181,Central Plant North Sub,2019,1,1,22,17.69,0,17.69,0
Tempe,181,Central Plant North Sub,2019,1,1,23,19.3,0,19.3,0
Tempe,181,Central Plant North Sub,2019,1,2,0,18.6,0,18.6,0
Tempe,181,Central Plant North Sub,2019,1,2,1,18.57,0,18.57,0
Tempe,181,Central Plant North Sub,2019,1,2,2,20.01,0,20.01,0
Tempe,181,Central Plant North Sub,2019,1,2,3,18,0,18,0
Tempe,181,Central Plant North Sub,2019,1,2,4,20.15,0,20.15,0
Tempe,181,Central Plant North Sub,2019,1,2,5,17.91,0,17.91,0
Tempe,181,Central Plant North Sub,2019,1,2,6,20.02,0,20.02,0
Tempe,181,Central Plant North Sub,2019,1,2,7,17.88,0,17.88,0
Tempe,181,Central Plant North Sub,2019,1,2,8,19.95,0,19.95,0
Tempe,181,Central Plant North Sub,2019,1,2,9,18.63,0,18.63,0
Tempe,181,Central Plant North Sub,2019,1,2,10,18.18,0,18.18,0
Tempe,181,Central Plant North Sub,2019,1,2,11,16.21,0,16.21,0
Tempe,181,Central Plant North Sub,2019,1,2,12,13.36,0,13.36,0
Tempe,181,Central Plant North Sub,2019,1,2,13,16.86,0,16.86,0
Tempe,181,Central Plant North Sub,2019,1,2,14,18.26,0,18.26,0
Tempe,181,Central Plant North Sub,2019,1,2,15,16.07,0,16.07,0
Tempe,181,Central Plant North Sub,2019,1,2,16,18.23,0,18.23,0
Tempe,181,Central Plant North Sub,2019,1,2,17,16.12,0,16.12,0
Tempe,181,Central Plant North Sub,2019,1,2,18,18.51,0,18.51,0
Tempe,181,Central Plant North Sub,2019,1,2,19,16.61,0,16.61,0
Tempe,181,Central Plant North Sub,2019,1,2,20,18.31,0,18.31,0
Tempe,181,Central Plant North Sub,2019,1,2,21,18.04,0,18.04,0
Tempe,181,Central Plant North Sub,2019,1,2,22,17.64,0,17.64,0
Tempe,181,Central Plant North Sub,2019,1,2,23,20.23,0,20.23,0
Tempe,181,Central Plant North Sub,2019,1,3,0,17.83,0,17.83,0
Tempe,181,Central Plant North Sub,2019,1,3,1,20.36,0,20.36,0
Tempe,181,Central Plant North Sub,2019,1,3,2,18.46,0,18.46,0
Tempe,181,Central Plant North Sub,2019,1,3,3,20.12,0,20.12,0
Tempe,181,Central Plant North Sub,2019,1,3,4,18.26,0,18.26,0
Tempe,181,Central Plant North Sub,2019,1,3,5,19.12,0,19.12,0
Tempe,181,Central Plant North Sub,2019,1,3,6,19.27,0,19.27,0
Tempe,181,Central Plant North Sub,2019,1,3,7,18.57,0,18.57,0
Tempe,181,Central Plant North Sub,2019,1,3,8,21.34,2.042253521,21.34,2.042253521
Tempe,181,Central Plant North Sub,2019,1,3,9,18.38,0,18.38,0
Tempe,181,Central Plant North Sub,2019,1,3,10,20.6,0,20.6,0
Tempe,181,Central Plant North Sub,2019,1,3,11,16.86,0,16.86,0
Tempe,181,Central Plant North Sub,2019,1,3,12,15.3,0,15.3,0
Tempe,181,Central Plant North Sub,2019,1,3,13,16.41,0,16.41,0
Tempe,181,Central Plant North Sub,2019,1,3,14,16.83,0,16.83,0
Tempe,181,Central Plant North Sub,2019,1,3,15,17.56,0,17.56,0
Tempe,181,Central Plant North Sub,2019,1,3,16,17.32,0,17.32,0
Tempe,181,Central Plant North Sub,2019,1,3,17,18.48,0,18.48,0
Tempe,181,Central Plant North Sub,2019,1,3,18,16.16,0,16.16,0
Tempe,181,Central Plant North Sub,2019,1,3,19,18.36,0,18.36,0
Tempe,181,Central Plant North Sub,2019,1,3,20,16.13,0,16.13,0
Tempe,181,Central Plant North Sub,2019,1,3,21,18.07,0,18.07,0
Tempe,181,Central Plant North Sub,2019,1,3,22,16.48,0,16.48,0
Tempe,181,Central Plant North Sub,2019,1,3,23,17.95,0,17.95,0
Tempe,181,Central Plant North Sub,2019,1,4,0,19.36,0,19.36,0
Tempe,181,Central Plant North Sub,2019,1,4,1,18.5,0,18.5,0
Tempe,181,Central Plant North Sub,2019,1,4,2,20.41,0,20.41,0
Tempe,181,Central Plant North Sub,2019,1,4,3,18.12,0,18.12,0
Tempe,181,Central Plant North Sub,2019,1,4,4,20.24,0,20.24,0
Tempe,181,Central Plant North Sub,2019,1,4,5,29.06,0,29.06,0
Tempe,181,Central Plant North Sub,2019,1,4,6,70.7,0,70.7,0
Tempe,181,Central Plant North Sub,2019,1,4,7,64.92,0,64.92,0
Tempe,181,Central Plant North Sub,2019,1,4,8,19.68,0,19.68,0
Tempe,181,Central Plant North Sub,2019,1,4,9,19.85,0,19.85,0
Tempe,181,Central Plant North Sub,2019,1,4,10,18.74,0,18.74,0
Tempe,181,Central Plant North Sub,2019,1,4,11,18.6,0,18.6,0
Tempe,181,Central Plant North Sub,2019,1,4,12,11.09,0,11.09,0
Tempe,181,Central Plant North Sub,2019,1,4,13,16.56,0,16.56,0
Tempe,181,Central Plant North Sub,2019,1,4,14,15.77,0,15.77,0
Tempe,181,Central Plant North Sub,2019,1,4,15,16.73,0,16.73,0
Tempe,181,Central Plant North Sub,2019,1,4,16,17.2,0,17.2,0
Tempe,181,Central Plant North Sub,2019,1,4,17,15.77,0,15.77,0
Tempe,181,Central Plant North Sub,2019,1,4,18,17.86,0,17.86,0
Tempe,181,Central Plant North Sub,2019,1,4,19,15.8,0,15.8,0
Tempe,181,Central Plant North Sub,2019,1,4,20,17.59,0,17.59,0
Tempe,181,Central Plant North Sub,2019,1,4,21,15.8,0,15.8,0
Tempe,181,Central Plant North Sub,2019,1,4,22,16.93,0,16.93,0
Tempe,181,Central Plant North Sub,2019,1,4,23,17.4,0,17.4,0
Tempe,181,Central Plant North Sub,2019,1,5,0,16.22,0,16.22,0
Tempe,181,Central Plant North Sub,2019,1,5,1,20.64,0,20.64,0
Tempe,181,Central Plant North Sub,2019,1,5,2,18.6,0,18.6,0
Tempe,181,Central Plant North Sub,2019,1,5,3,19.54,0,19.54,0
Tempe,181,Central Plant North Sub,2019,1,5,4,16.73,0,16.73,0
Tempe,181,Central Plant North Sub,2019,1,5,5,18.42,0,18.42,0
Tempe,181,Central Plant North Sub,2019,1,5,6,17.07,0,17.07,0
Tempe,181,Central Plant North Sub,2019,1,5,7,18.01,0,18.01,0
Tempe,181,Central Plant North Sub,2019,1,5,8,19.81,0,19.81,0
Tempe,181,Central Plant North Sub,2019,1,5,9,17.29,0,17.29,0
Tempe,181,Central Plant North Sub,2019,1,5,10,16.01,0,16.01,0
Tempe,181,Central Plant North Sub,2019,1,5,11,12.24,0,12.24,0
Tempe,181,Central Plant North Sub,2019,1,5,12,11.07,0,11.07,0
Tempe,181,Central Plant North Sub,2019,1,5,13,12.55,0,12.55,0
Tempe,181,Central Plant North Sub,2019,1,5,14,13.23,0,13.23,0
Tempe,181,Central Plant North Sub,2019,1,5,15,11.98,0,11.98,0
Tempe,181,Central Plant North Sub,2019,1,5,16,12.47,0,12.47,0
Tempe,181,Central Plant North Sub,2019,1,5,17,14.02,0,14.02,0
Tempe,181,Central Plant North Sub,2019,1,5,18,13.07,0,13.07,0
Tempe,181,Central Plant North Sub,2019,1,5,19,15.14,0,15.14,0
Tempe,181,Central Plant North Sub,2019,1,5,20,13.1,0,13.1,0
Tempe,181,Central Plant North Sub,2019,1,5,21,14.61,0,14.61,0
Tempe,181,Central Plant North Sub,2019,1,5,22,13.69,0,13.69,0
Tempe,181,Central Plant North Sub,2019,1,5,23,13.49,0,13.49,0
Tempe,181,Central Plant North Sub,2019,1,6,0,15.16,0,15.16,0
Tempe,181,Central Plant North Sub,2019,1,6,1,13.88,0,13.88,0
Tempe,181,Central Plant North Sub,2019,1,6,2,17.07,0,17.07,0
Tempe,181,Central Plant North Sub,2019,1,6,3,14.97,0,14.97,0
Tempe,181,Central Plant North Sub,2019,1,6,4,16.43,0,16.43,0
Tempe,181,Central Plant North Sub,2019,1,6,5,15.63,0,15.63,0
Tempe,181,Central Plant North Sub,2019,1,6,6,14.94,0,14.94,0
Tempe,181,Central Plant North Sub,2019,1,6,7,17.11,0,17.11,0
Tempe,181,Central Plant North Sub,2019,1,6,8,15.23,0,15.23,0
Tempe,181,Central Plant North Sub,2019,1,6,9,17.06,0,17.06,0
Tempe,181,Central Plant North Sub,2019,1,6,10,14.75,0,14.75,0
Tempe,181,Central Plant North Sub,2019,1,6,11,16.77,0,16.77,0
Tempe,181,Central Plant North Sub,2019,1,6,12,14.79,0,14.79,0
Tempe,181,Central Plant North Sub,2019,1,6,13,15.82,0,15.82,0
Tempe,181,Central Plant North Sub,2019,1,6,14,15.34,0,15.34,0
Tempe,181,Central Plant North Sub,2019,1,6,15,13.86,0,13.86,0
Tempe,181,Central Plant North Sub,2019,1,6,16,15.78,0,15.78,0
Tempe,181,Central Plant North Sub,2019,1,6,17,14.02,0,14.02,0
Tempe,181,Central Plant North Sub,2019,1,6,18,15.8,0,15.8,0
Tempe,181,Central Plant North Sub,2019,1,6,19,14.29,0,14.29,0
Tempe,181,Central Plant North Sub,2019,1,6,20,14.37,0,14.37,0
Tempe,181,Central Plant North Sub,2019,1,6,21,16.01,0,16.01,0
Tempe,181,Central Plant North Sub,2019,1,6,22,15,0,15,0
Tempe,181,Central Plant North Sub,2019,1,6,23,17.18,0,17.18,0
Tempe,181,Central Plant North Sub,2019,1,7,0,15.03,0,15.03,0
Tempe,181,Central Plant North Sub,2019,1,7,1,17.93,0,17.93,0
Tempe,181,Central Plant North Sub,2019,1,7,2,16.32,0,16.32,0
Tempe,181,Central Plant North Sub,2019,1,7,3,16.15,0,16.15,0
Tempe,181,Central Plant North Sub,2019,1,7,4,17.85,0,17.85,0
Tempe,181,Central Plant North Sub,2019,1,7,5,16.68,0,16.68,0
Tempe,181,Central Plant North Sub,2019,1,7,6,18.85,0,18.85,0
Tempe,181,Central Plant North Sub,2019,1,7,7,16.92,0,16.92,0
Tempe,181,Central Plant North Sub,2019,1,7,8,19.69,0,19.69,0
Tempe,181,Central Plant North Sub,2019,1,7,9,17.47,0,17.47,0
Tempe,181,Central Plant North Sub,2019,1,7,10,12.08,0,12.08,0
Tempe,181,Central Plant North Sub,2019,1,7,11,10.93,0,10.93,0
Tempe,181,Central Plant North Sub,2019,1,7,12,9.3,0,9.3,0
Tempe,181,Central Plant North Sub,2019,1,7,13,11.42,0,11.42,0
Tempe,181,Central Plant North Sub,2019,1,7,14,12.05,0,12.05,0
Tempe,181,Central Plant North Sub,2019,1,7,15,13.94,0,13.94,0
Tempe,181,Central Plant North Sub,2019,1,7,16,15.88,0,15.88,0
Tempe,181,Central Plant North Sub,2019,1,7,17,14.3,0,14.3,0
Tempe,181,Central Plant North Sub,2019,1,7,18,16,0,16,0
Tempe,181,Central Plant North Sub,2019,1,7,19,14.01,0,14.01,0
Tempe,181,Central Plant North Sub,2019,1,7,20,15.5,0,15.5,0
Tempe,181,Central Plant North Sub,2019,1,7,21,14.6,0,14.6,0
Tempe,181,Central Plant North Sub,2019,1,7,22,14.33,0,14.33,0
Tempe,181,Central Plant North Sub,2019,1,7,23,15.82,0,15.82,0
Tempe,181,Central Plant North Sub,2019,1,8,0,13.93,0,13.93,0
Tempe,181,Central Plant North Sub,2019,1,8,1,18.38,0,18.38,0
Tempe,181,Central Plant North Sub,2019,1,8,2,15.93,0,15.93,0
Tempe,181,Central Plant North Sub,2019,1,8,3,17.94,0,17.94,0
Tempe,181,Central Plant North Sub,2019,1,8,4,16.08,0,16.08,0
Tempe,181,Central Plant North Sub,2019,1,8,5,16.3,0,16.3,0
Tempe,181,Central Plant North Sub,2019,1,8,6,17.43,0,17.43,0
Tempe,181,Central Plant North Sub,2019,1,8,7,16.11,0,16.11,0
Tempe,181,Central Plant North Sub,2019,1,8,8,18.29,0,18.29,0
Tempe,181,Central Plant North Sub,2019,1,8,9,14.78,0,14.78,0
Tempe,181,Central Plant North Sub,2019,1,8,10,10.8,0,10.8,0
Tempe,181,Central Plant North Sub,2019,1,8,11,9.65,0,9.65,0
Tempe,181,Central Plant North Sub,2019,1,8,12,8.76,0,8.76,0
Tempe,181,Central Plant North Sub,2019,1,8,13,9.97,0,9.97,0
Tempe,181,Central Plant North Sub,2019,1,8,14,11.23,0,11.23,0
Tempe,181,Central Plant North Sub,2019,1,8,15,8.73,0,8.73,0
Tempe,181,Central Plant North Sub,2019,1,8,16,10.88,0,10.88,0
Tempe,181,Central Plant North Sub,2019,1,8,17,10.97,0,10.97,0
Tempe,181,Central Plant North Sub,2019,1,8,18,9.85,0,9.85,0
Tempe,181,Central Plant North Sub,2019,1,8,19,12.26,0,12.26,0
Tempe,181,Central Plant North Sub,2019,1,8,20,11.23,0,11.23,0
Tempe,181,Central Plant North Sub,2019,1,8,21,13.21,0,13.21,0
Tempe,181,Central Plant North Sub,2019,1,8,22,12.6,0,12.6,0
Tempe,181,Central Plant North Sub,2019,1,8,23,12.44,0,12.44,0
Tempe,181,Central Plant North Sub,2019,1,9,0,14.77,0,14.77,0
Tempe,181,Central Plant North Sub,2019,1,9,1,12.66,0,12.66,0
Tempe,181,Central Plant North Sub,2019,1,9,2,14.78,0,14.78,0
Tempe,181,Central Plant North Sub,2019,1,9,3,12.66,0,12.66,0
Tempe,181,Central Plant North Sub,2019,1,9,4,14.5,0,14.5,0
Tempe,181,Central Plant North Sub,2019,1,9,5,14.12,0,14.12,0
Tempe,181,Central Plant North Sub,2019,1,9,6,13.94,0,13.94,0
Tempe,181,Central Plant North Sub,2019,1,9,7,15.81,0,15.81,0
Tempe,181,Central Plant North Sub,2019,1,9,8,14.09,0,14.09,0
Tempe,181,Central Plant North Sub,2019,1,9,9,17.37,0,17.37,0
Tempe,181,Central Plant North Sub,2019,1,9,10,11.48,0,11.48,0
