campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Tempe,40C,Bus Admin C,2019,1,1,0,120.92,5.528169014084507,120.92,5.528169014084507
Tempe,40C,Bus Admin C,2019,1,1,1,121.38,5.140845070422536,121.38,5.140845070422536
Tempe,40C,Bus Admin C,2019,1,1,2,108.17,4.401408450704227,108.17,4.401408450704227
Tempe,40C,Bus Admin C,2019,1,1,3,105.32,3.063380281690141,105.32,3.063380281690141
Tempe,40C,Bus Admin C,2019,1,1,4,104.86,3.0985915492957745,104.86,3.0985915492957745
Tempe,40C,Bus Admin C,2019,1,1,5,123.93,3.661971830985917,123.93,3.661971830985917
Tempe,40C,Bus Admin C,2019,1,1,6,130.26,3.7676056338028174,130.26,3.7676056338028174
Tempe,40C,Bus Admin C,2019,1,1,7,128.54,3.5915492957746484,128.54,3.5915492957746484
Tempe,40C,Bus Admin C,2019,1,1,8,125.84,2.1478873239436616,125.84,2.1478873239436616
Tempe,40C,Bus Admin C,2019,1,1,9,126.32,2.1126760563380285,126.32,2.1126760563380285
Tempe,40C,Bus Admin C,2019,1,1,10,125.07,2.8169014084507045,125.07,2.8169014084507045
Tempe,40C,Bus Admin C,2019,1,1,11,124.25,3.3098591549295766,124.25,3.3098591549295766
Tempe,40C,Bus Admin C,2019,1,1,12,122.07,3.7676056338028174,122.07,3.7676056338028174
Tempe,40C,Bus Admin C,2019,1,1,13,124.0,3.838028169014085,124.0,3.838028169014085
Tempe,40C,Bus Admin C,2019,1,1,14,123.61,3.8028169014084514,123.61,3.8028169014084514
Tempe,40C,Bus Admin C,2019,1,1,15,116.88,3.7676056338028174,116.88,3.7676056338028174
Tempe,40C,Bus Admin C,2019,1,1,16,118.49,3.485915492957747,118.49,3.485915492957747
Tempe,40C,Bus Admin C,2019,1,1,17,119.17,3.4507042253521134,119.17,3.4507042253521134
Tempe,40C,Bus Admin C,2019,1,1,18,122.5,3.1690140845070425,122.5,3.1690140845070425
Tempe,40C,Bus Admin C,2019,1,1,19,126.26,2.394366197183099,126.26,2.394366197183099
Tempe,40C,Bus Admin C,2019,1,1,20,126.9,3.5915492957746484,126.9,3.5915492957746484
Tempe,40C,Bus Admin C,2019,1,1,21,127.92,4.683098591549297,127.92,4.683098591549297
Tempe,40C,Bus Admin C,2019,1,1,22,122.66,5.598591549295776,122.66,5.598591549295776
Tempe,40C,Bus Admin C,2019,1,1,23,120.77,4.049295774647887,120.77,4.049295774647887
Tempe,40C,Bus Admin C,2019,1,2,0,123.34,3.4507042253521134,123.34,3.4507042253521134
Tempe,40C,Bus Admin C,2019,1,2,1,123.02,3.5563380281690145,123.02,3.5563380281690145
Tempe,40C,Bus Admin C,2019,1,2,2,112.09,3.1690140845070425,112.09,3.1690140845070425
Tempe,40C,Bus Admin C,2019,1,2,3,107.69,3.0281690140845074,107.69,3.0281690140845074
Tempe,40C,Bus Admin C,2019,1,2,4,110.98,3.2042253521126765,110.98,3.2042253521126765
Tempe,40C,Bus Admin C,2019,1,2,5,130.86,3.063380281690141,130.86,3.063380281690141
Tempe,40C,Bus Admin C,2019,1,2,6,139.92,2.8521126760563384,139.92,2.8521126760563384
Tempe,40C,Bus Admin C,2019,1,2,7,147.05,3.063380281690141,147.05,3.063380281690141
Tempe,40C,Bus Admin C,2019,1,2,8,150.0,0.9154929577464792,150.0,0.9154929577464792
Tempe,40C,Bus Admin C,2019,1,2,9,149.78,2.21830985915493,149.78,2.21830985915493
Tempe,40C,Bus Admin C,2019,1,2,10,152.61,2.8169014084507045,152.61,2.8169014084507045
Tempe,40C,Bus Admin C,2019,1,2,11,152.67,3.3450704225352115,152.67,3.3450704225352115
Tempe,40C,Bus Admin C,2019,1,2,12,155.57,3.97887323943662,155.57,3.97887323943662
Tempe,40C,Bus Admin C,2019,1,2,13,156.12,3.2042253521126765,156.12,3.2042253521126765
Tempe,40C,Bus Admin C,2019,1,2,14,155.25,3.485915492957747,155.25,3.485915492957747
Tempe,40C,Bus Admin C,2019,1,2,15,150.72,3.5563380281690145,150.72,3.5563380281690145
Tempe,40C,Bus Admin C,2019,1,2,16,144.29,2.6408450704225355,144.29,2.6408450704225355
Tempe,40C,Bus Admin C,2019,1,2,17,142.02,3.274647887323944,142.02,3.274647887323944
Tempe,40C,Bus Admin C,2019,1,2,18,140.15,3.5563380281690145,140.15,3.5563380281690145
Tempe,40C,Bus Admin C,2019,1,2,19,141.03,3.380281690140845,141.03,3.380281690140845
Tempe,40C,Bus Admin C,2019,1,2,20,142.79,3.3450704225352115,142.79,3.3450704225352115
Tempe,40C,Bus Admin C,2019,1,2,21,136.05,3.274647887323944,136.05,3.274647887323944
Tempe,40C,Bus Admin C,2019,1,2,22,125.52,3.1690140845070425,125.52,3.1690140845070425
Tempe,40C,Bus Admin C,2019,1,2,23,122.57,3.2394366197183104,122.57,3.2394366197183104
Tempe,40C,Bus Admin C,2019,1,3,0,123.92,3.2042253521126765,123.92,3.2042253521126765
Tempe,40C,Bus Admin C,2019,1,3,1,124.33,3.3098591549295766,124.33,3.3098591549295766
Tempe,40C,Bus Admin C,2019,1,3,2,110.36,3.3450704225352115,110.36,3.3450704225352115
Tempe,40C,Bus Admin C,2019,1,3,3,110.02,3.2042253521126765,110.02,3.2042253521126765
Tempe,40C,Bus Admin C,2019,1,3,4,109.86,5.246478873239437,109.86,5.246478873239437
Tempe,40C,Bus Admin C,2019,1,3,5,133.27,7.464788732394368,133.27,7.464788732394368
Tempe,40C,Bus Admin C,2019,1,3,6,137.21,3.063380281690141,137.21,3.063380281690141
Tempe,40C,Bus Admin C,2019,1,3,7,149.96,5.0,149.96,5.0
Tempe,40C,Bus Admin C,2019,1,3,8,152.28,5.316901408450705,152.28,5.316901408450705
Tempe,40C,Bus Admin C,2019,1,3,9,147.33,5.528169014084507,147.33,5.528169014084507
Tempe,40C,Bus Admin C,2019,1,3,10,153.68,3.2042253521126765,153.68,3.2042253521126765
Tempe,40C,Bus Admin C,2019,1,3,11,155.53,2.8169014084507045,155.53,2.8169014084507045
Tempe,40C,Bus Admin C,2019,1,3,12,155.7,3.274647887323944,155.7,3.274647887323944
Tempe,40C,Bus Admin C,2019,1,3,13,154.74,3.274647887323944,154.74,3.274647887323944
Tempe,40C,Bus Admin C,2019,1,3,14,155.68,3.732394366197184,155.68,3.732394366197184
Tempe,40C,Bus Admin C,2019,1,3,15,155.11,3.0281690140845074,155.11,3.0281690140845074
Tempe,40C,Bus Admin C,2019,1,3,16,151.09,2.9225352112676064,151.09,2.9225352112676064
Tempe,40C,Bus Admin C,2019,1,3,17,144.26,3.3098591549295766,144.26,3.3098591549295766
Tempe,40C,Bus Admin C,2019,1,3,18,142.0,3.2394366197183104,142.0,3.2394366197183104
Tempe,40C,Bus Admin C,2019,1,3,19,144.19,4.366197183098592,144.19,4.366197183098592
Tempe,40C,Bus Admin C,2019,1,3,20,146.5,3.97887323943662,146.5,3.97887323943662
Tempe,40C,Bus Admin C,2019,1,3,21,140.86,4.084507042253522,140.86,4.084507042253522
Tempe,40C,Bus Admin C,2019,1,3,22,137.16,3.87323943661972,137.16,3.87323943661972
Tempe,40C,Bus Admin C,2019,1,3,23,135.94,3.9436619718309855,135.94,3.9436619718309855
Tempe,40C,Bus Admin C,2019,1,4,0,135.57,4.119718309859155,135.57,4.119718309859155
Tempe,40C,Bus Admin C,2019,1,4,1,137.85,4.190140845070424,137.85,4.190140845070424
Tempe,40C,Bus Admin C,2019,1,4,2,126.58,4.330985915492958,126.58,4.330985915492958
Tempe,40C,Bus Admin C,2019,1,4,3,123.96,3.97887323943662,123.96,3.97887323943662
Tempe,40C,Bus Admin C,2019,1,4,4,125.68,3.0281690140845074,125.68,3.0281690140845074
Tempe,40C,Bus Admin C,2019,1,4,5,139.48,3.380281690140845,139.48,3.380281690140845
Tempe,40C,Bus Admin C,2019,1,4,6,143.43,3.274647887323944,143.43,3.274647887323944
Tempe,40C,Bus Admin C,2019,1,4,7,153.94,3.0281690140845074,153.94,3.0281690140845074
Tempe,40C,Bus Admin C,2019,1,4,8,161.44,2.992957746478873,161.44,2.992957746478873
Tempe,40C,Bus Admin C,2019,1,4,9,163.37,3.485915492957747,163.37,3.485915492957747
Tempe,40C,Bus Admin C,2019,1,4,10,157.23,3.69718309859155,157.23,3.69718309859155
Tempe,40C,Bus Admin C,2019,1,4,11,156.24,3.2042253521126765,156.24,3.2042253521126765
Tempe,40C,Bus Admin C,2019,1,4,12,154.61,2.9577464788732395,154.61,2.9577464788732395
Tempe,40C,Bus Admin C,2019,1,4,13,154.07,3.3098591549295766,154.07,3.3098591549295766
Tempe,40C,Bus Admin C,2019,1,4,14,150.68,2.9577464788732395,150.68,2.9577464788732395
Tempe,40C,Bus Admin C,2019,1,4,15,147.22,7.112676056338029,147.22,7.112676056338029
