campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Tempe,21,Murdock Hall,2019,1,1,0,25.43,0.0,25.43,0.0
Tempe,21,Murdock Hall,2019,1,1,1,11.01,0.0,11.01,0.0
Tempe,21,Murdock Hall,2019,1,1,2,11.16,0.0,11.16,0.0
Tempe,21,Murdock Hall,2019,1,1,3,21.68,0.0,21.68,0.0
Tempe,21,Murdock Hall,2019,1,1,4,27.92,0.0,27.92,0.0
Tempe,21,Murdock Hall,2019,1,1,5,27.8,0.0,27.8,0.0
Tempe,21,Murdock Hall,2019,1,1,6,27.84,0.0,27.84,0.0
Tempe,21,Murdock Hall,2019,1,1,7,27.37,0.0,27.37,0.0
Tempe,21,Murdock Hall,2019,1,1,8,26.14,0.0,26.14,0.0
Tempe,21,Murdock Hall,2019,1,1,9,26.11,0.0,26.11,0.0
Tempe,21,Murdock Hall,2019,1,1,10,26.26,0.0,26.26,0.0
Tempe,21,Murdock Hall,2019,1,1,11,26.14,0.17605633802816906,26.14,0.17605633802816906
Tempe,21,Murdock Hall,2019,1,1,12,25.84,0.3521126760563381,25.84,0.3521126760563381
Tempe,21,Murdock Hall,2019,1,1,13,12.91,0.4225352112676057,12.91,0.4225352112676057
Tempe,21,Murdock Hall,2019,1,1,14,14.67,0.3873239436619719,14.67,0.3873239436619719
Tempe,21,Murdock Hall,2019,1,1,15,25.55,0.4577464788732395,25.55,0.4577464788732395
Tempe,21,Murdock Hall,2019,1,1,16,26.77,0.3873239436619719,26.77,0.3873239436619719
Tempe,21,Murdock Hall,2019,1,1,17,19.94,0.24647887323943665,19.94,0.24647887323943665
Tempe,21,Murdock Hall,2019,1,1,18,11.18,0.17605633802816906,11.18,0.17605633802816906
Tempe,21,Murdock Hall,2019,1,1,19,23.77,0.21126760563380284,23.77,0.21126760563380284
Tempe,21,Murdock Hall,2019,1,1,20,27.94,0.14084507042253522,27.94,0.14084507042253522
Tempe,21,Murdock Hall,2019,1,1,21,27.87,0.10563380281690142,27.87,0.10563380281690142
Tempe,21,Murdock Hall,2019,1,1,22,27.73,0.035211267605633804,27.73,0.035211267605633804
Tempe,21,Murdock Hall,2019,1,1,23,20.65,0.0,20.65,0.0
Tempe,21,Murdock Hall,2019,1,2,0,17.09,0.0,17.09,0.0
Tempe,21,Murdock Hall,2019,1,2,1,27.8,0.0,27.8,0.0
Tempe,21,Murdock Hall,2019,1,2,2,27.81,0.0,27.81,0.0
Tempe,21,Murdock Hall,2019,1,2,3,27.77,0.0,27.77,0.0
Tempe,21,Murdock Hall,2019,1,2,4,27.72,0.0,27.72,0.0
Tempe,21,Murdock Hall,2019,1,2,5,27.72,0.9507042253521129,27.72,0.9507042253521129
Tempe,21,Murdock Hall,2019,1,2,6,25.91,0.4225352112676057,25.91,0.4225352112676057
Tempe,21,Murdock Hall,2019,1,2,7,23.93,0.0,23.93,0.0
Tempe,21,Murdock Hall,2019,1,2,8,23.32,0.0,23.32,0.0
Tempe,21,Murdock Hall,2019,1,2,9,22.63,0.0,22.63,0.0
Tempe,21,Murdock Hall,2019,1,2,10,22.71,0.035211267605633804,22.71,0.035211267605633804
Tempe,21,Murdock Hall,2019,1,2,11,23.13,0.07042253521126761,23.13,0.07042253521126761
