campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Tempe,40D,McCord Hall,2019,1,1,0,114.8,50.03521126760564,114.8,50.03521126760564
Tempe,40D,McCord Hall,2019,1,1,1,108.11,54.57746478873239,108.11,54.57746478873239
Tempe,40D,McCord Hall,2019,1,1,2,228.22,57.3943661971831,228.22,57.3943661971831
Tempe,40D,McCord Hall,2019,1,1,3,244.02,55.84507042253522,244.02,55.84507042253522
Tempe,40D,McCord Hall,2019,1,1,4,216.23,58.23943661971831,216.23,58.23943661971831
Tempe,40D,McCord Hall,2019,1,1,5,253.3,61.79577464788734,253.3,61.79577464788734
Tempe,40D,McCord Hall,2019,1,1,6,260.87,67.60563380281691,260.87,67.60563380281691
Tempe,40D,McCord Hall,2019,1,1,7,247.23,67.42957746478874,247.23,67.42957746478874
Tempe,40D,McCord Hall,2019,1,1,8,238.63,56.514084507042256,238.63,56.514084507042256
Tempe,40D,McCord Hall,2019,1,1,9,226.53,63.16901408450706,226.53,63.16901408450706
Tempe,40D,McCord Hall,2019,1,1,10,204.18,68.62676056338029,204.18,68.62676056338029
Tempe,40D,McCord Hall,2019,1,1,11,191.54,74.85915492957747,191.54,74.85915492957747
Tempe,40D,McCord Hall,2019,1,1,12,177.99,81.83098591549296,177.99,81.83098591549296
Tempe,40D,McCord Hall,2019,1,1,13,174.4,83.16901408450704,174.4,83.16901408450704
Tempe,40D,McCord Hall,2019,1,1,14,179.16,84.50704225352112,179.16,84.50704225352112
Tempe,40D,McCord Hall,2019,1,1,15,172.86,85.66901408450704,172.86,85.66901408450704
Tempe,40D,McCord Hall,2019,1,1,16,188.84,86.54929577464789,188.84,86.54929577464789
Tempe,40D,McCord Hall,2019,1,1,17,199.13,76.83098591549296,199.13,76.83098591549296
Tempe,40D,McCord Hall,2019,1,1,18,213.57,70.56338028169014,213.57,70.56338028169014
Tempe,40D,McCord Hall,2019,1,1,19,210.15,68.27464788732395,210.15,68.27464788732395
Tempe,40D,McCord Hall,2019,1,1,20,219.71,75.77464788732395,219.71,75.77464788732395
Tempe,40D,McCord Hall,2019,1,1,21,223.09,74.36619718309859,223.09,74.36619718309859
Tempe,40D,McCord Hall,2019,1,1,22,168.63,77.39436619718309,168.63,77.39436619718309
Tempe,40D,McCord Hall,2019,1,1,23,106.65,67.78169014084507,106.65,67.78169014084507
Tempe,40D,McCord Hall,2019,1,2,0,120.57,50.21126760563382,120.57,50.21126760563382
Tempe,40D,McCord Hall,2019,1,2,1,131.23,37.394366197183096,131.23,37.394366197183096
Tempe,40D,McCord Hall,2019,1,2,2,357.86,37.14788732394367,357.86,37.14788732394367
Tempe,40D,McCord Hall,2019,1,2,3,426.62,39.29577464788733,426.62,39.29577464788733
Tempe,40D,McCord Hall,2019,1,2,4,409.06,41.83098591549297,409.06,41.83098591549297
Tempe,40D,McCord Hall,2019,1,2,5,445.51,43.30985915492958,445.51,43.30985915492958
Tempe,40D,McCord Hall,2019,1,2,6,442.03,48.80281690140846,442.03,48.80281690140846
Tempe,40D,McCord Hall,2019,1,2,7,440.12,49.225352112676056,440.12,49.225352112676056
