campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Tempe,45,Student Services,2019,1,1,0,111.63,21.30281690140845,111.63,21.30281690140845
Tempe,45,Student Services,2019,1,1,1,108.47,20.915492957746483,108.47,20.915492957746483
Tempe,45,Student Services,2019,1,1,2,110.07,19.964788732394368,110.07,19.964788732394368
Tempe,45,Student Services,2019,1,1,3,114.08,18.838028169014088,114.08,18.838028169014088
Tempe,45,Student Services,2019,1,1,4,110.62,18.27464788732395,110.62,18.27464788732395
Tempe,45,Student Services,2019,1,1,5,114.6,18.239436619718308,114.6,18.239436619718308
Tempe,45,Student Services,2019,1,1,6,112.15,17.535211267605632,112.15,17.535211267605632
Tempe,45,Student Services,2019,1,1,7,110.61,16.72535211267606,110.61,16.72535211267606
Tempe,45,Student Services,2019,1,1,8,110.09,14.577464788732396,110.09,14.577464788732396
Tempe,45,Student Services,2019,1,1,9,106.65,15.140845070422534,106.65,15.140845070422534
Tempe,45,Student Services,2019,1,1,10,93.77,14.753521126760564,93.77,14.753521126760564
Tempe,45,Student Services,2019,1,1,11,94.43,14.894366197183102,94.43,14.894366197183102
Tempe,45,Student Services,2019,1,1,12,85.8,15.035211267605634,85.8,15.035211267605634
Tempe,45,Student Services,2019,1,1,13,77.37,15.387323943661974,77.37,15.387323943661974
Tempe,45,Student Services,2019,1,1,14,83.01,15.704225352112678,83.01,15.704225352112678
Tempe,45,Student Services,2019,1,1,15,80.97,15.985915492957748,80.97,15.985915492957748
Tempe,45,Student Services,2019,1,1,16,75.99,16.161971830985912,75.99,16.161971830985912
Tempe,45,Student Services,2019,1,1,17,69.9,15.492957746478874,69.9,15.492957746478874
Tempe,45,Student Services,2019,1,1,18,85.04,14.7887323943662,85.04,14.7887323943662
Tempe,45,Student Services,2019,1,1,19,93.73,15.105633802816904,93.73,15.105633802816904
Tempe,45,Student Services,2019,1,1,20,98.92,17.323943661971832,98.92,17.323943661971832
Tempe,45,Student Services,2019,1,1,21,103.16,18.45070422535212,103.16,18.45070422535212
Tempe,45,Student Services,2019,1,1,22,108.57,18.838028169014088,108.57,18.838028169014088
Tempe,45,Student Services,2019,1,1,23,110.92,18.80281690140845,110.92,18.80281690140845
Tempe,45,Student Services,2019,1,2,0,114.49,19.190140845070427,114.49,19.190140845070427
Tempe,45,Student Services,2019,1,2,1,114.15,18.90845070422536,114.15,18.90845070422536
Tempe,45,Student Services,2019,1,2,2,121.24,18.697183098591548,121.24,18.697183098591548
Tempe,45,Student Services,2019,1,2,3,119.1,17.816901408450704,119.1,17.816901408450704
Tempe,45,Student Services,2019,1,2,4,124.75,17.007042253521128,124.75,17.007042253521128
Tempe,45,Student Services,2019,1,2,5,138.16,16.02112676056338,138.16,16.02112676056338
Tempe,45,Student Services,2019,1,2,6,145.49,16.02112676056338,145.49,16.02112676056338
Tempe,45,Student Services,2019,1,2,7,150.79,15.281690140845072,150.79,15.281690140845072
Tempe,45,Student Services,2019,1,2,8,181.61,16.302816901408452,181.61,16.302816901408452
Tempe,45,Student Services,2019,1,2,9,172.4,18.27464788732395,172.4,18.27464788732395
Tempe,45,Student Services,2019,1,2,10,172.43,18.697183098591548,172.43,18.697183098591548
Tempe,45,Student Services,2019,1,2,11,156.64,20.24647887323944,156.64,20.24647887323944
Tempe,45,Student Services,2019,1,2,12,156.19,20.281690140845075,156.19,20.281690140845075
