campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Tempe,11,University Club,2019,1,1,0,18.38,0.0,18.38,0.0
Tempe,11,University Club,2019,1,1,1,18.78,0.0,18.78,0.0
Tempe,11,University Club,2019,1,1,2,17.94,0.0,17.94,0.0
Tempe,11,University Club,2019,1,1,3,17.74,0.0,17.74,0.0
Tempe,11,University Club,2019,1,1,4,18.14,0.0,18.14,0.0
Tempe,11,University Club,2019,1,1,5,98.3,0.0,98.3,0.0
Tempe,11,University Club,2019,1,1,6,126.81,0.0,126.81,0.0
Tempe,11,University Club,2019,1,1,7,118.25,0.0,118.25,0.0
Tempe,11,University Club,2019,1,1,8,107.32,0.0,107.32,0.0
Tempe,11,University Club,2019,1,1,9,98.24,0.0,98.24,0.0
Tempe,11,University Club,2019,1,1,10,88.64,0.0,88.64,0.0
Tempe,11,University Club,2019,1,1,11,83.32,0.0,83.32,0.0
Tempe,11,University Club,2019,1,1,12,72.73,0.0,72.73,0.0
Tempe,11,University Club,2019,1,1,13,71.26,0.0,71.26,0.0
Tempe,11,University Club,2019,1,1,14,67.41,0.0,67.41,0.0
Tempe,11,University Club,2019,1,1,15,63.77,0.0,63.77,0.0
Tempe,11,University Club,2019,1,1,16,67.2,0.0,67.2,0.0
Tempe,11,University Club,2019,1,1,17,74.79,0.0,74.79,0.0
Tempe,11,University Club,2019,1,1,18,87.47,0.0,87.47,0.0
Tempe,11,University Club,2019,1,1,19,89.56,0.0,89.56,0.0
Tempe,11,University Club,2019,1,1,20,99.82,0.0,99.82,0.0
Tempe,11,University Club,2019,1,1,21,95.66,0.0,95.66,0.0
Tempe,11,University Club,2019,1,1,22,97.56,0.0,97.56,0.0
Tempe,11,University Club,2019,1,1,23,40.48,0.0,40.48,0.0
Tempe,11,University Club,2019,1,2,0,17.24,0.0,17.24,0.0
Tempe,11,University Club,2019,1,2,1,17.68,0.0,17.68,0.0
Tempe,11,University Club,2019,1,2,2,17.27,0.0,17.27,0.0
Tempe,11,University Club,2019,1,2,3,17.88,0.0,17.88,0.0
Tempe,11,University Club,2019,1,2,4,17.9,0.0,17.9,0.0
Tempe,11,University Club,2019,1,2,5,92.02,0.0,92.02,0.0
Tempe,11,University Club,2019,1,2,6,122.84,0.0,122.84,0.0
Tempe,11,University Club,2019,1,2,7,114.31,0.0,114.31,0.0
Tempe,11,University Club,2019,1,2,8,112.22,0.0,112.22,0.0
Tempe,11,University Club,2019,1,2,9,105.33,0.0,105.33,0.0
Tempe,11,University Club,2019,1,2,10,88.02,0.0,88.02,0.0
Tempe,11,University Club,2019,1,2,11,77.81,0.0,77.81,0.0
Tempe,11,University Club,2019,1,2,12,79.39,0.0,79.39,0.0
Tempe,11,University Club,2019,1,2,13,71.14,0.0,71.14,0.0
Tempe,11,University Club,2019,1,2,14,58.93,0.0,58.93,0.0
Tempe,11,University Club,2019,1,2,15,55.57,0.0,55.57,0.0
Tempe,11,University Club,2019,1,2,16,58.81,0.0,58.81,0.0
Tempe,11,University Club,2019,1,2,17,62.45,0.0,62.45,0.0
Tempe,11,University Club,2019,1,2,18,73.58,0.0,73.58,0.0
