avg,cen
0.2659259259259259,0.0
0.22148148148148153,0.11
0.17851851851851852,0.0
0.11703703703703702,0.0
1.781851851851852,0.11
4.957407407407407,0.0
4.524074074074073,0.0
3.647777777777778,2.68
5.058518518518519,3.27
6.456666666666666,3.59
8.897407407407407,6.69
13.234814814814813,9.96
15.239629629629631,11.9
16.982222222222216,13.59
17.15814814814815,14.12
16.235185185185184,15.04
16.04962962962963,15.35
13.964814814814815,14.33
10.65962962962963,12.08
4.206666666666668,3.52
0.35629629629629633,0.0
0.32370370370370366,0.04
0.19666666666666666,0.04
0.15555555555555556,0.0
