,13
p,-19.4
k,2
db,0.8746678695028146
cp,6.480616697470298
sp,14.818462923884605
gyh_db,0.8197837852447875
gyh_cp,1.0
gyh_sp,0.15424955764584838
zb,0.6984542820338558
exemplars,[4 5]
labels,[4 4 5 4 4 5 5 5]
