avg,cen
37.33800000000001,35.42
36.71777777777778,34.15
35.0568888888889,33.58
33.62488888888889,31.23
32.740222222222215,30.96
33.26466666666666,31.28
35.55022222222221,34.09
44.574222222222225,41.59
55.327333333333335,49.67
63.5748888888889,61.89
69.26022222222221,67.32
73.362,73.67
76.88555555555556,77.91
80.40444444444444,78.59
80.59777777777778,77.3
83.65822222222225,87.43
80.6522222222222,84.51
70.58444444444444,73.35
59.923777777777794,63.05
51.753777777777756,55.75
46.95955555555555,47.45
43.50533333333334,43.61
41.718444444444444,41.58
37.992888888888906,39.08
