,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,-0.0,9.236821359135844,8.428060577786994,12.612575326489335,13.110487110120408,9.946415925379057,11.829317497768258,8.91069404760351,9.428152386609215,14.290994190010124,24.67711170109712,8.423212706642502,6.615369759144604,13.125976702902028,6.972665899739647,15.407319352189347,9.799037343773568,12.640735748371744,10.69439139776334,8.89592301430895,11.331431833774314,9.486082777529365,6.007670572753809,10.437423781825261,9.928781815062653,13.871578377596082,11.185325904417843,9.525727771548663,12.690897121993268,9.863597367552257,11.356183025117772,15.65680256247469,9.575608192724939,10.196444809129469,8.238126872139416,8.12748352269797,9.38877415412603,14.627231091290744,12.424408744724602,13.582860564211645,14.518733730766806,9.42488921242984,8.516709911445364,9.532430365253656,8.920815910464606,8.648713354633479
1,9.236821359135844,-0.0,6.050382820705779,6.137180781714759,8.853714251783034,7.171607632432555,11.770956905974398,7.903974717494558,12.637068300324227,6.611267810365226,18.917678589085465,5.485487860452893,7.91644520785256,6.571671833926194,5.315932555640953,13.945120218881268,5.261220343869738,7.951877466947729,7.0739490776657945,9.764603013030335,6.523609198377855,4.6938225990470706,6.760561577476287,9.984247080202483,7.563365447257045,9.034325874421352,6.713846095159849,8.58401844410068,10.154264287746411,5.288165838725979,7.8041244063932185,13.389069644695338,8.17469012384337,8.531012744086315,9.743409457476918,6.805616652709873,8.566867028700445,5.884735519483785,8.465763230603354,5.565916998295426,9.101907418138728,8.366337175866494,5.051584551987376,8.358616160430486,12.508864736679254,8.069978649616871
2,8.428060577786994,6.050382820705779,-0.0,9.093178032123506,11.766560340670502,8.184953361949876,16.00933254970113,6.992480253790339,12.963289738039796,9.365680070300339,15.600916384325895,6.8889469730955195,12.523586570306598,11.474303228908973,7.48119454501577,14.262780546560078,7.838683512760854,10.35064542978151,8.818910179850187,6.875603730644644,8.073465301263374,7.800467801374088,7.722531860095431,12.066144274878393,7.522895661543385,7.814618359806209,6.5399043006013144,7.477005620997297,11.718966933495905,6.589934677352482,8.485471906077324,10.420996135797422,9.5188914929062,6.637184198414977,7.496557850937045,7.5059437685376755,10.205734789335192,8.441142974115659,8.738160011695404,11.822273757545599,10.212656816853396,5.018710965819896,8.23927374757896,7.558119081539347,8.692957277380197,7.420355943503333
3,12.612575326489335,6.137180781714759,9.093178032123506,-0.0,12.316126136210721,7.265306693785807,14.009212892728677,11.230583103915391,11.781917028521292,8.797174213989136,24.792801138454827,7.95462586094241,12.852461243349225,8.468278122079075,6.872546323884569,13.58667607583224,11.166124597225773,10.367166507387585,10.4592204967431,12.99392627508067,8.714198265251701,8.01483638236536,8.196243495231416,10.755619253993933,8.092060593604115,9.129506326742694,9.392822634085439,12.989941863560846,12.562638924891889,10.428106371293225,10.169152021708408,12.13402167282882,11.26457148233553,10.27648032331228,12.411660936794295,7.730404695988478,10.66031472428148,11.535078879732437,13.964780733439476,8.609050754198018,12.644245994587687,10.79922154071386,9.724239754703968,10.61058376816483,17.179003068233182,11.150456679672518
4,13.110487110120408,8.853714251783034,11.766560340670502,12.316126136210721,-0.0,13.90259177870687,11.542997428545318,6.393876377583002,15.509484423619728,15.309381898500092,17.227743012145698,9.581638067867145,15.752788085738164,8.74708244657495,9.86502632762954,18.949941213678756,8.208997472980984,12.412338002650635,11.62604886494372,8.69330361393273,10.144359127227965,11.437105583089943,6.913754794047734,8.374205619720701,8.876430696297554,11.464535873507334,7.04421259677255,9.820877032125976,8.297927353574032,8.685973654635111,6.233869409537372,13.382507646706166,11.256762984460636,13.326565662948754,11.856075052711216,11.553564280095177,13.43147472637888,9.15588217319613,11.94172333534742,12.281932863815756,9.987738022914847,8.685026231220242,9.936259754192042,9.147387438485195,16.12931657035271,11.027931142944317
5,9.946415925379057,7.171607632432555,8.184953361949876,7.265306693785807,13.90259177870687,-0.0,15.224787686084579,8.516431707041079,15.36017843387616,6.349844737293136,21.77664284843789,12.092424312680645,16.731997082671892,11.283189943978329,7.505447271090432,18.224769365327354,8.2131211613535,13.438311044629865,10.469613991447586,13.860683494592285,10.453406652165222,6.9485490514618515,7.047255585791296,12.34173168271362,10.732921709015082,14.913424508644123,10.077542008293298,11.848407221731113,16.721823953229656,10.134553773207033,12.085024026809814,12.208614108133826,9.48186092568957,10.488920421999094,12.985313400060848,9.74435160102324,12.878540563042124,11.685537908573986,15.334577559094942,11.554867856525226,17.52210068435855,13.114648705516545,6.240916215602411,11.333906334171003,16.571668780159033,14.068817136833559
6,11.829317497768258,11.770956905974398,16.00933254970113,14.009212892728677,11.542997428545318,15.224787686084579,-0.0,11.609950801833707,21.09190085028782,14.592208986843444,15.704224117021031,14.625780060919372,12.099372119551303,6.616321388329974,11.945577548222735,31.726183480342794,13.131026021354282,9.245040600797354,25.0201659898749,19.64386708090823,12.208757089604166,15.853169809924871,13.439151147495016,10.836277735721046,15.073184787499699,19.927186505140522,15.253168131910915,9.207488586035392,9.4679456285113,12.166917703065142,15.03604745771553,21.853648861846597,14.39608002332268,15.04433282787505,12.682685740953215,11.664215981304297,11.883496670064286,9.36920278412103,33.52963018831942,10.938817860868998,16.05182706209987,11.98325429728019,7.986058249491118,9.324420813414337,23.72476789393398,10.957209312930534
7,8.91069404760351,7.903974717494558,6.992480253790339,11.230583103915391,6.393876377583002,8.516431707041079,11.609950801833707,-0.0,16.20524341661893,10.234416935908254,21.14248746820449,10.333682758285633,12.010623017678752,13.39468858857432,7.295636071669676,17.84998840945079,9.070339117383648,10.307579613286997,10.188936254883716,8.33435653378674,9.723157156172526,9.46963057981307,6.962799389325648,11.289799953093786,9.407517908877878,11.324605108135025,9.07614427037084,7.450565409422593,12.63895864975227,7.9858012300023145,9.267501449838063,13.563762094152464,9.468255174392041,10.786286279826285,8.735113147647668,8.273587138583752,10.571304394442068,8.368711546584032,12.312625899954138,11.22360612487023,11.024461304133016,8.036068391080281,7.195655773373583,8.941023902182332,13.072968948558112,7.959181492818332
8,9.428152386609215,12.637068300324227,12.963289738039796,11.781917028521292,15.509484423619728,15.36017843387616,21.09190085028782,16.20524341661893,-0.0,14.437166557055862,23.394391948343745,8.33777082219438,11.424113464423485,14.445233474419194,12.749947935229853,9.852589933005586,15.654550019276535,13.419534170488722,10.341469622377248,15.363735678327995,13.088776275335059,12.18604208132345,10.87219384431179,12.92644485625073,12.117990503216804,12.449667355089751,9.30902644113198,21.158591774529892,13.444330901367282,14.672438088204418,10.724432732039814,16.298290004888916,13.728072978367477,10.795872122804719,13.576433463358844,11.271792864550246,9.507074224600167,12.013484577067686,13.05502573922286,15.313574049202163,14.372022053956956,10.43368347014984,14.68568937243864,14.106299922239344,9.33423960607463,9.762736042683034
9,14.290994190010124,6.611267810365226,9.365680070300339,8.797174213989136,15.309381898500092,6.349844737293136,14.592208986843444,10.234416935908254,14.437166557055862,-0.0,15.360784832296519,14.305845435649095,14.4428604176539,11.667131963532242,10.2383181935936,17.5287834526453,11.120670894206947,14.21072201507216,10.693543637793308,15.093232245538111,8.065114142923726,7.532144123217955,11.380119603429296,15.519922278896777,11.398627401079672,12.282105188202536,10.053634237459404,16.847382516891294,20.896633581821625,10.781605737526752,12.521492846468984,13.61384381401563,13.425631644009684,12.338042232676091,16.199883782369987,11.288661041111515,11.108984544990305,10.120602711929141,15.631944568091413,12.04876413979992,20.889769043783033,10.575186396311521,8.727511836286133,9.007295095018602,16.825955672186424,12.194821205180027
10,24.67711170109712,18.917678589085465,15.600916384325895,24.792801138454827,17.227743012145698,21.77664284843789,15.704224117021031,21.14248746820449,23.394391948343745,15.360784832296519,-0.0,18.622704941804532,24.113211152684933,17.65225512417391,29.469546905165622,28.944874007526,24.743202251343867,23.797412227753522,20.030275992637524,24.033625560094556,17.273290907927105,17.505514778477675,16.291537812708867,21.327897007719145,18.231573273060835,28.93895974387338,11.856284149678395,14.883132987404862,16.045273213789557,12.537841466626894,14.867045870452218,18.24021913557807,23.55903524423812,11.027922952969497,20.95051816271813,12.897179403272462,19.88107665771973,18.153924447331878,15.461172621218795,21.244754060706537,22.700759123964108,13.977223725689178,15.347636427000431,12.728016125793658,21.882722863580288,24.258363876465033
11,8.423212706642502,5.485487860452893,6.8889469730955195,7.95462586094241,9.581638067867145,12.092424312680645,14.625780060919372,10.333682758285633,8.33777082219438,14.305845435649095,18.622704941804532,-0.0,6.5083370485059655,6.8107984846206255,6.089053406597234,10.013269518889874,6.712410480071328,6.959807702814144,7.084533478001724,10.655231669568991,5.970181234540652,6.909393812310539,6.936067806184466,9.94646462904544,8.183346143608421,9.113851342369598,7.574567410052959,9.79981046387123,7.895738026647981,6.014487109282666,8.95298038430858,19.490342452068237,9.433954153347146,7.967614114728047,8.797409523793721,6.4072699876688795,8.404801031499437,10.979160033517342,6.733621101039977,9.601137872852163,6.817974661351301,6.4741175604569685,7.447154116254833,8.459058414189672,10.590807087521352,7.586761113912466
