avg,cen
38.338709677419345,43.82
37.79258064516129,44.7
37.73838709677419,43.52
37.60709677419354,44.8
37.24225806451613,43.28
37.45,44.41
95.71709677419354,112.26
159.70322580645166,180.48
146.65580645161288,169.59
129.70612903225808,146.45
111.48580645161287,116.4
101.81806451612904,102.83
89.05032258064516,85.67
78.71064516129032,76.35
75.28967741935483,71.97
73.84935483870967,69.99
73.13935483870968,65.49
73.33225806451614,71.15
76.14129032258064,75.76
76.90774193548388,76.12
77.11870967741935,74.09
76.84870967741935,71.66
50.19838709677418,56.25
39.50419354838709,53.02
