0,time,week
42.08,2019-01-01 00:00:00,2
42.18,2019-01-01 01:00:00,2
42.6,2019-01-01 02:00:00,2
42.15,2019-01-01 03:00:00,2
42.14,2019-01-01 04:00:00,2
41.76,2019-01-01 05:00:00,2
114.81,2019-01-01 06:00:00,2
188.0,2019-01-01 07:00:00,2
178.36,2019-01-01 08:00:00,2
158.2,2019-01-01 09:00:00,2
131.5,2019-01-01 10:00:00,2
126.25,2019-01-01 11:00:00,2
106.87,2019-01-01 12:00:00,2
106.21,2019-01-01 13:00:00,2
102.63,2019-01-01 14:00:00,2
102.04,2019-01-01 15:00:00,2
94.96,2019-01-01 16:00:00,2
84.43,2019-01-01 17:00:00,2
92.69,2019-01-01 18:00:00,2
91.22,2019-01-01 19:00:00,2
107.5,2019-01-01 20:00:00,2
104.64,2019-01-01 21:00:00,2
58.3,2019-01-01 22:00:00,2
40.15,2019-01-01 23:00:00,2
41.18,2019-01-02 00:00:00,3
42.74,2019-01-02 01:00:00,3
42.3,2019-01-02 02:00:00,3
41.43,2019-01-02 03:00:00,3
41.99,2019-01-02 04:00:00,3
44.38,2019-01-02 05:00:00,3
128.26,2019-01-02 06:00:00,3
206.74,2019-01-02 07:00:00,3
191.2,2019-01-02 08:00:00,3
182.15,2019-01-02 09:00:00,3
155.59,2019-01-02 10:00:00,3
141.33,2019-01-02 11:00:00,3
136.37,2019-01-02 12:00:00,3
115.08,2019-01-02 13:00:00,3
109.01,2019-01-02 14:00:00,3
109.58,2019-01-02 15:00:00,3
104.51,2019-01-02 16:00:00,3
109.0,2019-01-02 17:00:00,3
104.02,2019-01-02 18:00:00,3
94.92,2019-01-02 19:00:00,3
108.04,2019-01-02 20:00:00,3
115.84,2019-01-02 21:00:00,3
61.72,2019-01-02 22:00:00,3
42.84,2019-01-02 23:00:00,3
43.13,2019-01-03 00:00:00,4
41.8,2019-01-03 01:00:00,4
43.23,2019-01-03 02:00:00,4
42.42,2019-01-03 03:00:00,4
44.12,2019-01-03 04:00:00,4
44.38,2019-01-03 05:00:00,4
129.45,2019-01-03 06:00:00,4
202.87,2019-01-03 07:00:00,4
187.37,2019-01-03 08:00:00,4
186.71,2019-01-03 09:00:00,4
162.85,2019-01-03 10:00:00,4
145.18,2019-01-03 11:00:00,4
130.05,2019-01-03 12:00:00,4
114.27,2019-01-03 13:00:00,4
111.57,2019-01-03 14:00:00,4
98.65,2019-01-03 15:00:00,4
90.24,2019-01-03 16:00:00,4
82.22,2019-01-03 17:00:00,4
88.42,2019-01-03 18:00:00,4
77.88,2019-01-03 19:00:00,4
84.73,2019-01-03 20:00:00,4
109.01,2019-01-03 21:00:00,4
64.62,2019-01-03 22:00:00,4
43.27,2019-01-03 23:00:00,4
43.35,2019-01-04 00:00:00,5
43.88,2019-01-04 01:00:00,5
43.75,2019-01-04 02:00:00,5
44.05,2019-01-04 03:00:00,5
44.01,2019-01-04 04:00:00,5
45.2,2019-01-04 05:00:00,5
123.85,2019-01-04 06:00:00,5
201.99,2019-01-04 07:00:00,5
189.11,2019-01-04 08:00:00,5
171.87,2019-01-04 09:00:00,5
142.86,2019-01-04 10:00:00,5
134.76,2019-01-04 11:00:00,5
112.65,2019-01-04 12:00:00,5
97.17,2019-01-04 13:00:00,5
88.66,2019-01-04 14:00:00,5
78.64,2019-01-04 15:00:00,5
70.84,2019-01-04 16:00:00,5
61.17,2019-01-04 17:00:00,5
68.35,2019-01-04 18:00:00,5
80.05,2019-01-04 19:00:00,5
83.47,2019-01-04 20:00:00,5
80.06,2019-01-04 21:00:00,5
54.39,2019-01-04 22:00:00,5
42.73,2019-01-04 23:00:00,5
42.99,2019-01-07 00:00:00,1
42.19,2019-01-07 01:00:00,1
41.96,2019-01-07 02:00:00,1
42.87,2019-01-07 03:00:00,1
42.75,2019-01-07 04:00:00,1
43.26,2019-01-07 05:00:00,1
122.89,2019-01-07 06:00:00,1
190.84,2019-01-07 07:00:00,1
193.16,2019-01-07 08:00:00,1
188.73,2019-01-07 09:00:00,1
155.53,2019-01-07 10:00:00,1
133.71,2019-01-07 11:00:00,1
115.16,2019-01-07 12:00:00,1
97.74,2019-01-07 13:00:00,1
84.09,2019-01-07 14:00:00,1
80.64,2019-01-07 15:00:00,1
81.68,2019-01-07 16:00:00,1
72.26,2019-01-07 17:00:00,1
70.94,2019-01-07 18:00:00,1
75.1,2019-01-07 19:00:00,1
68.74,2019-01-07 20:00:00,1
67.93,2019-01-07 21:00:00,1
48.82,2019-01-07 22:00:00,1
43.69,2019-01-07 23:00:00,1
43.82,2019-01-08 00:00:00,2
44.7,2019-01-08 01:00:00,2
43.52,2019-01-08 02:00:00,2
44.8,2019-01-08 03:00:00,2
43.28,2019-01-08 04:00:00,2
44.41,2019-01-08 05:00:00,2
112.26,2019-01-08 06:00:00,2
180.48,2019-01-08 07:00:00,2
169.59,2019-01-08 08:00:00,2
146.45,2019-01-08 09:00:00,2
116.4,2019-01-08 10:00:00,2
102.83,2019-01-08 11:00:00,2
85.67,2019-01-08 12:00:00,2
76.35,2019-01-08 13:00:00,2
71.97,2019-01-08 14:00:00,2
69.99,2019-01-08 15:00:00,2
65.49,2019-01-08 16:00:00,2
71.15,2019-01-08 17:00:00,2
75.76,2019-01-08 18:00:00,2
76.12,2019-01-08 19:00:00,2
74.09,2019-01-08 20:00:00,2
71.66,2019-01-08 21:00:00,2
56.25,2019-01-08 22:00:00,2
53.02,2019-01-08 23:00:00,2
51.28,2019-01-09 00:00:00,3
51.19,2019-01-09 01:00:00,3
51.45,2019-01-09 02:00:00,3
51.71,2019-01-09 03:00:00,3
51.47,2019-01-09 04:00:00,3
52.0,2019-01-09 05:00:00,3
79.37,2019-01-09 06:00:00,3
116.3,2019-01-09 07:00:00,3
108.37,2019-01-09 08:00:00,3
104.33,2019-01-09 09:00:00,3
98.27,2019-01-09 10:00:00,3
86.19,2019-01-09 11:00:00,3
71.73,2019-01-09 12:00:00,3
71.51,2019-01-09 13:00:00,3
71.07,2019-01-09 14:00:00,3
70.62,2019-01-09 15:00:00,3
76.42,2019-01-09 16:00:00,3
75.9,2019-01-09 17:00:00,3
78.4,2019-01-09 18:00:00,3
78.3,2019-01-09 19:00:00,3
78.42,2019-01-09 20:00:00,3
74.26,2019-01-09 21:00:00,3
56.47,2019-01-09 22:00:00,3
50.7,2019-01-09 23:00:00,3
51.27,2019-01-10 00:00:00,4
50.45,2019-01-10 01:00:00,4
50.48,2019-01-10 02:00:00,4
50.32,2019-01-10 03:00:00,4
50.01,2019-01-10 04:00:00,4
50.07,2019-01-10 05:00:00,4
70.21,2019-01-10 06:00:00,4
79.74,2019-01-10 07:00:00,4
80.13,2019-01-10 08:00:00,4
78.48,2019-01-10 09:00:00,4
38.44,2019-01-10 10:00:00,4
73.98,2019-01-10 11:00:00,4
73.23,2019-01-10 12:00:00,4
74.68,2019-01-10 13:00:00,4
77.96,2019-01-10 14:00:00,4
79.39,2019-01-10 15:00:00,4
79.65,2019-01-10 16:00:00,4
78.92,2019-01-10 17:00:00,4
78.68,2019-01-10 18:00:00,4
78.14,2019-01-10 19:00:00,4
77.44,2019-01-10 20:00:00,4
72.51,2019-01-10 21:00:00,4
56.17,2019-01-10 22:00:00,4
49.91,2019-01-10 23:00:00,4
48.74,2019-01-11 00:00:00,5
48.49,2019-01-11 01:00:00,5
49.37,2019-01-11 02:00:00,5
48.81,2019-01-11 03:00:00,5
48.31,2019-01-11 04:00:00,5
48.15,2019-01-11 05:00:00,5
71.72,2019-01-11 06:00:00,5
109.19,2019-01-11 07:00:00,5
101.25,2019-01-11 08:00:00,5
98.94,2019-01-11 09:00:00,5
84.03,2019-01-11 10:00:00,5
78.82,2019-01-11 11:00:00,5
71.93,2019-01-11 12:00:00,5
70.91,2019-01-11 13:00:00,5
70.03,2019-01-11 14:00:00,5
68.87,2019-01-11 15:00:00,5
66.01,2019-01-11 16:00:00,5
65.28,2019-01-11 17:00:00,5
72.2,2019-01-11 18:00:00,5
74.55,2019-01-11 19:00:00,5
73.77,2019-01-11 20:00:00,5
74.63,2019-01-11 21:00:00,5
57.73,2019-01-11 22:00:00,5
44.52,2019-01-11 23:00:00,5
43.58,2019-01-14 00:00:00,1
43.48,2019-01-14 01:00:00,1
43.19,2019-01-14 02:00:00,1
43.82,2019-01-14 03:00:00,1
43.2,2019-01-14 04:00:00,1
43.11,2019-01-14 05:00:00,1
90.89,2019-01-14 06:00:00,1
134.07,2019-01-14 07:00:00,1
118.57,2019-01-14 08:00:00,1
99.75,2019-01-14 09:00:00,1
86.31,2019-01-14 10:00:00,1
85.4,2019-01-14 11:00:00,1
76.59,2019-01-14 12:00:00,1
70.71,2019-01-14 13:00:00,1
69.49,2019-01-14 14:00:00,1
68.66,2019-01-14 15:00:00,1
72.88,2019-01-14 16:00:00,1
74.34,2019-01-14 17:00:00,1
80.97,2019-01-14 18:00:00,1
79.95,2019-01-14 19:00:00,1
77.56,2019-01-14 20:00:00,1
69.91,2019-01-14 21:00:00,1
51.5,2019-01-14 22:00:00,1
47.02,2019-01-14 23:00:00,1
45.83,2019-01-15 00:00:00,2
44.66,2019-01-15 01:00:00,2
44.59,2019-01-15 02:00:00,2
44.81,2019-01-15 03:00:00,2
44.54,2019-01-15 04:00:00,2
44.32,2019-01-15 05:00:00,2
60.31,2019-01-15 06:00:00,2
69.48,2019-01-15 07:00:00,2
68.1,2019-01-15 08:00:00,2
68.77,2019-01-15 09:00:00,2
70.78,2019-01-15 10:00:00,2
73.96,2019-01-15 11:00:00,2
73.23,2019-01-15 12:00:00,2
71.09,2019-01-15 13:00:00,2
73.2,2019-01-15 14:00:00,2
78.19,2019-01-15 15:00:00,2
76.17,2019-01-15 16:00:00,2
79.01,2019-01-15 17:00:00,2
80.17,2019-01-15 18:00:00,2
79.85,2019-01-15 19:00:00,2
82.79,2019-01-15 20:00:00,2
82.55,2019-01-15 21:00:00,2
53.42,2019-01-15 22:00:00,2
47.16,2019-01-15 23:00:00,2
46.19,2019-01-16 00:00:00,3
43.39,2019-01-16 01:00:00,3
43.11,2019-01-16 02:00:00,3
43.06,2019-01-16 03:00:00,3
43.16,2019-01-16 04:00:00,3
43.0,2019-01-16 05:00:00,3
59.26,2019-01-16 06:00:00,3
71.8,2019-01-16 07:00:00,3
69.82,2019-01-16 08:00:00,3
67.8,2019-01-16 09:00:00,3
71.74,2019-01-16 10:00:00,3
72.22,2019-01-16 11:00:00,3
72.73,2019-01-16 12:00:00,3
70.08,2019-01-16 13:00:00,3
71.67,2019-01-16 14:00:00,3
75.97,2019-01-16 15:00:00,3
79.05,2019-01-16 16:00:00,3
77.84,2019-01-16 17:00:00,3
83.31,2019-01-16 18:00:00,3
85.63,2019-01-16 19:00:00,3
84.73,2019-01-16 20:00:00,3
82.52,2019-01-16 21:00:00,3
63.02,2019-01-16 22:00:00,3
53.38,2019-01-16 23:00:00,3
52.54,2019-01-17 00:00:00,4
52.03,2019-01-17 01:00:00,4
51.22,2019-01-17 02:00:00,4
50.79,2019-01-17 03:00:00,4
51.02,2019-01-17 04:00:00,4
51.34,2019-01-17 05:00:00,4
66.3,2019-01-17 06:00:00,4
74.15,2019-01-17 07:00:00,4
73.58,2019-01-17 08:00:00,4
75.01,2019-01-17 09:00:00,4
74.29,2019-01-17 10:00:00,4
77.56,2019-01-17 11:00:00,4
78.06,2019-01-17 12:00:00,4
79.54,2019-01-17 13:00:00,4
80.91,2019-01-17 14:00:00,4
78.13,2019-01-17 15:00:00,4
79.66,2019-01-17 16:00:00,4
78.34,2019-01-17 17:00:00,4
80.46,2019-01-17 18:00:00,4
80.34,2019-01-17 19:00:00,4
76.26,2019-01-17 20:00:00,4
77.33,2019-01-17 21:00:00,4
56.78,2019-01-17 22:00:00,4
47.49,2019-01-17 23:00:00,4
47.6,2019-01-18 00:00:00,5
45.64,2019-01-18 01:00:00,5
44.86,2019-01-18 02:00:00,5
45.05,2019-01-18 03:00:00,5
44.97,2019-01-18 04:00:00,5
