,0,1,2,3,4,5,6,7,8,9,10,11
0,-0.0,3.621177733457557,6.079282830872411,23.445938345169694,9.751016036063684,11.301576000160958,1.8697797456638499,3.5590772097857406,4.622362341234971,2.129252895994784,5.449801716956009,2.2351441789687883
1,3.621177733457557,-0.0,3.7614483941202157,22.039729718106532,6.415187126020894,8.207509510621522,3.8517919277567545,6.573791320187207,3.721599989851877,3.616689710421895,3.059170502580884,4.675309852141465
2,6.079282830872411,3.7614483941202157,-0.0,13.82592360466825,4.388706691403616,3.966199750007647,5.450431917165547,8.722687639911342,5.1639335710995224,4.842429593610034,2.744900179040786,6.922188298505504
3,23.445938345169694,22.039729718106532,13.82592360466825,-0.0,15.577123034815399,19.412745300409103,20.055733605366445,19.779954430346244,17.15556942474167,21.025041401936114,18.847629667216854,21.12713116414502
4,9.751016036063684,6.415187126020894,4.388706691403616,15.577123034815399,-0.0,3.715968347910184,8.950466589194514,14.333640296660331,8.882796379027035,7.888419915056314,5.704379968568493,9.734346918200568
5,11.301576000160958,8.207509510621522,3.966199750007647,19.412745300409103,3.715968347910184,-0.0,9.48596325337989,13.876010791425253,11.049429567062555,10.56491704082228,4.271290742525623,14.563092331650495
6,1.8697797456638499,3.8517919277567545,5.450431917165547,20.055733605366445,8.950466589194514,9.48596325337989,-0.0,3.8766491819834608,3.9389055526981065,1.7812517663500913,4.314658661321597,2.7519064019878376
7,3.5590772097857406,6.573791320187207,8.722687639911342,19.779954430346244,14.333640296660331,13.876010791425253,3.8766491819834608,-0.0,7.67067516324004,3.5819874161762515,7.8134464373154815,4.069389435485633
8,4.622362341234971,3.721599989851877,5.1639335710995224,17.15556942474167,8.882796379027035,11.049429567062555,3.9389055526981065,7.67067516324004,-0.0,2.8536528193072375,5.173078105306958,3.3728809773574295
9,2.129252895994784,3.616689710421895,4.842429593610034,21.025041401936114,7.888419915056314,10.56491704082228,1.7812517663500913,3.5819874161762515,2.8536528193072375,-0.0,4.330688027121689,2.3214085436974434
10,5.449801716956009,3.059170502580884,2.744900179040786,18.847629667216854,5.704379968568493,4.271290742525623,4.314658661321597,7.8134464373154815,5.173078105306958,4.330688027121689,-0.0,7.365755429815653
11,2.2351441789687883,4.675309852141465,6.922188298505504,21.12713116414502,9.734346918200568,14.563092331650495,2.7519064019878376,4.069389435485633,3.3728809773574295,2.3214085436974434,7.365755429815653,-0.0
