avg,cen
29.88272727272727,28.84
29.36090909090909,28.52
29.11818181818182,28.49
28.910909090909094,28.3
28.478181818181817,28.13
28.65818181818182,27.8
30.23818181818182,30.52
33.25545454545455,34.17
33.625454545454545,35.51
36.00636363636364,38.12
37.98727272727274,40.59
40.309090909090905,42.82
46.97545454545455,50.88
49.88818181818181,53.04
52.98363636363636,57.08
54.41181818181818,59.39
51.75363636363636,53.28
42.74181818181818,45.08
38.351818181818174,39.57
35.14636363636364,37.14
33.378181818181815,36.01
31.91727272727273,34.19
30.720909090909096,32.21
29.684545454545457,31.22
