0,1,2,time,week
47.9,141.8,58.82,2019-09-30 00:00:00,1
49.26,96.06,61.76,2019-09-30 01:00:00,1
49.31,67.85,58.82,2019-09-30 02:00:00,1
44.15,64.05,58.82,2019-09-30 03:00:00,1
52.79,95.11,58.82,2019-09-30 04:00:00,1
59.4,81.2,58.82,2019-09-30 05:00:00,1
60.05,37.68,55.88,2019-09-30 06:00:00,1
58.06,44.65,47.06,2019-09-30 07:00:00,1
73.47,107.46,44.12,2019-09-30 08:00:00,1
106.59,175.95,47.06,2019-09-30 09:00:00,1
119.15,193.27,50.0,2019-09-30 10:00:00,1
88.41,192.75,47.06,2019-09-30 11:00:00,1
108.37,225.25,47.06,2019-09-30 12:00:00,1
108.21,229.4,47.06,2019-09-30 13:00:00,1
106.52,185.67,50.0,2019-09-30 14:00:00,1
111.28,207.32,50.0,2019-09-30 15:00:00,1
95.5,221.83,47.06,2019-09-30 16:00:00,1
93.04,220.67,47.06,2019-09-30 17:00:00,1
118.94,210.74,47.06,2019-09-30 18:00:00,1
120.81,192.54,38.24,2019-09-30 19:00:00,1
120.13,170.14,35.29,2019-09-30 20:00:00,1
120.74,157.04,38.24,2019-09-30 21:00:00,1
70.61,138.94,32.35,2019-09-30 22:00:00,1
59.56,101.41,44.12,2019-09-30 23:00:00,1
49.76,95.39,41.18,2019-10-01 00:00:00,2
44.1,55.77,41.18,2019-10-01 01:00:00,2
40.88,39.15,41.18,2019-10-01 02:00:00,2
43.93,45.18,41.18,2019-10-01 03:00:00,2
46.4,67.15,47.06,2019-10-01 04:00:00,2
49.04,62.43,52.94,2019-10-01 05:00:00,2
54.66,30.88,55.88,2019-10-01 06:00:00,2
51.11,23.63,52.94,2019-10-01 07:00:00,2
81.4,56.58,52.94,2019-10-01 08:00:00,2
92.41,134.3,52.94,2019-10-01 09:00:00,2
102.71,177.43,58.82,2019-10-01 10:00:00,2
81.95,182.29,55.88,2019-10-01 11:00:00,2
104.89,208.24,55.88,2019-10-01 12:00:00,2
102.84,231.3,47.06,2019-10-01 13:00:00,2
98.25,200.88,52.94,2019-10-01 14:00:00,2
111.98,228.13,50.0,2019-10-01 15:00:00,2
90.58,223.7,41.18,2019-10-01 16:00:00,2
100.91,215.11,41.18,2019-10-01 17:00:00,2
