avg,cen
46.327741935483864,45.57
43.95387096774195,41.83
43.06064516129032,41.76
44.28387096774193,44.58
47.16709677419354,51.8
55.1883870967742,56.07
61.99612903225807,63.45
60.460645161290344,60.43
84.54161290322584,90.7
103.85903225806452,105.8
105.6858064516129,111.86
85.7274193548387,86.5
109.3532258064516,105.08
105.97193548387094,108.51
103.78548387096774,99.68
106.95580645161289,105.03
99.52064516129032,85.12
107.13935483870968,103.78
118.78451612903226,117.46
123.36774193548385,119.11
122.25354838709676,126.16
114.8622580645161,121.51
77.19322580645161,76.44
55.51258064516131,53.75
