0,1,2,time,week
43.86,19.15,67.65,2019-11-22 00:00:00,5
36.93,17.54,67.65,2019-11-22 01:00:00,5
32.88,7.32,61.76,2019-11-22 02:00:00,5
43.49,4.96,64.71,2019-11-22 03:00:00,5
47.03,3.8,73.53,2019-11-22 04:00:00,5
56.23,3.66,73.53,2019-11-22 05:00:00,5
64.12,3.49,73.53,2019-11-22 06:00:00,5
62.8,3.98,76.47,2019-11-22 07:00:00,5
87.05,5.77,73.53,2019-11-22 08:00:00,5
90.76,36.27,73.53,2019-11-22 09:00:00,5
102.9,49.19,70.59,2019-11-22 10:00:00,5
89.37,61.41,70.59,2019-11-22 11:00:00,5
107.68,35.25,38.24,2019-11-22 12:00:00,5
109.0,41.65,26.47,2019-11-22 13:00:00,5
101.69,59.75,23.53,2019-11-22 14:00:00,5
98.92,38.66,23.53,2019-11-22 15:00:00,5
73.93,42.54,26.47,2019-11-22 16:00:00,5
83.91,28.91,23.53,2019-11-22 17:00:00,5
104.59,20.39,29.41,2019-11-22 18:00:00,5
93.95,47.39,64.71,2019-11-22 19:00:00,5
88.49,40.0,70.59,2019-11-22 20:00:00,5
83.99,32.04,67.65,2019-11-22 21:00:00,5
56.85,29.61,70.59,2019-11-22 22:00:00,5
56.38,18.42,70.59,2019-11-22 23:00:00,5
44.53,13.38,64.71,2019-11-25 00:00:00,1
37.68,5.39,64.71,2019-11-25 01:00:00,1
37.65,5.21,58.82,2019-11-25 02:00:00,1
43.21,4.12,64.71,2019-11-25 03:00:00,1
47.38,3.13,70.59,2019-11-25 04:00:00,1
49.52,3.38,70.59,2019-11-25 05:00:00,1
62.1,4.05,70.59,2019-11-25 06:00:00,1
64.24,3.73,70.59,2019-11-25 07:00:00,1
82.97,3.56,73.53,2019-11-25 08:00:00,1
102.58,6.62,73.53,2019-11-25 09:00:00,1
118.18,25.46,70.59,2019-11-25 10:00:00,1
87.0,49.47,64.71,2019-11-25 11:00:00,1
114.68,65.85,64.71,2019-11-25 12:00:00,1
118.11,50.46,38.24,2019-11-25 13:00:00,1
105.21,51.65,23.53,2019-11-25 14:00:00,1
93.8,51.8,26.47,2019-11-25 15:00:00,1
110.12,48.24,23.53,2019-11-25 16:00:00,1
102.46,52.01,26.47,2019-11-25 17:00:00,1
108.07,30.39,23.53,2019-11-25 18:00:00,1
112.9,31.8,38.24,2019-11-25 19:00:00,1
109.36,52.43,67.65,2019-11-25 20:00:00,1
95.06,60.21,67.65,2019-11-25 21:00:00,1
61.6,50.28,67.65,2019-11-25 22:00:00,1
56.19,47.5,67.65,2019-11-25 23:00:00,1
45.19,35.39,67.65,2019-11-26 00:00:00,2
38.11,15.7,64.71,2019-11-26 01:00:00,2
37.38,6.48,64.71,2019-11-26 02:00:00,2
44.08,7.29,70.59,2019-11-26 03:00:00,2
