,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.0,11.065335892251348,29.156411780959093,15.53290135759033,48.43914236082868,30.005580603739187,11.196535566092026,25.429618537050402,21.94042812396807,27.686756604716635,28.18409954266091,26.530854810934525,8.573994848131116,5.2678304233641,5.147129856646511,6.239855799950127
1,11.065335892251348,-0.0,29.515487916530017,15.525277898684921,27.32289606350023,39.072497002320866,10.374504821252197,16.729616208220715,25.50908473468305,22.95022909047732,24.993691668285056,38.45517945804437,15.504523657633365,9.213365548625736,5.874206422989395,8.292357767103171
2,29.156411780959093,29.515487916530017,-0.0,31.183807516799433,34.056194221899844,5.746386681211046,20.980517317213046,29.24217750775932,38.233637923938495,41.27338413176633,37.48649039542433,3.0987710593669235,30.030007207822404,30.76006416628881,27.286759513793225,23.33422020985143
3,15.53290135759033,15.525277898684921,31.183807516799433,-0.0,37.10815461018461,32.640772844301324,8.834910963274158,7.164806437957649,32.52599450137859,33.749301917666045,20.633412690401972,29.02677199238976,10.291282469019102,8.926954278183068,10.324510161961378,6.501289742528458
4,48.43914236082868,27.32289606350023,34.056194221899844,37.10815461018461,-0.0,36.37611108416852,34.779311500752364,29.56286953660385,36.0058393498392,36.89591580673641,34.20217223366831,33.799022705201594,38.89493337261631,51.76559342936263,39.0696766630894,33.368650674215985
5,30.005580603739187,39.072497002320866,5.746386681211046,32.640772844301324,36.37611108416852,-0.0,24.955373511894912,31.143177313027483,32.666683430818495,42.91046244670798,36.58803613246998,7.7684607806882475,23.93196086362574,29.054437133541356,28.549054204771092,27.309174570879026
6,11.196535566092026,10.374504821252197,20.980517317213046,8.834910963274158,34.779311500752364,24.955373511894912,-0.0,15.713205789196108,34.9613707256043,31.829759143788824,27.69624119534347,24.771291218484322,8.446796386669735,6.0387230309870885,7.959088341727148,6.698173623070076
7,25.429618537050402,16.729616208220715,29.24217750775932,7.164806437957649,29.56286953660385,31.143177313027483,15.713205789196108,-0.0,29.52902675984662,21.293918183950844,12.362060573808797,34.547555404326005,19.69751079683394,16.76755373038163,11.938087700103182,14.356416837197951
8,21.94042812396807,25.50908473468305,38.233637923938495,32.52599450137859,36.0058393498392,32.666683430818495,34.9613707256043,29.52902675984662,-0.0,34.66471572713828,12.374131656599756,39.42755231271613,26.56267058749396,29.93443090980422,28.795083720189417,22.048959986403382
9,27.686756604716635,22.95022909047732,41.27338413176633,33.749301917666045,36.89591580673641,42.91046244670798,31.829759143788824,21.293918183950844,34.66471572713828,-0.0,27.020669224066534,44.523664979963804,33.57834286985466,32.164645879946036,30.346574799895855,23.885099607212734
10,28.18409954266091,24.993691668285056,37.48649039542433,20.633412690401972,34.20217223366831,36.58803613246998,27.69624119534347,12.362060573808797,12.374131656599756,27.020669224066534,-0.0,38.25331214126087,26.102563245655702,23.731306146856816,20.0820332545394,20.365030207096574
11,26.530854810934525,38.45517945804437,3.0987710593669235,29.02677199238976,33.799022705201594,7.7684607806882475,24.771291218484322,34.547555404326005,39.42755231271613,44.523664979963804,38.25331214126087,-0.0,24.03972897478273,29.54625032259598,33.10106797211746,27.860727418202917
12,8.573994848131116,15.504523657633365,30.030007207822404,10.291282469019102,38.89493337261631,23.93196086362574,8.446796386669735,19.69751079683394,26.56267058749396,33.57834286985466,26.102563245655702,24.03972897478273,-0.0,6.461853961763692,9.804396907888767,9.29926467111552
13,5.2678304233641,9.213365548625736,30.76006416628881,8.926954278183068,51.76559342936263,29.054437133541356,6.0387230309870885,16.76755373038163,29.93443090980422,32.164645879946036,23.731306146856816,29.54625032259598,6.461853961763692,-0.0,4.317715556105363,4.894726695087348
14,5.147129856646511,5.874206422989395,27.286759513793225,10.324510161961378,39.0696766630894,28.549054204771092,7.959088341727148,11.938087700103182,28.795083720189417,30.346574799895855,20.0820332545394,33.10106797211746,9.804396907888767,4.317715556105363,-0.0,4.009807281104264
15,6.239855799950127,8.292357767103171,23.33422020985143,6.501289742528458,33.368650674215985,27.309174570879026,6.698173623070076,14.356416837197951,22.048959986403382,23.885099607212734,20.365030207096574,27.860727418202917,9.29926467111552,4.894726695087348,4.009807281104264,-0.0
