0,1,time,week
60.02,7.71,2019-04-13 00:00:00,6
60.07,8.03,2019-04-13 01:00:00,6
60.65,7.82,2019-04-13 02:00:00,6
59.03,7.61,2019-04-13 03:00:00,6
61.4,7.08,2019-04-13 04:00:00,6
65.05,6.2,2019-04-13 05:00:00,6
61.59,6.23,2019-04-13 06:00:00,6
53.1,7.39,2019-04-13 07:00:00,6
51.3,6.44,2019-04-13 08:00:00,6
48.15,8.98,2019-04-13 09:00:00,6
47.91,13.49,2019-04-13 10:00:00,6
46.28,22.71,2019-04-13 11:00:00,6
43.82,24.12,2019-04-13 12:00:00,6
47.67,23.49,2019-04-13 13:00:00,6
44.61,31.16,2019-04-13 14:00:00,6
45.84,28.1,2019-04-13 15:00:00,6
46.46,34.01,2019-04-13 16:00:00,6
45.64,27.89,2019-04-13 17:00:00,6
44.69,26.27,2019-04-13 18:00:00,6
57.64,27.01,2019-04-13 19:00:00,6
61.26,31.73,2019-04-13 20:00:00,6
56.8,14.4,2019-04-13 21:00:00,6
58.88,5.35,2019-04-13 22:00:00,6
58.2,3.8,2019-04-13 23:00:00,6
59.14,34.01,2019-04-20 00:00:00,6
59.8,25.88,2019-04-20 01:00:00,6
59.83,33.66,2019-04-20 02:00:00,6
59.12,23.24,2019-04-20 03:00:00,6
60.27,11.94,2019-04-20 04:00:00,6
57.06,8.7,2019-04-20 05:00:00,6
48.91,5.35,2019-04-20 06:00:00,6
45.64,12.39,2019-04-20 07:00:00,6
47.91,31.34,2019-04-20 08:00:00,6
46.25,34.58,2019-04-20 09:00:00,6
48.84,48.24,2019-04-20 10:00:00,6
47.91,49.47,2019-04-20 11:00:00,6
53.83,56.44,2019-04-20 12:00:00,6
53.36,58.87,2019-04-20 13:00:00,6
56.52,105.25,2019-04-20 14:00:00,6
56.53,68.42,2019-04-20 15:00:00,6
52.69,53.13,2019-04-20 16:00:00,6
53.62,34.61,2019-04-20 17:00:00,6
53.1,69.89,2019-04-20 18:00:00,6
64.89,40.32,2019-04-20 19:00:00,6
62.76,42.54,2019-04-20 20:00:00,6
62.21,39.08,2019-04-20 21:00:00,6
63.67,37.75,2019-04-20 22:00:00,6
60.28,29.51,2019-04-20 23:00:00,6
66.01,40.25,2019-04-27 00:00:00,6
61.48,41.51,2019-04-27 01:00:00,6
61.8,26.2,2019-04-27 02:00:00,6
62.62,35.6,2019-04-27 03:00:00,6
59.55,27.78,2019-04-27 04:00:00,6
61.49,16.69,2019-04-27 05:00:00,6
46.9,11.62,2019-04-27 06:00:00,6
48.85,25.11,2019-04-27 07:00:00,6
48.33,31.55,2019-04-27 08:00:00,6
50.21,53.38,2019-04-27 09:00:00,6
48.65,38.87,2019-04-27 10:00:00,6
53.61,58.13,2019-04-27 11:00:00,6
56.5,100.14,2019-04-27 12:00:00,6
59.82,77.04,2019-04-27 13:00:00,6
65.01,132.43,2019-04-27 14:00:00,6
69.03,163.17,2019-04-27 15:00:00,6
68.17,133.1,2019-04-27 16:00:00,6
60.15,88.35,2019-04-27 17:00:00,6
57.17,68.1,2019-04-27 18:00:00,6
67.03,53.1,2019-04-27 19:00:00,6
68.51,48.1,2019-04-27 20:00:00,6
64.7,27.11,2019-04-27 21:00:00,6
66.68,42.25,2019-04-27 22:00:00,6
63.86,39.75,2019-04-27 23:00:00,6
60.38,28.17,2019-05-04 00:00:00,6
58.83,23.63,2019-05-04 01:00:00,6
58.77,24.96,2019-05-04 02:00:00,6
