avg,cen
54.18166666666667,54.68
53.357142857142854,53.54
53.202857142857155,53.13
53.10619047619049,53.13
53.11023809523809,52.65
54.28023809523812,54.41
56.467619047619074,55.1
57.62071428571427,58.34
58.813095238095215,55.6
62.38595238095238,60.21
60.87047619047619,58.32
60.00666666666666,58.76
60.19190476190476,59.29
59.90809523809526,59.22
58.56333333333334,56.22
58.530952380952364,56.51
57.9092857142857,57.8
60.20452380952382,59.18
59.854285714285716,60.53
58.416666666666664,57.88
57.86952380952381,57.53
56.786666666666676,57.57
55.98595238095239,55.63
54.91119047619048,54.41
