0,1,time,week
31.84,51.97,2019-04-03 00:00:00,3
29.1,47.04,2019-04-03 01:00:00,3
31.54,37.43,2019-04-03 02:00:00,3
31.17,34.19,2019-04-03 03:00:00,3
29.93,30.18,2019-04-03 04:00:00,3
32.57,26.97,2019-04-03 05:00:00,3
29.86,23.27,2019-04-03 06:00:00,3
36.59,24.33,2019-04-03 07:00:00,3
41.96,36.37,2019-04-03 08:00:00,3
43.12,53.13,2019-04-03 09:00:00,3
42.46,57.04,2019-04-03 10:00:00,3
45.59,64.51,2019-04-03 11:00:00,3
43.33,63.1,2019-04-03 12:00:00,3
40.71,67.43,2019-04-03 13:00:00,3
39.66,73.63,2019-04-03 14:00:00,3
41.95,76.9,2019-04-03 15:00:00,3
38.76,71.3,2019-04-03 16:00:00,3
35.74,70.11,2019-04-03 17:00:00,3
34.37,65.56,2019-04-03 18:00:00,3
36.36,58.56,2019-04-03 19:00:00,3
35.21,52.32,2019-04-03 20:00:00,3
31.62,44.61,2019-04-03 21:00:00,3
30.38,39.3,2019-04-03 22:00:00,3
31.45,31.09,2019-04-03 23:00:00,3
28.92,29.68,2019-04-04 00:00:00,4
28.44,24.82,2019-04-04 01:00:00,4
30.32,21.41,2019-04-04 02:00:00,4
30.97,17.99,2019-04-04 03:00:00,4
27.98,15.46,2019-04-04 04:00:00,4
30.55,13.42,2019-04-04 05:00:00,4
33.25,10.04,2019-04-04 06:00:00,4
39.06,14.65,2019-04-04 07:00:00,4
42.19,23.63,2019-04-04 08:00:00,4
42.09,30.74,2019-04-04 09:00:00,4
42.61,43.35,2019-04-04 10:00:00,4
42.66,53.8,2019-04-04 11:00:00,4
44.67,61.87,2019-04-04 12:00:00,4
42.66,67.15,2019-04-04 13:00:00,4
40.89,73.03,2019-04-04 14:00:00,4
42.52,74.05,2019-04-04 15:00:00,4
36.67,72.11,2019-04-04 16:00:00,4
37.57,70.92,2019-04-04 17:00:00,4
38.45,70.7,2019-04-04 18:00:00,4
35.74,64.54,2019-04-04 19:00:00,4
35.28,55.42,2019-04-04 20:00:00,4
35.61,49.4,2019-04-04 21:00:00,4
32.08,41.69,2019-04-04 22:00:00,4
28.67,35.46,2019-04-04 23:00:00,4
31.15,28.1,2019-04-05 00:00:00,5
32.18,23.42,2019-04-05 01:00:00,5
28.92,22.15,2019-04-05 02:00:00,5
30.99,19.44,2019-04-05 03:00:00,5
32.46,16.51,2019-04-05 04:00:00,5
29.77,14.96,2019-04-05 05:00:00,5
33.8,11.83,2019-04-05 06:00:00,5
38.4,14.26,2019-04-05 07:00:00,5
38.64,23.98,2019-04-05 08:00:00,5
40.82,39.96,2019-04-05 09:00:00,5
42.1,46.94,2019-04-05 10:00:00,5
41.8,56.8,2019-04-05 11:00:00,5
40.58,61.16,2019-04-05 12:00:00,5
41.03,66.55,2019-04-05 13:00:00,5
42.17,72.61,2019-04-05 14:00:00,5
41.65,73.42,2019-04-05 15:00:00,5
35.5,71.34,2019-04-05 16:00:00,5
36.13,68.77,2019-04-05 17:00:00,5
36.35,68.45,2019-04-05 18:00:00,5
33.22,60.46,2019-04-05 19:00:00,5
37.16,53.8,2019-04-05 20:00:00,5
36.04,49.01,2019-04-05 21:00:00,5
31.92,43.98,2019-04-05 22:00:00,5
35.16,41.55,2019-04-05 23:00:00,5
27.79,33.45,2019-04-08 00:00:00,1
29.27,30.85,2019-04-08 01:00:00,1
30.77,24.12,2019-04-08 02:00:00,1
28.08,23.24,2019-04-08 03:00:00,1
27.63,18.1,2019-04-08 04:00:00,1
30.08,16.23,2019-04-08 05:00:00,1
29.2,14.82,2019-04-08 06:00:00,1
33.83,18.13,2019-04-08 07:00:00,1
42.25,45.53,2019-04-08 08:00:00,1
38.82,57.46,2019-04-08 09:00:00,1
37.94,67.68,2019-04-08 10:00:00,1
42.94,76.51,2019-04-08 11:00:00,1
43.12,88.38,2019-04-08 12:00:00,1
42.93,94.82,2019-04-08 13:00:00,1
41.48,101.8,2019-04-08 14:00:00,1
