avg,cen
36.65428571428571,28.1
32.00714285714286,23.42
28.33571428571429,22.15
24.390000000000004,19.44
21.867142857142856,16.51
19.134285714285713,14.96
16.54285714285714,11.83
19.497142857142855,14.26
32.97857142857143,23.98
43.348571428571425,39.96
47.94,46.94
57.50571428571429,56.8
60.885714285714286,61.16
66.95142857142856,66.55
72.89428571428572,72.61
74.52714285714285,73.42
71.86571428571429,71.34
67.31428571428572,68.77
63.25714285714285,68.45
56.56571428571429,60.46
50.00428571428572,53.8
44.771428571428565,49.01
39.089999999999996,43.98
33.64857142857143,41.55
