,0,1,2,3,4
0,-0.0,18.672368623360615,58.6509946980133,58.121041446407745,44.62596356835689
1,18.672368623360615,-0.0,57.28169345509549,56.75397735624462,39.211691715958956
2,58.6509946980133,57.28169345509549,-0.0,41.271206828263594,37.62338811200393
3,58.121041446407745,56.75397735624462,41.271206828263594,-0.0,12.94168858067254
4,44.62596356835689,39.211691715958956,37.62338811200393,12.94168858067254,-0.0
