,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,-0.0,16.941693096335495,17.770339970448163,19.441214542617402,12.800372753088942,13.294892262851477,20.325403114447994,4.6872424246061986,5.712553912396204,7.752952522539048,12.868530137462924,13.860456903259314,5.618874674792286,9.361173579946453,19.23547825539512,11.307783047595109,10.423650811900226,14.865672943866299,9.798588483030114,14.592768008000833,17.78762452932837,14.307879680751824,15.83263663971733,18.32558122270346,10.120870753883104,11.63313077877811,11.004976678391337,8.49189808286942,14.8398721095066,18.3490480088845,16.504964645093416,10.253221447912052,16.131200640364888,3.9893152040512305,14.774012225244212,12.725376350251446,10.199767450548338,6.65616813372368,10.535590044805442,17.884308124029303,8.29740674148752,10.014809321383702
1,16.941693096335495,-0.0,9.833251574671351,3.5171966541117228,5.128888258112275,8.79587269431915,4.156234129711953,10.844433201993324,14.513670816543877,11.822723929439261,8.503559339982992,9.49724831200908,20.206097272181047,17.08003334330716,6.394881169242432,8.438817442520858,7.335990067387924,4.229341801370825,7.591481845766797,5.039750179716658,4.409171328960088,3.7284118917623825,6.752038180998261,4.812077220282446,11.5124657491344,19.658036400719908,22.34146189092874,11.824138834619072,2.5035912839587535,2.3592563307913905,2.521434003420342,7.297393380719643,3.2184925517319742,13.268599624728592,3.3663208109046354,5.213171757923379,10.637480522611954,11.862754541676093,7.607281114927113,9.978818630988718,12.381685901546827,10.185960326637032
2,17.770339970448163,9.833251574671351,-0.0,8.950124344307149,12.900136209631116,9.015072388258433,12.987043530723016,13.784137708264149,21.38038589148994,9.890541325208053,12.512619226272209,10.284917931372567,25.85911954995979,20.093922951827338,12.616003480555854,7.862597064913984,8.687105577559578,7.138595644374831,13.708552971379333,13.104354978095396,8.690651038707228,12.22298985161747,7.431855403915858,8.889680937560847,13.337231912053477,21.30948536144092,23.41355769344533,21.239809881795612,7.565239895029977,9.18044540480117,9.584784385735773,10.612861806165443,7.4945493625313935,11.095739457004756,8.643816295062118,8.169615814721638,13.338950416986444,12.774783455794198,6.150072447754495,12.655327903151871,13.253402059953554,16.837185617225373
3,19.441214542617402,3.5171966541117228,8.950124344307149,-0.0,6.898607588029205,12.087988945394873,3.8085732191553126,19.078743678254416,16.88497480060988,15.318046282054357,12.275982701171849,12.886616800704541,20.33438460433636,20.06217282415229,11.090840466672912,11.178870268179196,11.868460124353534,9.708731691905463,11.371082512312643,10.089575491130974,6.718107872738724,5.67360751576515,11.653688679422583,8.644171007390849,17.748619194350056,24.451089238608038,30.540055311472262,14.773173227845943,3.7183909552645322,2.0363457767436333,5.410707482638988,13.459078860944322,5.936156310074608,19.468410073156875,4.814987847603863,11.950919774241028,16.031413154348613,17.40954140045716,9.30625695180439,12.710237301086226,22.3344959082707,14.491427001158806
4,12.800372753088942,5.128888258112275,12.900136209631116,6.898607588029205,-0.0,10.505308217746201,7.205534650395112,10.623223600446968,11.708361784098294,9.969976213467936,9.865539530242202,8.586163182426118,14.23970063385135,16.249113651640418,8.509898270894995,7.988122556778282,5.880843300504197,6.524985497937623,5.557919032410949,5.4613028114298645,8.163065113439922,3.3570501889460984,5.036664515948035,8.248659631223488,10.160479234214417,18.310159884473798,21.31470773398986,7.534762177147842,5.479614778559666,7.003643062382311,5.601046998217051,8.031666926628384,7.1008863023034765,12.660545252937442,6.424152710763717,8.440728787463598,12.995694305784893,11.44778688102592,6.793143965854941,11.234368522555995,12.344322660866585,8.681735620347242
5,13.294892262851477,8.79587269431915,9.015072388258433,12.087988945394873,10.505308217746201,-0.0,14.9229024520794,9.591767267225745,21.509119856350743,11.516839306327157,3.9709244637427514,16.22165008603576,25.284497629706113,25.2683909044711,12.75595887319109,8.956406939640804,10.803730636312784,8.475202916260464,13.253782496836934,11.334960883691446,11.579351347713,12.961432328237684,10.060001316473311,13.193223924731024,13.885113900010401,23.965111578937147,20.818851897030115,13.027582569052067,9.132141807429608,10.51677438009538,9.902523894660657,6.0628130500006465,10.468010616807339,8.727251570562448,12.095532093282909,8.95656618069598,19.104882994882377,8.405066474415769,7.6796660246995385,10.609542105826797,9.446499789434236,7.955507138255472
6,20.325403114447994,4.156234129711953,12.987043530723016,3.8085732191553126,7.205534650395112,14.9229024520794,-0.0,14.94027585006983,15.525783137246739,14.600876238829473,14.51286831988437,9.326870835571155,21.58246429554837,19.32715120228312,9.419919201004937,12.09472234053234,8.453501190482498,6.535731584968958,9.086980580877498,7.490457951270961,4.342726532185336,5.019529637551134,8.241199482420809,8.079389771991268,11.269754015685358,19.85366816309086,25.469228286501124,13.444785650319352,4.154031378280238,3.0111825316154013,4.679087241167733,11.451623739947458,3.9530547453996703,18.08720989654514,4.129912775296835,7.868286831651664,11.542743290761063,16.103507508529177,10.629447276384044,11.634405673039849,16.96147173230115,12.914565336994466
7,4.6872424246061986,10.844433201993324,13.784137708264149,19.078743678254416,10.623223600446968,9.591767267225745,14.94027585006983,-0.0,6.150728239075311,3.5082079232491163,10.669933338529503,6.989280488855494,9.277035247509815,8.647885332487514,11.37097729947889,6.493035844414765,6.164317933181532,7.653644340083543,5.68897425274876,9.01421253535233,12.013686693601729,11.366477893187385,8.934549865653434,12.458064061349571,4.684559981919535,9.470952215682857,9.003101402984093,7.90801901592232,11.796933727115375,11.87013529186045,9.769862026418814,6.854345341878383,9.780042284686308,3.278278960858486,11.1724900760287,6.238241910818222,6.36398142827695,6.219064602849408,7.478395648838244,12.151843812430812,7.343393398293971,6.6029556190010394
8,5.712553912396204,14.513670816543877,21.38038589148994,16.88497480060988,11.708361784098294,21.509119856350743,15.525783137246739,6.150728239075311,-0.0,7.3728301744915266,15.664507943139009,11.10481542337529,4.554336005299471,3.9697130767168454,23.852201446963726,12.800964930989005,10.388527021148363,16.124181107847427,7.640162548929101,16.133102386855338,17.453932112691103,12.351625574248585,21.252773891424766,19.665170609239414,9.44773247219817,5.71267137785865,7.39284885825157,11.87252508593262,13.651067534871336,16.947124721596875,14.496658520069383,12.735869464127994,14.507385362781745,6.634163034522504,13.916355531968756,12.803453684997802,10.27112190830174,10.584670234040786,12.350683576582389,22.007867761660297,15.455706118892444,12.857690365297817
9,7.752952522539048,11.822723929439261,9.890541325208053,15.318046282054357,9.969976213467936,11.516839306327157,14.600876238829473,3.5082079232491163,7.3728301744915266,-0.0,7.721921770694312,5.7564729396865495,10.991035193589848,8.636502492514754,12.604158383017426,5.369902010678621,5.2963659637961875,8.593046016230508,6.319205568305997,11.156892796974544,10.944587015270042,11.783293170676842,6.582217573842584,12.789868192517956,4.870702506669062,9.137805761962277,9.288843065838789,12.79866049260597,11.276778957597417,11.854168070108823,9.601721689151798,12.534462816961176,10.74323396951666,5.048739455827838,11.169983290368586,6.810112912427985,8.23886845102404,9.178784020087136,9.077676921163558,13.502079035483218,12.180348793296666,11.456268309864615
