,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-0.0,2.9002372328199257,3.9054365434375216,8.07164959187099,3.6742775783959463,2.6355926574905966,4.94022953643616,4.386296007263663,7.1931513188952945,9.47525417199579,8.679836170683716,27.350055791302058,8.229173662393336,7.169105645679397,6.007752245071393,6.6098909888974475,6.178142986814162,6.2306700558841115,5.622650032031546,4.62611256546809,7.383632385022461,6.673465196952589,9.044065190445925,43.21596823976994
1,2.9002372328199257,-0.0,1.9951184592327569,6.949986073232446,4.2212918834503075,2.1387589637873465,5.169651133678128,3.4812258120769504,7.415192549779001,9.677678005068387,7.334937406945819,23.127012708983322,7.381329997616326,7.674635988634323,6.231338553341697,6.398647361124316,6.360914752149898,5.610531284934215,6.375558193332097,5.124177360374796,7.736693643247376,7.667644176841448,9.755340322050778,43.171081337448996
2,3.9054365434375216,1.9951184592327569,-0.0,8.41352895410184,3.4448780523702958,2.455798343682805,5.073959920738766,3.092895255003957,6.996904950885387,8.402261335829003,7.764350429324868,23.20960607737618,6.598168944215672,6.102733811349041,5.199804905439852,6.318594616474268,5.896598796751304,4.8182260042785625,4.82506914252971,4.07405001935445,6.85891347111739,6.699589883193373,7.813205973087793,39.59774386055921
3,8.07164959187099,6.949986073232446,8.41352895410184,-0.0,7.70338428534656,7.875149285686952,3.825604687795095,5.805861834155718,5.55655279518479,6.008509938152407,4.535844428041811,23.141195264506937,14.952650058746855,12.050013273297218,11.534647989850061,13.020438509220812,8.326865601810093,11.931582492370467,7.671093498652215,7.523420003289074,7.105006774016527,7.06928096710769,8.52803055455287,41.20723909995826
4,3.6742775783959463,4.2212918834503075,3.4448780523702958,7.70338428534656,-0.0,3.289956792190834,3.767033238821689,3.0137331271844063,5.3406606202734785,7.906921533770418,6.353072178810435,21.381417996615962,8.483954782803458,7.237746009429216,6.814287265078547,6.6177348264932965,3.9119565623206873,5.137949807754265,3.5943185681709564,3.6620064763847373,4.657905022755495,4.271597004979079,5.6275422463831175,37.72510208127992
5,2.6355926574905966,2.1387589637873465,2.455798343682805,7.875149285686952,3.289956792190834,-0.0,5.129756828242357,3.8152357495331093,6.473764580803997,8.649684002841042,7.188556360970154,22.90544681663009,7.926197487224129,8.310437545005987,6.985369525930886,7.005875142146067,6.542660362370066,6.12795537966637,5.797480477255168,5.668328266293258,7.485526886014775,7.235220683771235,8.370238527034353,40.74841803631283
6,4.94022953643616,5.169651133678128,5.073959920738766,3.825604687795095,3.767033238821689,5.129756828242357,-0.0,3.3887054381887323,2.525944166865409,3.490524404312799,2.2837755272038924,19.30978510661379,10.046884248481923,10.337223955737537,8.506663715470275,9.30382504525544,6.234477864272634,7.679083224257051,5.565308246828867,6.057893856655437,4.431349887113642,4.702868583820589,5.597702554168749,37.7458870961565
7,4.386296007263663,3.4812258120769504,3.092895255003957,5.805861834155718,3.0137331271844063,3.8152357495331093,3.3887054381887323,-0.0,5.728606466159075,6.069201321416688,4.392103612854595,22.051906557704395,8.744420571397733,7.102705410546826,6.47226328709175,7.660003760376381,4.251685135891629,5.748399582128806,3.688323832960514,3.516111333198612,4.473033321420014,4.3209757334816015,6.150621863135099,38.78268917925268
8,7.1931513188952945,7.415192549779001,6.996904950885387,5.55655279518479,5.3406606202734785,6.473764580803997,2.525944166865409,5.728606466159075,-0.0,2.860487913602991,2.5641720746110956,16.233462380642987,12.847619300789932,13.072751245227561,11.48397611687703,11.933076228285342,7.348105307171167,10.111038162385334,7.143935968917559,7.982365811603099,4.38886518780077,5.5047836588906245,5.174141953849324,33.05751898325889
9,9.47525417199579,9.677678005068387,8.402261335829003,6.008509938152407,7.906921533770418,8.649684002841042,3.490524404312799,6.069201321416688,2.860487913602991,-0.0,3.8604287442054432,16.959739895486173,16.481274118729296,15.719346158530048,14.046134486402003,16.13098456917703,11.514306183628984,14.118729995647412,10.012649911209998,11.029445828653726,7.782067447205224,7.718208985152935,7.556313727181067,33.57713554350332
10,8.679836170683716,7.334937406945819,7.764350429324868,4.535844428041811,6.353072178810435,7.188556360970154,2.2837755272038924,4.392103612854595,2.5641720746110956,3.8604287442054432,-0.0,17.680939195412805,13.594217165352887,13.021770908381104,11.081141621153323,12.257443445526276,7.5975256391494375,10.98873313356883,7.114977659513635,7.805612493476018,5.243970777481367,5.045009864818083,5.085722153583409,34.76309390418614
11,27.350055791302058,23.127012708983322,23.20960607737618,23.141195264506937,21.381417996615962,22.90544681663009,19.30978510661379,22.051906557704395,16.233462380642987,16.959739895486173,17.680939195412805,-0.0,29.20198456585599,28.805656528835684,26.95951178236023,26.932891396666754,21.61915225974499,26.288668164793286,21.578340620184715,23.293406137382146,18.513068593066865,20.145023828738267,19.473621886796657,14.025073693056349
12,8.229173662393336,7.381329997616326,6.598168944215672,14.952650058746855,8.483954782803458,7.926197487224129,10.046884248481923,8.744420571397733,12.847619300789932,16.481274118729296,13.594217165352887,29.20198456585599,-0.0,2.188114107683696,2.2260214548797688,2.867518314714971,7.853066559271204,4.0208557037552906,6.45577172549801,5.729790035648804,10.108832029815215,9.800353841614827,9.134539101921451,39.9850800152042
13,7.169105645679397,7.674635988634323,6.102733811349041,12.050013273297218,7.237746009429216,8.310437545005987,10.337223955737537,7.102705410546826,13.072751245227561,15.719346158530048,13.021770908381104,28.805656528835684,2.188114107683696,-0.0,1.083570814106451,1.6013330522784903,6.174603940604867,3.471050111060535,4.827726692882133,4.036894134103727,9.336994756459118,8.332167936474397,8.766355257144278,40.42577019137238
14,6.007752245071393,6.231338553341697,5.199804905439852,11.534647989850061,6.814287265078547,6.985369525930886,8.506663715470275,6.47226328709175,11.48397611687703,14.046134486402003,11.081141621153323,26.95951178236023,2.2260214548797688,1.083570814106451,-0.0,0.9844998967090417,5.120847769234497,2.3473931627984412,4.851807390430646,3.729908703121966,8.12022395796034,6.63580392162572,8.106245632500643,40.110199204432824
15,6.6098909888974475,6.398647361124316,6.318594616474268,13.020438509220812,6.6177348264932965,7.005875142146067,9.30382504525544,7.660003760376381,11.933076228285342,16.13098456917703,12.257443445526276,26.932891396666754,2.867518314714971,1.6013330522784903,0.9844998967090417,-0.0,4.599052082135292,2.420527581329531,4.72754100526711,3.8578283686493666,8.20442744346964,7.028741093824278,8.15630492330416,38.23781196384438
