,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,-0.0,17.584179064904546,21.850525134836012,17.655294425654425,26.20372570861443,33.434302954110095,24.785113432686078,28.622059921792236,32.82107740926973,38.308901960646075,19.668765380596223,20.461447814504147,12.709576101953873,20.001881361342154,12.15267735419041,24.157958541220275,19.256098140618697,26.16179687101704,22.393096974508847,25.779292015168053,12.87558713155751,19.697038108253633,13.810333188526114,20.046509166866755,20.946084434615543,24.33738537858596
1,17.584179064904546,-0.0,26.413935403571674,16.091104638066543,22.434621621960506,22.958510785536316,19.102366922279685,24.14346829889903,21.100782440442643,31.93498264322613,21.770770035447,22.3040598840087,25.445487656913198,11.45975967609211,9.95659871446378,19.519329385100722,18.122954719962053,21.670072201899075,13.741276642861601,16.779097486181875,11.040194451475877,15.778754565258343,27.11521475425716,17.028582837034918,29.967966992224973,34.74134412644715
2,21.850525134836012,26.413935403571674,-0.0,23.03783062715871,24.929890839101684,28.84025041363457,29.155607325823166,31.69491891040337,50.976199010554055,48.49090797990863,36.05693277698654,33.78997318999987,33.17766890976047,18.486055099023257,13.187876546848324,22.022021977742646,24.637145337544933,23.09191948605959,14.618156394624002,22.231999405162536,18.691333351456347,13.879170004444815,34.03048349289542,11.931173244052468,22.67215252324102,30.272725167896986
3,17.655294425654425,16.091104638066543,23.03783062715871,-0.0,21.142245504217964,21.80311387147599,22.60794661328292,25.608397829122577,30.90892269196348,29.82050495095272,32.74309784904728,17.667624185987016,24.34855679701421,24.130586271071508,17.5923668151531,15.028484009435529,13.507834729520727,31.608940388930545,19.3772108473617,20.206227853020973,12.025463186858609,11.767625445416286,23.561572527080262,16.02113708166684,45.572834728392856,22.009693932324662
4,26.20372570861443,22.434621621960506,24.929890839101684,21.142245504217964,-0.0,25.872842681065006,26.975867863598346,18.479361005111933,25.713223317084186,36.781341438526134,25.166760346802846,21.66172662998712,23.429284117050372,25.97271852061678,16.262384209782862,16.967420214504674,17.614711928628324,31.021052827834666,12.89902368996148,16.586807772360135,16.93110660225407,17.481194084674755,30.56841738589778,14.299082234157316,25.395731554010354,27.374953464340095
5,33.434302954110095,22.958510785536316,28.84025041363457,21.80311387147599,25.872842681065006,-0.0,36.04027322183663,22.308443624028282,24.715656742786468,44.35348091374835,36.02418841655971,26.052809904975884,36.98483250370354,24.616635690558894,15.190582280900863,24.33649119901145,14.689509699767891,28.028216403536188,15.378443756288053,17.04956867503662,16.110661736078402,23.935113527072183,28.621318379616437,17.358435160596763,39.90879410514631,39.10184810732351
6,24.785113432686078,19.102366922279685,29.155607325823166,22.60794661328292,26.975867863598346,36.04027322183663,-0.0,28.00466947271513,45.83653533808888,10.559174364120631,44.11956956618872,8.670175433822353,35.03211657036571,19.103035367727852,15.018575885309371,20.237087844007053,34.99392218488856,47.50576597655979,14.072247659398046,30.73036125502276,25.2002708861893,20.630866035374222,37.51305021724397,24.734125008294615,36.89086199246586,41.27169858810812
7,28.622059921792236,24.14346829889903,31.69491891040337,25.608397829122577,18.479361005111933,22.308443624028282,28.00466947271513,-0.0,28.819422723583404,36.95678961022606,42.22051494857046,18.48659038345808,25.172779776972263,18.088311889582215,16.36209975734554,22.612771202463527,19.144019827086666,44.6926540758522,13.976070125313692,11.797240737025724,17.140884244515878,20.673390387013956,38.96692693962754,14.542396115581745,34.85830688384343,26.446604281598006
8,32.82107740926973,21.100782440442643,50.976199010554055,30.90892269196348,25.713223317084186,24.715656742786468,45.83653533808888,28.819422723583404,-0.0,59.5655469664569,28.130387431997505,33.70402458568571,25.416294378287073,29.05972993757056,18.612584995593163,23.958976317878207,16.474920083624994,23.450519057780713,25.176501804621527,20.203150797501277,18.54711149800454,35.58433930355664,40.26215032076449,22.538041152514733,33.3971345722284,34.2967817120394
9,38.308901960646075,31.93498264322613,48.49090797990863,29.82050495095272,36.781341438526134,44.35348091374835,10.559174364120631,36.95678961022606,59.5655469664569,-0.0,68.41945843923197,16.094533851030285,55.053094446751764,26.349027040753167,26.647658776244466,40.79053065580837,49.655725457183,68.49866725377406,26.988838881409908,38.0009583074766,37.616376810243445,35.35387172547348,50.675310376589096,36.3737312545545,62.024732449601785,60.827819876245094
