avg,cen
259.62160000000006,256.58
261.3036,256.45
259.4112,257.25
260.374,249.97
248.28399999999993,239.28
250.51120000000003,243.0
259.3127999999999,246.48
300.21,289.07
344.74160000000006,334.45
371.56919999999997,360.78
399.1744000000001,383.32
414.02479999999997,399.28
403.3260000000001,394.4
398.4767999999999,394.55
396.8532000000001,387.07
388.8215999999999,366.45
367.4576,356.05
354.3863999999999,345.07
334.25200000000007,320.03
317.74480000000005,302.57
301.80920000000003,287.63
289.8652,278.35
270.4712,260.62
260.12120000000004,249.72
