avg,cen
156.20999999999998,152.11
155.3825,142.68
148.60375,132.5
152.97125,124.47
159.045,121.48
163.3775,145.81
160.66875000000002,123.42
153.53875,130.95
152.04874999999998,149.82
173.60000000000002,152.04
177.69875000000002,132.29
194.84999999999997,194.72
265.22,291.3
310.25125,307.61
318.21624999999995,334.96
310.63250000000005,329.47
328.98375000000004,348.56
319.71,339.12
272.31,263.38
239.62875,221.62
227.41500000000002,210.21
214.1075,233.73
202.47750000000002,216.69
190.2025,184.44
