0,1,2,time,week
222.7,151.76,67.65,2019-01-12 00:00:00,6
219.78,146.65,73.53,2019-01-12 01:00:00,6
220.92,164.08,76.47,2019-01-12 02:00:00,6
225.65,216.09,76.47,2019-01-12 03:00:00,6
225.65,190.56,85.29,2019-01-12 04:00:00,6
224.25,161.83,79.41,2019-01-12 05:00:00,6
227.02,204.05,85.29,2019-01-12 06:00:00,6
238.27,146.8,100.0,2019-01-12 07:00:00,6
247.38,147.32,97.06,2019-01-12 08:00:00,6
255.12,166.06,88.24,2019-01-12 09:00:00,6
259.88,140.25,82.35,2019-01-12 10:00:00,6
262.07,161.09,73.53,2019-01-12 11:00:00,6
265.63,290.77,55.88,2019-01-12 12:00:00,6
263.43,279.26,52.94,2019-01-12 13:00:00,6
264.65,262.82,52.94,2019-01-12 14:00:00,6
264.32,270.39,52.94,2019-01-12 15:00:00,6
258.18,250.14,52.94,2019-01-12 16:00:00,6
251.63,232.61,55.88,2019-01-12 17:00:00,6
242.9,224.89,55.88,2019-01-12 18:00:00,6
238.05,222.32,55.88,2019-01-12 19:00:00,6
236.78,235.14,58.82,2019-01-12 20:00:00,6
231.85,158.17,61.76,2019-01-12 21:00:00,6
220.8,133.06,61.76,2019-01-12 22:00:00,6
219.95,140.53,61.76,2019-01-12 23:00:00,6
212.82,152.11,73.53,2019-01-19 00:00:00,6
212.43,142.68,73.53,2019-01-19 01:00:00,6
212.63,132.5,73.53,2019-01-19 02:00:00,6
213.45,124.47,76.47,2019-01-19 03:00:00,6
213.0,121.48,76.47,2019-01-19 04:00:00,6
218.17,145.81,82.35,2019-01-19 05:00:00,6
221.72,123.42,94.12,2019-01-19 06:00:00,6
230.22,130.95,94.12,2019-01-19 07:00:00,6
238.27,149.82,94.12,2019-01-19 08:00:00,6
244.63,152.04,88.24,2019-01-19 09:00:00,6
245.07,132.29,79.41,2019-01-19 10:00:00,6
246.63,194.72,67.65,2019-01-19 11:00:00,6
251.03,291.3,55.88,2019-01-19 12:00:00,6
254.08,307.61,52.94,2019-01-19 13:00:00,6
252.08,334.96,50.0,2019-01-19 14:00:00,6
253.95,329.47,47.06,2019-01-19 15:00:00,6
257.47,348.56,47.06,2019-01-19 16:00:00,6
253.23,339.12,47.06,2019-01-19 17:00:00,6
246.13,263.38,50.0,2019-01-19 18:00:00,6
242.57,221.62,55.88,2019-01-19 19:00:00,6
242.52,210.21,55.88,2019-01-19 20:00:00,6
240.02,233.73,55.88,2019-01-19 21:00:00,6
214.62,216.69,55.88,2019-01-19 22:00:00,6
208.0,184.44,61.76,2019-01-19 23:00:00,6
211.85,123.56,73.53,2019-01-26 00:00:00,6
216.62,164.68,73.53,2019-01-26 01:00:00,6
215.13,172.39,76.47,2019-01-26 02:00:00,6
215.95,157.71,82.35,2019-01-26 03:00:00,6
212.85,138.91,82.35,2019-01-26 04:00:00,6
218.3,137.61,82.35,2019-01-26 05:00:00,6
232.63,140.56,88.24,2019-01-26 06:00:00,6
246.08,138.17,97.06,2019-01-26 07:00:00,6
254.72,131.02,97.06,2019-01-26 08:00:00,6
273.53,203.35,91.18,2019-01-26 09:00:00,6
270.15,270.74,82.35,2019-01-26 10:00:00,6
271.83,233.59,67.65,2019-01-26 11:00:00,6
273.23,315.42,58.82,2019-01-26 12:00:00,6
273.15,339.47,50.0,2019-01-26 13:00:00,6
273.68,334.15,50.0,2019-01-26 14:00:00,6
266.45,352.39,44.12,2019-01-26 15:00:00,6
268.22,369.01,41.18,2019-01-26 16:00:00,6
266.02,350.77,41.18,2019-01-26 17:00:00,6
257.2,294.4,50.0,2019-01-26 18:00:00,6
243.32,252.99,55.88,2019-01-26 19:00:00,6
239.65,238.35,55.88,2019-01-26 20:00:00,6
237.52,252.08,55.88,2019-01-26 21:00:00,6
228.03,224.96,55.88,2019-01-26 22:00:00,6
220.32,212.99,61.76,2019-01-26 23:00:00,6
220.33,238.27,50.0,2019-02-02 00:00:00,6
217.07,217.92,52.94,2019-02-02 01:00:00,6
214.6,214.86,55.88,2019-02-02 02:00:00,6
214.87,209.65,55.88,2019-02-02 03:00:00,6
214.0,206.34,55.88,2019-02-02 04:00:00,6
217.5,215.46,55.88,2019-02-02 05:00:00,6
221.72,212.96,55.88,2019-02-02 06:00:00,6
236.28,203.98,61.76,2019-02-02 07:00:00,6
242.25,242.78,58.82,2019-02-02 08:00:00,6
249.95,290.0,55.88,2019-02-02 09:00:00,6
251.1,297.89,52.94,2019-02-02 10:00:00,6
260.25,261.69,47.06,2019-02-02 11:00:00,6
255.62,262.43,44.12,2019-02-02 12:00:00,6
259.0,272.99,38.24,2019-02-02 13:00:00,6
257.33,284.44,35.29,2019-02-02 14:00:00,6
257.05,329.61,32.35,2019-02-02 15:00:00,6
254.98,358.45,29.41,2019-02-02 16:00:00,6
252.9,411.51,32.35,2019-02-02 17:00:00,6
250.03,396.16,38.24,2019-02-02 18:00:00,6
241.07,345.81,41.18,2019-02-02 19:00:00,6
236.62,321.69,44.12,2019-02-02 20:00:00,6
237.77,293.77,44.12,2019-02-02 21:00:00,6
224.57,258.77,44.12,2019-02-02 22:00:00,6
218.0,242.08,47.06,2019-02-02 23:00:00,6
221.77,199.72,67.65,2019-01-13 00:00:00,7
220.43,206.9,73.53,2019-01-13 01:00:00,7
219.13,200.63,73.53,2019-01-13 02:00:00,7
223.05,192.01,73.53,2019-01-13 03:00:00,7
221.03,173.27,73.53,2019-01-13 04:00:00,7
220.78,170.7,76.47,2019-01-13 05:00:00,7
224.72,176.02,82.35,2019-01-13 06:00:00,7
233.22,184.61,91.18,2019-01-13 07:00:00,7
243.07,186.3,91.18,2019-01-13 08:00:00,7
248.2,181.58,85.29,2019-01-13 09:00:00,7
249.2,187.64,82.35,2019-01-13 10:00:00,7
251.03,156.2,73.53,2019-01-13 11:00:00,7
254.37,165.7,70.59,2019-01-13 12:00:00,7
255.38,219.08,55.88,2019-01-13 13:00:00,7
263.45,303.77,50.0,2019-01-13 14:00:00,7
261.75,214.86,50.0,2019-01-13 15:00:00,7
258.87,213.94,55.88,2019-01-13 16:00:00,7
256.15,233.56,55.88,2019-01-13 17:00:00,7
250.77,214.65,61.76,2019-01-13 18:00:00,7
247.27,195.88,64.71,2019-01-13 19:00:00,7
246.82,193.87,67.65,2019-01-13 20:00:00,7
252.28,165.95,67.65,2019-01-13 21:00:00,7
234.98,153.56,64.71,2019-01-13 22:00:00,7
227.2,145.74,64.71,2019-01-13 23:00:00,7
213.5,169.08,67.65,2019-01-20 00:00:00,7
210.62,163.06,73.53,2019-01-20 01:00:00,7
208.65,135.95,73.53,2019-01-20 02:00:00,7
213.12,134.72,76.47,2019-01-20 03:00:00,7
215.82,170.81,76.47,2019-01-20 04:00:00,7
214.78,188.35,73.53,2019-01-20 05:00:00,7
218.93,198.87,85.29,2019-01-20 06:00:00,7
226.55,185.67,88.24,2019-01-20 07:00:00,7
233.47,135.32,97.06,2019-01-20 08:00:00,7
232.47,148.59,85.29,2019-01-20 09:00:00,7
229.45,128.45,76.47,2019-01-20 10:00:00,7
232.82,159.15,64.71,2019-01-20 11:00:00,7
242.0,225.11,55.88,2019-01-20 12:00:00,7
246.73,369.58,47.06,2019-01-20 13:00:00,7
250.48,328.66,44.12,2019-01-20 14:00:00,7
250.65,323.94,44.12,2019-01-20 15:00:00,7
254.52,393.49,44.12,2019-01-20 16:00:00,7
252.92,389.12,44.12,2019-01-20 17:00:00,7
243.07,314.44,50.0,2019-01-20 18:00:00,7
234.42,254.08,52.94,2019-01-20 19:00:00,7
235.83,218.73,52.94,2019-01-20 20:00:00,7
234.3,222.89,52.94,2019-01-20 21:00:00,7
216.97,223.59,55.88,2019-01-20 22:00:00,7
217.5,213.31,58.82,2019-01-20 23:00:00,7
214.78,143.66,67.65,2019-01-27 00:00:00,7
215.12,125.53,64.71,2019-01-27 01:00:00,7
212.9,117.08,67.65,2019-01-27 02:00:00,7
215.62,122.75,70.59,2019-01-27 03:00:00,7
215.87,153.91,73.53,2019-01-27 04:00:00,7
216.77,250.39,73.53,2019-01-27 05:00:00,7
224.13,200.85,79.41,2019-01-27 06:00:00,7
239.57,176.48,88.24,2019-01-27 07:00:00,7
256.1,151.51,91.18,2019-01-27 08:00:00,7
266.58,167.92,85.29,2019-01-27 09:00:00,7
264.08,168.63,76.47,2019-01-27 10:00:00,7
267.38,176.73,67.65,2019-01-27 11:00:00,7
272.75,287.15,55.88,2019-01-27 12:00:00,7
276.72,402.32,50.0,2019-01-27 13:00:00,7
279.23,376.3,47.06,2019-01-27 14:00:00,7
279.1,387.18,44.12,2019-01-27 15:00:00,7
278.08,441.44,41.18,2019-01-27 16:00:00,7
274.8,437.85,41.18,2019-01-27 17:00:00,7
261.77,342.85,44.12,2019-01-27 18:00:00,7
255.37,306.09,52.94,2019-01-27 19:00:00,7
257.28,285.14,52.94,2019-01-27 20:00:00,7
