,13
p,-19.9
k,2
db,0.4901285889188805
cp,4.806288868850776
sp,19.612358787119224
gyh_db,0.3759767804619847
gyh_cp,0.9759729204252601
gyh_sp,0.0
zb,0.43198162033730736
exemplars,[1 6]
labels,[1 1 1 1 1 1 6 1 1 1 1 1]
