,23
p,-34.0
k,3
db,0.7087908702689464
cp,8.298077211625321
sp,37.651002602810614
gyh_db,0.49962084686982894
gyh_cp,0.5784815344823692
gyh_sp,0.0
zb,0.39443080705550676
exemplars,[1 7 8]
labels,[1 1 1 8 1 1 1 7 8 1 8 1]
