avg,cen
217.5218181818182,212.82
217.30818181818185,212.43
216.52545454545452,212.63
218.37727272727273,213.45
217.97545454545454,213.0
219.66454545454542,218.17
223.32454545454547,221.72
234.04272727272726,230.22
239.61272727272728,238.27
245.66000000000003,244.63
246.4881818181818,245.07
250.58363636363637,246.63
254.47,251.03
256.46818181818185,254.08
256.79818181818183,252.08
257.00909090909096,253.95
255.7472727272727,257.47
252.93363636363637,253.23
247.36363636363637,246.13
242.75636363636366,242.57
240.86363636363637,242.52
241.0290909090909,240.02
227.76727272727274,214.62
222.0563636363636,208.0
