,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-0.0,14.5137944654686,9.815059790960442,9.272708928417034,15.531039874215395,6.966489587878053,12.370957974158593,13.267859285381213,15.180730746513415,21.52040300222469,8.466070386899487,5.038655877150673,15.866309248399743,17.788877524730836,10.577376185857077,16.156995199753496,10.266288688081262,8.448026064440699,6.90512131958486,10.806468388481779,26.77190804148977,19.495102123440095,15.309092543719311,21.853093082188913,22.765242624349185
1,14.5137944654686,-0.0,17.78738883496081,12.883051308309527,18.133293645033508,15.735760267410322,21.23284715842684,24.126795138720034,16.97112027176843,23.75411824686935,13.91823811583142,10.733899761513717,21.918572313894014,20.33131480305046,15.759496816892144,12.052976394950155,14.306096207075871,13.99734360351166,14.719058898711985,16.07266941261896,26.105654234811396,28.22006015249194,15.502696575219549,25.659293471669294,29.03072422702956
2,9.815059790960442,17.78738883496081,-0.0,15.856950891003953,16.96726415002563,10.934219941205892,14.14816189390691,14.325338304738175,22.615170935095957,22.677222019665944,7.38917626918622,7.396480749836091,25.913973175479555,21.456150467068188,12.668935887423325,19.308248142279606,8.13921844409839,10.853543717772908,6.86834710092459,9.803579955168354,21.228186633439933,19.590300437123904,10.95874206763424,17.112789696128157,19.809779505197813
3,9.272708928417034,12.883051308309527,15.856950891003953,-0.0,14.126416473505019,6.986179339328616,18.378433333167433,24.599386529622358,6.666607842846121,24.03021190464983,15.682239657262981,11.408189177105651,14.061656105622388,7.313643749346854,6.573072987913211,8.999494926489271,19.44723597450049,21.95644663723187,19.517424414785065,20.183524537908472,32.75532144705396,25.359401700465032,21.782009155188053,36.347499770543024,33.553054079363896
4,15.531039874215395,18.133293645033508,16.96726415002563,14.126416473505019,-0.0,18.49041737165852,20.976268376735035,24.25110864587579,15.717439188205319,25.59124062214194,22.40740543640193,12.07584889918652,24.369018032188734,16.508309691810847,16.702166512132962,18.810403499060175,21.66581367855824,20.044518775778307,21.889142229574926,18.51006463084794,30.34864382942551,34.597934480326025,21.96539619116334,21.585038411990677,30.353943341308767
5,6.966489587878053,15.735760267410322,10.934219941205892,6.986179339328616,18.49041737165852,-0.0,14.031768224862548,15.435595278281058,10.130730995978896,17.508283452476526,9.01274032016564,6.693981615506159,17.469924512091872,14.952878472685576,11.060495067551505,14.77594404317647,10.326271222509968,9.602721280117885,12.286260135565332,8.270581377595258,22.77811561672124,18.110659897730685,15.164878266181582,21.555262794019296,23.933599624242273
6,12.370957974158593,21.23284715842684,14.14816189390691,18.378433333167433,20.976268376735035,14.031768224862548,-0.0,19.659872408466935,26.156949840824375,16.16249321458575,14.226534623000536,16.526051456846677,29.575104384801545,23.80794355358905,19.877453737049187,26.510912619482525,13.449197083623053,14.634233765344765,18.808576233724242,18.219281142240217,21.17502869955019,20.669040624800978,17.06268431567328,20.206486321125414,22.026008810970925
7,13.267859285381213,24.126795138720034,14.325338304738175,24.599386529622358,24.25110864587579,15.435595278281058,19.659872408466935,-0.0,25.736812189382256,24.879376435498248,9.076498953837206,10.71900049055471,30.66997263096297,25.771904104585648,17.058711870073775,27.341693572362722,11.013399686464195,10.654357210320589,8.995667056914359,11.508605582025115,20.739739483805504,13.079267200243143,14.055632863473738,15.478070234881496,17.304573920623206
8,15.180730746513415,16.97112027176843,22.615170935095957,6.666607842846121,15.717439188205319,10.130730995978896,26.156949840824375,25.736812189382256,-0.0,21.174792147695964,22.573860019561916,15.912868464371774,8.319568395294759,8.271473653587696,10.051655881025013,9.409584630743728,23.147713537088546,24.147678105203926,20.481589620741868,20.838557516565007,38.70613893601446,25.145007777722487,28.291646675010856,32.28867224297435,31.664039144425782
9,21.52040300222469,23.75411824686935,22.677222019665944,24.03021190464983,25.59124062214194,17.508283452476526,16.16249321458575,24.879376435498248,21.174792147695964,-0.0,19.468531737062374,20.58774070258644,27.418397019771167,30.540237780509038,23.019975158402243,22.68009767506505,18.662989645482604,15.68967727053556,23.38078384423924,21.410176531422344,31.608428012914096,32.55257853261019,18.689989934202767,16.721897374483575,23.519815133785333
10,8.466070386899487,13.91823811583142,7.38917626918622,15.682239657262981,22.40740543640193,9.01274032016564,14.226534623000536,9.076498953837206,22.573860019561916,19.468531737062374,-0.0,8.666500937768664,26.246845737718274,20.426240086804878,12.071807057923877,18.474692991311688,4.269633593587475,8.306146286102125,6.910373083289689,8.145692110333192,14.235917314097074,14.225064838567905,5.111891492247245,12.846400727661132,15.207467685466503
11,5.038655877150673,10.733899761513717,7.396480749836091,11.408189177105651,12.07584889918652,6.693981615506159,16.526051456846677,10.71900049055471,15.912868464371774,20.58774070258644,8.666500937768664,-0.0,16.057594983156875,16.340605643534776,7.588648457746647,13.04102384159228,11.171179213485944,8.67736680491702,7.601498841982947,5.947878319927806,21.382311548945754,22.282428383059745,10.675259517084836,17.981055917627554,19.563351622595437
12,15.866309248399743,21.918572313894014,25.913973175479555,14.061656105622388,24.369018032188734,17.469924512091872,29.575104384801545,30.66997263096297,8.319568395294759,27.418397019771167,26.246845737718274,16.057594983156875,-0.0,7.824097017405899,7.685616044360524,11.5159217817653,24.148424548031723,21.287732558977513,23.93348823339067,20.109845018092706,39.235002673829605,43.561282605176565,29.586288990841805,31.408234699330357,40.588887037861504
13,17.788877524730836,20.33131480305046,21.456150467068188,7.313643749346854,16.508309691810847,14.952878472685576,23.80794355358905,25.771904104585648,8.271473653587696,30.540237780509038,20.426240086804878,16.340605643534776,7.824097017405899,-0.0,6.865713439055559,8.546881921274046,25.432392978746666,26.210951326988962,20.1148603268362,26.782569370056898,36.985073688346006,37.032478416150674,28.680351441131084,41.61874682655,40.71950240346441
14,10.577376185857077,15.759496816892144,12.668935887423325,6.573072987913211,16.702166512132962,11.060495067551505,19.877453737049187,17.058711870073775,10.051655881025013,23.019975158402243,12.071807057923877,7.588648457746647,7.685616044360524,6.865713439055559,-0.0,7.678383145492884,14.245644371106058,15.771848842533041,13.534667959807887,16.867152650682705,30.527053041309085,27.887963584035504,17.892445055309135,26.38015902388976,22.66269614047189
15,16.156995199753496,12.052976394950155,19.308248142279606,8.999494926489271,18.810403499060175,14.77594404317647,26.510912619482525,27.341693572362722,9.409584630743728,22.68009767506505,18.474692991311688,13.04102384159228,11.5159217817653,8.546881921274046,7.678383145492884,-0.0,20.026579774807082,20.112625506732662,21.73647446229207,23.293913828227765,37.95137790404204,36.2513936106595,19.31494293246189,31.878030662672767,29.935210798838646
16,10.266288688081262,14.306096207075871,8.13921844409839,19.44723597450049,21.66581367855824,10.326271222509968,13.449197083623053,11.013399686464195,23.147713537088546,18.662989645482604,4.269633593587475,11.171179213485944,24.148424548031723,25.432392978746666,14.245644371106058,20.026579774807082,-0.0,6.769175998592197,5.67073207361933,8.752185429098079,17.07059249348026,15.481535393784823,7.508099129260825,12.729606512225132,15.906117951113885
17,8.448026064440699,13.99734360351166,10.853543717772908,21.95644663723187,20.044518775778307,9.602721280117885,14.634233765344765,10.654357210320589,24.147678105203926,15.68967727053556,8.306146286102125,8.67736680491702,21.287732558977513,26.210951326988962,15.771848842533041,20.112625506732662,6.769175998592197,-0.0,7.27148355663773,5.350345768198894,18.486108366019977,21.625279497971494,8.782887501473882,14.800006357018079,22.38452438029863
18,6.90512131958486,14.719058898711985,6.86834710092459,19.517424414785065,21.889142229574926,12.286260135565332,18.808576233724242,8.995667056914359,20.481589620741868,23.38078384423924,6.910373083289689,7.601498841982947,23.93348823339067,20.1148603268362,13.534667959807887,21.73647446229207,5.67073207361933,7.27148355663773,-0.0,8.116433703571094,18.74668581237376,19.420927089447776,10.049670005072668,13.045297196792767,19.687245269945965
19,10.806468388481779,16.07266941261896,9.803579955168354,20.183524537908472,18.51006463084794,8.270581377595258,18.219281142240217,11.508605582025115,20.838557516565007,21.410176531422344,8.145692110333192,5.947878319927806,20.109845018092706,26.782569370056898,16.867152650682705,23.293913828227765,8.752185429098079,5.350345768198894,8.116433703571094,-0.0,20.75018572143247,21.103064356902916,11.432101206996563,14.950326571957351,22.587605140985847
