avg,cen
25.24705882352941,28.44
23.907647058823528,27.1
22.66941176470588,24.5
22.278823529411767,24.27
21.187647058823526,23.63
20.63588235294118,24.81
20.04235294117647,24.12
22.927058823529407,23.62
27.77058823529412,29.85
35.311764705882354,35.52
40.21529411764706,39.44
42.99470588235294,44.16
45.02117647058824,45.25
44.91588235294119,46.53
44.820588235294125,45.86
46.114705882352936,46.26
44.9835294117647,46.57
42.67058823529412,45.83
38.518235294117645,41.35
33.538235294117655,36.7
31.416470588235295,33.71
28.135882352941174,29.84
26.77588235294118,29.23
25.39294117647059,26.43
