avg,cen
132.011875,129.64
126.77562499999999,124.12
118.21875,115.7
113.58062500000001,110.17
110.675625,107.48
113.938125,108.1
115.616875,111.43
116.983125,115.5
118.53812500000002,113.55
121.10625000000002,117.1
129.54874999999998,119.88
134.5625,128.2
140.190625,134.85
145.02062500000002,142.96
150.1325,146.73
156.20875,149.59
162.87875000000003,157.8
164.52124999999995,159.67
160.95562499999997,161.74
158.223125,148.01
162.39749999999998,167.72
159.770625,159.41
148.1675,139.57
142.5075,134.59
