,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,-0.0,3.271634501200852,16.330632932543626,16.45266070225604,3.87350499451472,3.5417675233510217,9.162963034985962,3.043879305211375,6.515301479750635,4.821644952275078,7.251736583445674,8.056417439232268,7.552086106044296,7.104337427908954,19.90556395350359,22.00441043320474,11.372864323205,10.30122935453496,14.368832603289421,7.061070654929641,13.814997594952674,6.981910482968752,13.700189589156107,16.655301620054594,14.435333559450187,7.646840821808989,11.405938025204193,25.201969373603,27.789570500288196,42.521941421183115,7.846869614854397,25.552263295382705,13.380892486688515,12.507200542577346,28.587349547850707,8.826482000280198,27.024033343652714,7.252945549805542,9.094248584735327,9.451065410464976,16.821778029595173,24.668379707991217,21.654780145689756,7.487540540271613,10.27258825803535,7.664200885677527,14.0590341340445,15.376448075494844,7.766948649579798,21.92733571044271,7.058556798278209,8.649926585090062,15.587434816305642,23.285025575146488,6.14426446190969,26.33466830014815,20.967405909438053,25.30717723314801,28.709272820887172,12.12266201164095,12.116595247249842,11.470119853033182,7.702804843887777,6.833617484061208,6.515471951996062,13.236321038737657,15.717509275336585,17.31391206873151,14.323779673618818,12.159531668777595,4.310661503587159,8.291580065678337,8.9195385790546,5.104564092245858,5.94099055531316,15.036773074859042,9.950787587380361,10.766648877856591,8.640017632824447,12.14332416009782
1,3.271634501200852,-0.0,16.37599523822504,12.560404264671332,3.933788547258162,5.501453075913921,7.462864246419244,2.429459976759424,8.671618356589995,4.828298302791413,5.7962184883792025,5.887016780036838,5.870952958926274,8.332286085968102,18.76353464330347,23.614988163723805,13.338966328435523,10.718577144113729,14.248256839451647,8.635695951453245,16.53753582293727,5.498885676741502,14.243212080302536,14.627059016998746,13.968532836601131,5.668014090791862,11.456392224483888,21.133963619552805,28.62146349179019,44.18002293213211,6.4520338550630365,37.637741321632916,10.906236748559534,11.618094419010216,27.066538001227972,6.635539373077324,28.425855511238936,7.352013615390429,6.852921341266938,8.954383011114368,16.752012215550433,25.42715247714743,22.488170130174957,7.404325545201185,7.455506140162987,8.716486639159445,10.730380265183898,11.644556664228014,6.497606378361763,22.216961871533186,8.258266131268227,8.492600136992548,14.386012392846027,22.41668558285654,6.641169278196729,24.920453635464646,18.568719382498887,23.747235450302068,23.861197517200164,12.979283987629847,11.91414995178108,8.070373491444828,6.198153985809075,7.039130596441576,6.400435258390596,13.217610345292085,15.975631419051876,14.961830370481445,12.88689420433746,11.401467939154951,4.916586862822254,5.066441454472559,9.340680572963386,7.333526705830258,5.780077589647891,14.803242771614753,9.715230155411783,7.77443163206977,5.314526348817618,7.894031796872102
2,16.330632932543626,16.37599523822504,-0.0,2.3744855486728764,13.0943813459938,18.480540518850678,12.52642433772431,13.564997422217164,5.642191017881274,18.97639916237476,19.49890657833047,10.687057983910714,12.79153660053642,8.966914114750479,34.69119424828544,36.982675874005714,5.531681862573858,5.821204693669402,4.766700214885751,24.11896117651345,14.142349506015323,6.427799754707949,27.101059305447766,25.091458741098112,23.442447587510244,18.1080114666346,30.147945559074216,32.1465906405086,33.80798794682268,49.75239461643503,16.308940590702488,29.681611986864674,19.73667901762887,21.832696486598426,34.33041957376849,9.539531866866634,23.572914526533214,13.212071631818905,16.103986643936246,23.2645674740292,34.81657607916189,34.80541500922869,32.06079063873162,9.24296280537546,7.074960070399289,8.12013458416874,7.192116790349361,13.588866117747564,12.455410101785105,24.718186391978055,15.64663874818212,16.410048361025773,23.6572561840131,39.51963763539372,18.922808280433593,29.84475228071415,28.644639075054688,33.0453045659057,28.369927329420033,23.650213467345566,21.63367515085723,20.663549392030404,24.486578556828825,19.721170055052223,12.864864819467908,11.438963764795233,7.088357860265338,6.15563034314219,4.439401426534263,7.912721556420032,12.65137094566682,18.175547216614333,19.849124897606423,15.7368693249984,13.37060153771012,19.20069385104929,13.379764385440817,7.829786145116462,9.865716135379179,8.502715121677182
3,16.45266070225604,12.560404264671332,2.3744855486728764,-0.0,8.451683109609924,18.79507268160125,9.517705191880253,11.18562651521867,5.19812708078285,15.70664418791875,13.266768724783695,8.945775774691224,9.583728622255862,9.100087923640144,27.66503242293451,27.060045084885086,4.417168987193949,6.030641432907561,5.277287376429216,19.867397596190113,13.085336690199556,5.979691139767821,21.2513619633126,26.475188633773918,27.140109807583485,14.769226799808264,25.085798696612503,33.110521690636176,31.94860599818666,51.64106536020882,15.637557161986022,33.551344916812106,19.109996794300127,20.58436931694405,35.50823058862462,7.352356880153894,28.868129281044723,15.548395300135612,17.127105719989224,21.603897917173974,30.56913902099629,28.3667654566012,28.628220774941102,8.488196652738035,6.606010691410861,6.937688227342093,4.579422372230212,10.254913738993075,10.691454683156854,21.34544297415636,16.92449862638043,16.777150257833455,24.56206002457884,35.66149676313457,16.508506465411728,30.38783245479185,22.85736175439152,28.66530416966651,34.01098830871772,17.97642943576223,19.298803264903835,18.872963714637198,20.203038481228276,16.53676044885754,10.787696319976249,11.348932629821274,5.462699996989913,4.20396831071986,3.9019962121884624,5.29925310085494,15.479315803938071,16.170708141333566,18.863400732145926,22.239414582815513,11.232903895827079,16.546481596843968,18.98216405795443,5.4076597630956185,8.38999237066054,4.514084819623682
4,3.87350499451472,3.933788547258162,13.0943813459938,8.451683109609924,-0.0,7.0944635660710835,4.518638239802616,2.4398258658836176,6.779407140946873,6.270641655920659,4.313306850998109,7.436981879604288,3.1990888150860446,6.712384409100406,16.072073975813378,17.00728149916201,9.468603247862967,8.516946230053792,9.784620278000897,8.409075697037393,11.705313882328205,5.78040691108219,10.399592415575187,12.970786635781282,15.220101219300897,6.435772589989019,11.57703699074024,20.217666744790144,23.72210753268729,45.570569987197906,6.268927676944837,31.409687320553353,13.60432277295977,8.825778711513589,25.956822916251383,4.843539807462129,27.803395989837792,7.0253150340355806,6.972015911057178,9.60988511151193,18.51010831837855,22.123846758474155,20.20254449760838,7.413739521609281,12.221890844484134,5.615264009013971,9.227963212770154,10.586092575804939,5.892960075417468,21.102909384677584,7.837511702021393,8.021977867837172,13.477040225791884,23.065712226988957,7.322594183737383,25.61683019884558,20.049916897261244,23.14681811913583,24.742323092723037,11.875057107121643,10.94999823465628,8.887664417683025,8.500783328206918,8.08878197513947,5.178069253167454,12.08256975911616,10.225847948440178,13.710403193268707,9.45091904423377,9.942901866892313,6.3721736430745075,6.296439587186617,8.841957300212599,9.34314912676888,5.428145775749401,14.539188149829895,10.142494035181187,6.844648399624942,5.213720086401673,6.554592769738958
5,3.5417675233510217,5.501453075913921,18.480540518850678,18.79507268160125,7.0944635660710835,-0.0,12.006298571101667,6.428139159268122,9.717587285888637,7.737245784737028,10.834089373287288,10.737799898940805,12.814126994095682,12.40846727515696,18.85786883953127,22.537484770442756,11.459285907847118,13.881803846158677,15.63618313655273,10.500184076000119,14.264320102140783,10.360570870408024,15.36019492797633,19.654701947112347,17.22335505347705,11.49007277412526,10.79965804821238,26.465810133905766,27.80092418842242,43.07801158331386,9.530960301249939,24.341054120508772,13.220981718462157,12.089475380122646,29.13886465056004,12.622816063391188,29.69179466446555,10.360027411844031,10.083419939945236,11.334431990990637,17.6715801441913,25.650566217744036,22.564478873801054,9.390222942061955,14.324481775961754,11.409573037472084,17.992771901397784,21.683762355894157,12.055238615261839,24.10332411738215,7.186513625292327,10.814783544846723,16.4415928059761,25.76118604394535,7.361065712034051,29.97821829658479,22.73828834689528,27.29179282013766,33.37923034424717,14.277216520243305,15.031968388638578,16.503167173927324,12.089403216806385,8.693090234252022,9.091574417016117,15.843220158665648,14.162448736690902,21.866702183467403,14.421908375552796,9.908694290747324,5.993413840177739,12.099552190362482,11.814083961364508,8.894457623750077,9.191694250249713,16.46992129437229,12.440455019276492,11.298748134545342,8.434734848567789,14.25309720367234
6,9.162963034985962,7.462864246419244,12.52642433772431,9.517705191880253,4.518638239802616,12.006298571101667,-0.0,6.648047669089295,5.970143828876327,6.810909898480933,9.243942279171929,3.3841481731144136,7.573197055540523,5.110163475239949,15.862027174686352,14.061390006593086,5.34347116150662,7.32269117884781,5.8246055197998325,8.293979310822078,8.493003647283382,5.690405615711272,14.048288267205624,17.45779261781959,20.645659829314635,9.199214653416963,13.803261750023673,27.21634689774204,24.425391418137696,56.00696506972934,8.155622549881738,35.182442858607374,14.087653924074695,10.790305864918261,30.7348734998124,5.742390850115681,24.000092926104458,8.160181963880941,8.875121907479967,13.47471276746477,21.403535257450546,21.45158647183859,20.363911979558914,4.052758215498181,9.28079341843816,5.338519613453275,8.609512674677443,13.836096086685904,7.605353947940078,24.2757252107108,11.107248346116155,10.124545946116593,18.87571694182795,29.53243032913397,8.36770486259608,30.377950630680612,23.42885186027473,25.59333172131141,31.691640502670463,12.635993831467873,13.901490997240996,16.96561719050588,14.040299047216754,7.382291647514353,7.785064002748064,11.68626939046157,9.158082024873922,14.468701160046805,8.900194138173186,6.210817057667272,9.861765052224161,14.38520427990796,12.398461191175631,16.360482870694014,6.407835430232847,17.839745241682873,14.982967694218665,5.639593683773717,7.589557730900726,4.963011610158361
7,3.043879305211375,2.429459976759424,13.564997422217164,11.18562651521867,2.4398258658836176,6.428139159268122,6.648047669089295,-0.0,8.287377841181772,4.589958754230651,2.5303663747750766,5.852019962236737,5.150578222770646,8.138012887602274,14.715524749230845,16.924394891132778,13.426972918483752,10.893551095852505,13.82367334239037,5.664470318899214,11.43379426723813,5.023688028220395,8.942438317958302,12.143384902303898,12.179491037526809,4.039551971323914,10.072229070985378,17.548815679796647,24.017679818741914,46.31932841721996,4.674640002850687,39.24614130184952,10.609769083983567,9.68296146167556,26.79295484182802,6.880445182010719,26.132373856803465,5.546607859681688,7.531579738944209,7.844772231162092,16.598337305112445,20.800584789793547,18.089452754471907,7.3330873282118985,12.061023114054636,8.498446755623773,10.033758440773951,14.64457499425564,6.272624317906277,23.092642055360503,8.350153916583908,6.926556846075627,13.440207307867727,22.724204090140827,4.881911493139918,25.065616329283927,18.650563206661204,20.156236661921238,20.765901357697853,11.040067386124012,8.966327674940676,5.848736194212776,6.085478860468535,5.2471547147793745,4.88078414411513,11.602506040872619,13.830629634036404,12.915630937969125,9.200972055186712,11.448290942899098,4.185683596319105,4.2743108150898115,7.868716523360422,6.429843628913994,4.769422286225992,15.441613067892485,8.523181786471184,6.015487538825302,4.916823322217275,7.888312142754009
8,6.515301479750635,8.671618356589995,5.642191017881274,5.19812708078285,6.779407140946873,9.717587285888637,5.970143828876327,8.287377841181772,-0.0,9.334750381616134,12.30656912292627,3.8531280374515453,8.108634907106012,3.877107374066515,26.016826595390544,25.276039892158273,2.0083530532980265,3.33747400734469,4.096374663871274,14.250759377036614,10.310547021542948,1.9022323834141066,16.700248400901494,18.42198736411203,20.796142609967614,11.33630004466947,19.043584534959958,29.2776668651036,27.540562627521926,48.43536658549589,12.034665221073753,21.75624114421257,13.752489371738427,16.041001943342113,32.21873863437862,3.1726355383048648,24.73063905850773,8.57584690684813,11.205686138029854,13.501190577894528,23.107568571808457,23.794159991386483,24.0416135725696,4.0909743070094,6.148028975146604,2.7306395069498177,5.030767511548147,7.446962498277993,7.284482102387207,21.643849679244646,8.610083534007238,9.973471927664276,17.950237565223468,32.02730297871238,12.634687995595902,29.334759696709757,24.468043684558108,29.030195129449016,30.500634112072387,16.83452209367533,15.038681887742205,17.346425490504963,15.430437972919362,13.189077287754165,7.588613685505057,10.481091204603185,5.687099539316187,8.408230287973346,5.3588699155869,3.848406597504421,8.176403840543836,15.490636461940312,12.81340362125965,10.221003308139005,8.258217275972395,16.53997961174012,10.582250231285117,4.197372265278614,7.164385331151365,3.7170386359420373
9,4.821644952275078,4.828298302791413,18.97639916237476,15.70664418791875,6.270641655920659,7.737245784737028,6.810909898480933,4.589958754230651,9.334750381616134,-0.0,6.454152409717089,3.4116583621870777,7.495992686243422,8.124966857888431,19.38275594824262,28.345486837194688,14.037226036697763,11.051710163189327,16.207686264554525,7.988791710800904,10.851337138715953,6.270027261571123,14.354397938697243,14.953257305548759,14.740059519335466,6.593036133661617,11.824211593253006,26.76222145592499,33.61373097271777,46.069663896570454,8.068619635487607,43.951403710924495,10.482502483049783,13.954241512863513,30.671654858076558,6.515223556035413,29.600353628219768,8.004960479697734,8.666801156049468,9.390022933578374,18.95631185020906,30.072664260974776,23.163080169293778,7.318907472686784,10.576250275239243,8.219183231617652,12.520125484101015,15.322164149913117,9.020301623646581,22.086224593906074,10.442560355185863,9.317715215732154,15.06841815423948,20.721664623233963,7.6437638516679,26.11862504008123,19.12284028080841,24.239045263930315,28.36838282643481,15.363276649669649,11.957453003397191,11.422709530077942,8.316389348176033,7.469838288895806,9.22055813251392,12.159137172308114,18.53481905175748,18.10580095644412,15.227436320462752,13.733095697530638,6.993294385691454,7.107536273293766,8.684947707707245,9.38244604133248,6.60346888250701,15.380983469518371,13.229001220120008,9.071428552721747,7.451282128430396,8.921233196477477
