avg,cen
40.29333333333334,36.77
37.400000000000006,34.42
34.87466666666666,34.06
32.86511111111111,30.86
31.19555555555556,29.73
30.584444444444443,29.36
29.91422222222223,29.57
30.95955555555556,32.06
33.56244444444446,31.11
36.92755555555556,36.19
41.324,40.04
44.9391111111111,42.36
46.88333333333333,50.37
49.09777777777777,51.57
50.50600000000001,51.42
49.57733333333334,49.42
49.60266666666667,47.73
47.470888888888894,44.51
47.96644444444444,48.52
48.02377777777778,46.53
47.93,49.18
49.29044444444444,45.53
47.653999999999996,48.98
45.641333333333336,46.21
