,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,-0.0,4.083535199333567,30.139410944392978,6.011493118619219,5.308674530886896,5.215264012634544,9.967205289644287,1.2016393783034347,2.7193871781086845,13.171133813281195,5.755222390477739,2.8370324594135745,3.6156874763854803,3.2896726163237155
1,4.083535199333567,-0.0,23.802712701908558,3.366513106456583,3.59505319573424,5.600865335190734,16.64707298209997,4.4525720175280386,1.8144387718347734,8.727629113502026,3.1467523736888285,4.760076987758576,7.545955841549838,5.698075163842818
2,30.139410944392978,23.802712701908558,-0.0,17.500972301079756,12.878258232417567,13.854201915573288,25.73501047414757,33.3836461941905,23.7525737054258,9.466581638211947,17.228224866838417,14.76614379207933,15.370243974837368,18.290457840278414
3,6.011493118619219,3.366513106456583,17.500972301079756,-0.0,2.6872661374494675,5.19358123749608,14.39790147293542,6.910288663462101,3.7622606920783084,6.213441881324176,0.795471720621004,3.2084634299743953,6.961200843660301,5.692902162823434
4,5.308674530886896,3.59505319573424,12.878258232417567,2.6872661374494675,-0.0,5.54897329148692,10.799804475662288,6.529217739232839,3.6648259074051084,4.101587615390702,2.585251217175173,3.0047057988886814,6.806570165160241,7.078877567791239
5,5.215264012634544,5.600865335190734,13.854201915573288,5.19358123749608,5.54897329148692,-0.0,8.810901285324276,5.160155395135164,4.832566103450051,8.312245741899149,3.923095085319144,4.960617127056703,5.190426977559038,4.975189516226904
6,9.967205289644287,16.64707298209997,25.73501047414757,14.39790147293542,10.799804475662288,8.810901285324276,-0.0,10.29508059159572,14.486428048033074,17.655090467115123,13.872089307579133,7.395655358010869,6.228527566581206,10.166490743266609
7,1.2016393783034347,4.4525720175280386,33.3836461941905,6.910288663462101,6.529217739232839,5.160155395135164,10.29508059159572,-0.0,3.0163765563125997,15.125931073648301,6.729263033639703,3.3454663939977793,3.2343603092854343,2.96912772773074
8,2.7193871781086845,1.8144387718347734,23.7525737054258,3.7622606920783084,3.6648259074051084,4.832566103450051,14.486428048033074,3.0163765563125997,-0.0,10.010060103745428,3.5908240619101472,3.9385268639883946,5.063638150950879,4.018477264326437
9,13.171133813281195,8.727629113502026,9.466581638211947,6.213441881324176,4.101587615390702,8.312245741899149,17.655090467115123,15.125931073648301,10.010060103745428,-0.0,6.373275604712162,6.936295918994756,11.107563157320453,11.6074230960145
10,5.755222390477739,3.1467523736888285,17.228224866838417,0.795471720621004,2.585251217175173,3.923095085319144,13.872089307579133,6.729263033639703,3.5908240619101472,6.373275604712162,-0.0,3.1546852556327587,6.437426465510435,5.403518549246058
11,2.8370324594135745,4.760076987758576,14.76614379207933,3.2084634299743953,3.0047057988886814,4.960617127056703,7.395655358010869,3.3454663939977793,3.9385268639883946,6.936295918994756,3.1546852556327587,-0.0,3.2766864377987197,3.490951651523219
12,3.6156874763854803,7.545955841549838,15.370243974837368,6.961200843660301,6.806570165160241,5.190426977559038,6.228527566581206,3.2343603092854343,5.063638150950879,11.107563157320453,6.437426465510435,3.2766864377987197,-0.0,2.2710979671749962
13,3.2896726163237155,5.698075163842818,18.290457840278414,5.692902162823434,7.078877567791239,4.975189516226904,10.166490743266609,2.96912772773074,4.018477264326437,11.6074230960145,5.403518549246058,3.490951651523219,2.2710979671749962,-0.0
