0,1,time,week
188.48,19.86,2019-03-16 00:00:00,6
196.82,8.03,2019-03-16 01:00:00,6
180.89,7.75,2019-03-16 02:00:00,6
188.62,8.03,2019-03-16 03:00:00,6
204.55,8.17,2019-03-16 04:00:00,6
192.7,7.85,2019-03-16 05:00:00,6
199.55,6.62,2019-03-16 06:00:00,6
199.85,6.58,2019-03-16 07:00:00,6
177.8,11.65,2019-03-16 08:00:00,6
142.82,34.82,2019-03-16 09:00:00,6
171.7,103.38,2019-03-16 10:00:00,6
168.25,100.77,2019-03-16 11:00:00,6
170.47,117.11,2019-03-16 12:00:00,6
153.59,127.29,2019-03-16 13:00:00,6
160.06,132.22,2019-03-16 14:00:00,6
155.13,136.09,2019-03-16 15:00:00,6
155.65,138.7,2019-03-16 16:00:00,6
170.2,137.32,2019-03-16 17:00:00,6
163.52,122.68,2019-03-16 18:00:00,6
176.98,83.38,2019-03-16 19:00:00,6
169.15,52.54,2019-03-16 20:00:00,6
172.5,35.81,2019-03-16 21:00:00,6
186.46,28.98,2019-03-16 22:00:00,6
172.79,8.27,2019-03-16 23:00:00,6
235.31,6.27,2019-03-23 00:00:00,6
225.04,2.78,2019-03-23 01:00:00,6
248.66,2.64,2019-03-23 02:00:00,6
259.92,1.87,2019-03-23 03:00:00,6
258.6,1.73,2019-03-23 04:00:00,6
275.55,1.51,2019-03-23 05:00:00,6
277.02,0.99,2019-03-23 06:00:00,6
265.35,1.44,2019-03-23 07:00:00,6
258.2,3.91,2019-03-23 08:00:00,6
222.31,6.27,2019-03-23 09:00:00,6
188.13,14.58,2019-03-23 10:00:00,6
152.61,21.23,2019-03-23 11:00:00,6
150.52,101.94,2019-03-23 12:00:00,6
168.75,113.03,2019-03-23 13:00:00,6
156.01,117.68,2019-03-23 14:00:00,6
160.79,127.99,2019-03-23 15:00:00,6
158.29,129.82,2019-03-23 16:00:00,6
162.7,125.88,2019-03-23 17:00:00,6
162.06,114.61,2019-03-23 18:00:00,6
173.39,100.18,2019-03-23 19:00:00,6
167.32,85.74,2019-03-23 20:00:00,6
180.12,65.6,2019-03-23 21:00:00,6
171.16,33.8,2019-03-23 22:00:00,6
176.72,11.62,2019-03-23 23:00:00,6
185.16,28.27,2019-03-30 00:00:00,6
196.1,9.12,2019-03-30 01:00:00,6
218.61,4.33,2019-03-30 02:00:00,6
230.27,6.37,2019-03-30 03:00:00,6
246.14,6.06,2019-03-30 04:00:00,6
241.41,5.92,2019-03-30 05:00:00,6
237.65,7.22,2019-03-30 06:00:00,6
276.76,12.15,2019-03-30 07:00:00,6
250.79,19.44,2019-03-30 08:00:00,6
213.51,34.54,2019-03-30 09:00:00,6
174.86,121.51,2019-03-30 10:00:00,6
205.06,166.76,2019-03-30 11:00:00,6
212.61,189.75,2019-03-30 12:00:00,6
197.06,207.71,2019-03-30 13:00:00,6
190.34,216.02,2019-03-30 14:00:00,6
187.33,222.64,2019-03-30 15:00:00,6
185.18,228.17,2019-03-30 16:00:00,6
181.61,217.32,2019-03-30 17:00:00,6
157.5,169.93,2019-03-30 18:00:00,6
157.51,133.56,2019-03-30 19:00:00,6
167.98,111.62,2019-03-30 20:00:00,6
161.08,89.51,2019-03-30 21:00:00,6
160.58,69.44,2019-03-30 22:00:00,6
165.4,37.36,2019-03-30 23:00:00,6
183.98,71.94,2019-04-06 00:00:00,6
164.59,42.11,2019-04-06 01:00:00,6
171.74,34.01,2019-04-06 02:00:00,6
171.07,40.18,2019-04-06 03:00:00,6
179.74,32.57,2019-04-06 04:00:00,6
162.8,29.89,2019-04-06 05:00:00,6
172.24,22.04,2019-04-06 06:00:00,6
160.38,34.05,2019-04-06 07:00:00,6
161.54,38.24,2019-04-06 08:00:00,6
161.79,76.55,2019-04-06 09:00:00,6
154.8,97.71,2019-04-06 10:00:00,6
151.29,117.25,2019-04-06 11:00:00,6
163.0,133.45,2019-04-06 12:00:00,6
149.79,137.36,2019-04-06 13:00:00,6
147.76,144.75,2019-04-06 14:00:00,6
156.1,155.11,2019-04-06 15:00:00,6
153.71,156.13,2019-04-06 16:00:00,6
154.23,155.88,2019-04-06 17:00:00,6
153.87,146.06,2019-04-06 18:00:00,6
162.39,134.33,2019-04-06 19:00:00,6
171.87,120.74,2019-04-06 20:00:00,6
163.04,112.22,2019-04-06 21:00:00,6
165.47,92.78,2019-04-06 22:00:00,6
172.41,88.06,2019-04-06 23:00:00,6
185.1,17.15,2019-04-13 00:00:00,6
193.9,7.18,2019-04-13 01:00:00,6
194.36,6.3,2019-04-13 02:00:00,6
208.23,4.05,2019-04-13 03:00:00,6
237.06,3.35,2019-04-13 04:00:00,6
257.01,3.52,2019-04-13 05:00:00,6
236.15,3.52,2019-04-13 06:00:00,6
224.37,4.75,2019-04-13 07:00:00,6
205.23,8.31,2019-04-13 08:00:00,6
176.13,17.85,2019-04-13 09:00:00,6
146.32,41.34,2019-04-13 10:00:00,6
154.82,78.1,2019-04-13 11:00:00,6
153.56,108.42,2019-04-13 12:00:00,6
161.86,121.94,2019-04-13 13:00:00,6
176.98,147.92,2019-04-13 14:00:00,6
185.35,162.15,2019-04-13 15:00:00,6
176.59,171.48,2019-04-13 16:00:00,6
180.81,167.11,2019-04-13 17:00:00,6
164.32,146.02,2019-04-13 18:00:00,6
162.06,117.36,2019-04-13 19:00:00,6
162.54,102.43,2019-04-13 20:00:00,6
173.71,88.66,2019-04-13 21:00:00,6
169.53,71.2,2019-04-13 22:00:00,6
166.04,30.63,2019-04-13 23:00:00,6
178.03,8.17,2019-03-17 00:00:00,7
184.92,6.65,2019-03-17 01:00:00,7
