p,k,db,cp,sp,gyh_db,gyh_cp,gyh_sp,zb,exemplars,labels
-16.8,4,0.30377635675335457,2.1090702134595607,34.63997551700541,0.44089691756562016,0.40391315448244697,0.24179338687112573,0.38187509412120324,[ 2  7 11 14],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2 14  2  2  2]
-17.8,4,0.30377635675335457,2.1090702134595607,34.63997551700541,0.44089691756562016,0.40391315448244697,0.24179338687112573,0.38187509412120324,[ 2  7 11 14],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2 14  2  2  2]
-18.8,4,0.30377635675335457,2.1090702134595607,34.63997551700541,0.44089691756562016,0.40391315448244697,0.24179338687112573,0.38187509412120324,[ 2  7 11 14],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2 14  2  2  2]
-19.8,4,0.30377635675335457,2.1090702134595607,34.63997551700541,0.44089691756562016,0.40391315448244697,0.24179338687112573,0.38187509412120324,[ 2  7 11 14],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2 14  2  2  2]
-20.8,4,0.30377635675335457,2.1090702134595607,34.63997551700541,0.44089691756562016,0.40391315448244697,0.24179338687112573,0.38187509412120324,[ 2  7 11 14],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2 14  2  2  2]
-21.8,4,0.30377635675335457,2.1090702134595607,34.63997551700541,0.44089691756562016,0.40391315448244697,0.24179338687112573,0.38187509412120324,[ 2  7 11 14],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2 14  2  2  2]
-22.8,4,0.30377635675335457,2.1090702134595607,34.63997551700541,0.44089691756562016,0.40391315448244697,0.24179338687112573,0.38187509412120324,[ 2  7 11 14],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2 14  2  2  2]
-23.8,3,0.3193114535260109,3.151848881534283,34.90556802939946,0.4634443480317411,0.6036182276284822,0.229424503149493,0.43998285671036436,[ 2  7 11],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2  2  2  2  2]
-24.8,3,0.3193114535260109,3.151848881534283,34.90556802939946,0.4634443480317411,0.6036182276284822,0.229424503149493,0.43998285671036436,[ 2  7 11],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2  2  2  2  2]
-25.8,3,0.3193114535260109,3.151848881534283,34.90556802939946,0.4634443480317411,0.6036182276284822,0.229424503149493,0.43998285671036436,[ 2  7 11],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2  2  2  2  2]
-26.8,3,0.3193114535260109,3.151848881534283,34.90556802939946,0.4634443480317411,0.6036182276284822,0.229424503149493,0.43998285671036436,[ 2  7 11],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2  2  2  2  2]
-27.8,3,0.3193114535260109,3.151848881534283,34.90556802939946,0.4634443480317411,0.6036182276284822,0.229424503149493,0.43998285671036436,[ 2  7 11],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2  2  2  2  2]
-28.8,3,0.3193114535260109,3.151848881534283,34.90556802939946,0.4634443480317411,0.6036182276284822,0.229424503149493,0.43998285671036436,[ 2  7 11],[ 2  2  2  2  2  2  2  7  2  2  2 11  2  2  2  2  2  2]
-29.8,2,0.2621813737524099,5.221593280768516,39.83191640226518,0.38052651880479443,1.0,0.0,0.4402632594023972,[2 7],[2 2 2 2 2 2 2 7 2 2 2 2 2 2 2 2 2 2]
