,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,-0.0,18.238264564655534,27.41187138044895,44.761251595232444,45.455880162840394,12.443401048938975,8.810209264676384,6.392124177186921,8.557230157904506,5.479443717609354,3.4748774101769144,3.2394957149610355,8.779586836844544,16.132020203155495,9.566470915092262,17.867840970884398,15.720590221418043,10.877362724056194
1,18.238264564655534,-0.0,5.798739375441793,19.51008676323797,11.658453357007259,4.305086885644853,7.426630318414258,10.282584986629214,8.610189968367052,10.578627598635016,14.10971719553841,13.437876228167498,8.035275539795723,3.0244951075615183,5.879160159657527,4.2504679141578885,4.47224684757477,6.95321477872132
2,27.41187138044895,5.798739375441793,-0.0,13.888090722891258,8.212379009022373,9.059187908713373,14.370784548470587,18.206490161595163,16.45379281512547,16.17758794757473,21.423321165749577,22.767702989184937,13.95607927755184,6.882819587399952,12.843709432527591,9.362253421798894,10.229638981362157,14.137965293973686
3,44.761251595232444,19.51008676323797,13.888090722891258,-0.0,5.8383170221962715,17.228867628225995,21.31348641346001,36.42653950866205,29.338029580240292,34.47022523793317,43.53586227252547,40.7372506651751,21.895343507955094,23.528977518157014,25.517755008489804,23.29123083009082,25.589125801569207,40.036479099587346
4,45.455880162840394,11.658453357007259,8.212379009022373,5.8383170221962715,-0.0,21.082246576945195,26.19219226542577,34.610587893675515,30.148332915125017,24.244332931315466,32.245861793396074,38.46625902018628,25.45330656275315,12.964016209573034,22.543403244513353,12.570464731293734,13.81338646931447,24.227963698558778
5,12.443401048938975,4.305086885644853,9.059187908713373,17.228867628225995,21.082246576945195,-0.0,3.1528754436855637,6.5457401862945614,5.379893105094693,9.366795575326378,13.66766987042272,10.00610909093797,4.639986198217626,1.8793147931960672,3.201873743853144,2.8982437994129993,3.3002461976783377,7.049903571845254
6,8.810209264676384,7.426630318414258,14.370784548470587,21.31348641346001,26.19219226542577,3.1528754436855637,-0.0,3.5803798638299877,2.896521888374815,6.118429330632887,9.723584473393474,6.35627602269518,3.380834276664896,4.906243763551981,2.8273221006415707,5.422435036876363,4.9547478001845615,4.3704666123927405
7,6.392124177186921,10.282584986629214,18.206490161595163,36.42653950866205,34.610587893675515,6.5457401862945614,3.5803798638299877,-0.0,2.5109782438468238,5.145612229581468,7.2745297542635035,3.110552397588734,3.9366651959991397,8.07918579475189,4.168317541791703,9.944062255346818,7.982210651842737,3.8367025619122175
8,8.557230157904506,8.610189968367052,16.45379281512547,29.338029580240292,30.148332915125017,5.379893105094693,2.896521888374815,2.5109782438468238,-0.0,4.638629460348454,6.53810500860733,4.089400931280316,3.1329236816503667,6.515850607230602,3.515487919136071,7.584722609857568,6.095891693721101,3.8801320048152164
9,5.479443717609354,10.578627598635016,16.17758794757473,34.47022523793317,24.244332931315466,9.366795575326378,6.118429330632887,5.145612229581468,4.638629460348454,-0.0,2.6647466476833617,3.499754015281423,5.743829055756725,7.905460896346981,7.655261566734806,7.723324849225035,6.493703519765618,7.562852999576239
10,3.4748774101769144,14.10971719553841,21.423321165749577,43.53586227252547,32.245861793396074,13.66766987042272,9.723584473393474,7.2745297542635035,6.53810500860733,2.6647466476833617,-0.0,3.237606556292888,9.077830108082754,11.113247714063972,11.539465275676019,11.929975949443147,9.709033941810526,8.826320572550094
11,3.2394957149610355,13.437876228167498,22.767702989184937,40.7372506651751,38.46625902018628,10.00610909093797,6.35627602269518,3.110552397588734,4.089400931280316,3.499754015281423,3.237606556292888,-0.0,5.710028363769332,11.543111115575451,7.116245409763388,13.254157193586474,10.857929084319972,6.543801472975433
12,8.779586836844544,8.035275539795723,13.95607927755184,21.895343507955094,25.45330656275315,4.639986198217626,3.380834276664896,3.9366651959991397,3.1329236816503667,5.743829055756725,9.077830108082754,5.710028363769332,-0.0,5.844970907650735,2.8969835959451693,5.3051847516150765,4.694460415811032,4.784618061775605
13,16.132020203155495,3.0244951075615183,6.882819587399952,23.528977518157014,12.964016209573034,1.8793147931960672,4.906243763551981,8.07918579475189,6.515850607230602,7.905460896346981,11.113247714063972,11.543111115575451,5.844970907650735,-0.0,3.3590091538223614,2.6320916883149166,2.160092476873656,4.940521111856705
14,9.566470915092262,5.879160159657527,12.843709432527591,25.517755008489804,22.543403244513353,3.201873743853144,2.8273221006415707,4.168317541791703,3.515487919136071,7.655261566734806,11.539465275676019,7.116245409763388,2.8969835959451693,3.3590091538223614,-0.0,3.8209789815209145,2.084019844257875,4.7065937364013966
15,17.867840970884398,4.2504679141578885,9.362253421798894,23.29123083009082,12.570464731293734,2.8982437994129993,5.422435036876363,9.944062255346818,7.584722609857568,7.723324849225035,11.929975949443147,13.254157193586474,5.3051847516150765,2.6320916883149166,3.8209789815209145,-0.0,2.1503456694029857,6.797795648095348
16,15.720590221418043,4.47224684757477,10.229638981362157,25.589125801569207,13.81338646931447,3.3002461976783377,4.9547478001845615,7.982210651842737,6.095891693721101,6.493703519765618,9.709033941810526,10.857929084319972,4.694460415811032,2.160092476873656,2.084019844257875,2.1503456694029857,-0.0,4.102717609925612
17,10.877362724056194,6.95321477872132,14.137965293973686,40.036479099587346,24.227963698558778,7.049903571845254,4.3704666123927405,3.8367025619122175,3.8801320048152164,7.562852999576239,8.826320572550094,6.543801472975433,4.784618061775605,4.940521111856705,4.7065937364013966,6.797795648095348,4.102717609925612,-0.0
