,13
p,-15.7
k,4
db,0.40078464542092807
cp,1.6965560536466966
sp,21.127038624738695
gyh_db,0.7228161762637417
gyh_cp,0.4187014691083498
gyh_sp,0.0
zb,0.46608345540895835
exemplars,[ 0 13 15 16]
labels,[ 0 15 15 15 15 15 15 15 15 15 15 15 15 13 15 15 16]
