avg,cen
232.55000000000004,224.97
229.9888888888889,225.73
225.78555555555556,221.67
225.65444444444444,221.25
220.27333333333337,221.27
225.41555555555553,223.98
238.2622222222222,240.12
273.41777777777776,283.33
308.67333333333335,317.7
324.84444444444443,327.43
335.3233333333334,347.85
332.94888888888886,334.13
333.96444444444444,339.63
326.00888888888886,329.55
324.4455555555556,337.1
317.69111111111107,329.83
304.45666666666665,307.2
294.0544444444444,299.63
273.3522222222222,283.73
262.9844444444445,269.95
260.4166666666667,271.13
253.14555555555555,257.42
239.91,241.77
228.83333333333334,236.28
