,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,-0.0,7.675757129039124,13.077776039179598,17.86316447509232,9.489311502058415,17.857535635244208,21.951072076579653,23.07334360183949,20.622766832875527,21.903179017212683,13.205123650843053,15.240142445950365,12.621792183876794,12.661912698961096,12.898492411180376,15.28358377976622,21.640994227788322,21.788810467492382,19.923105685313427,23.219476551560277,16.99012418896489,20.437010396995202,17.190266096122105,12.269928866971703,11.592559829666502,16.1644975541084,15.29025753792237,18.19273543517394,21.74860023254238,30.80984515722797,13.691913585918966,14.490620554836372,17.62610503619479,15.792711871352878,16.192547183829287,13.597569284926438,13.222851906549346,19.53272532283842,18.340819841143066,20.073558738698235,21.422759540185787,23.856518458016645,29.76078734226604,25.219678205786558
1,7.675757129039124,-0.0,9.814657924568222,13.911538944813353,5.402098986399451,13.680710343064483,20.169769492680928,20.82162313356424,18.141633767565718,19.645682211752643,10.820324930424292,16.127178317247132,13.559534952747331,10.867270677052302,13.308348485719808,13.473125292325683,17.016009342771003,18.976614504772396,18.47842574810084,22.233814363923344,17.73626084691258,20.58653578121697,20.56760417097589,16.00925265941256,13.841914543981986,21.48326354527182,16.4548009858829,13.773733271359353,17.29369779707669,30.948459072665994,22.37978528418957,20.21138562499694,16.979097163347873,21.81019269127289,22.931177569194414,16.449020724373888,14.289764648760586,13.005863608362729,17.697636564713175,18.11472335507425,15.302110296038189,17.17126813041397,27.153212690385576,24.00645263158922
2,13.077776039179598,9.814657924568222,-0.0,7.890857219241317,7.386567259096716,11.937093586719111,11.345883515172964,10.946458182564825,11.976686546296035,11.8750394618816,17.816233272382632,17.95015309205873,20.360839412368144,18.87073865796643,15.07016106706264,16.14799025277238,14.093960278576512,11.373829077119467,11.59121653222985,14.986127742491808,11.267808622753245,9.926880679152701,17.06876351634442,21.77637658802997,17.173755468171176,22.310016361003843,16.667593965524368,13.26741815490601,15.174964471699212,14.281849641879694,24.311739159154556,22.936738402990123,24.207814103335956,25.343478583999655,38.63347663922434,21.57405509134231,15.240441394866638,14.64712979691629,10.464165235461675,15.717474133785418,14.283386424735154,14.396701490058074,15.001465228754844,18.0737121401264
3,17.86316447509232,13.911538944813353,7.890857219241317,-0.0,9.786205921733162,12.445037235380529,8.43516897179562,8.061254214384752,10.842214132112721,6.805694790455674,17.556943402967658,20.8267535965449,25.858041269297473,21.91390673783244,19.28613701107097,20.190918285943212,12.319812839734771,8.015413494286577,9.311221006166138,10.561509351577882,10.218676027816635,9.962605521392659,14.40540480667341,26.90093794913617,21.14083150155906,32.373498372257906,22.431795371693187,14.533680206698559,10.951836002676318,9.528188880227512,25.986489270136897,29.009945678124296,24.60859600278894,25.351366137659433,28.61866421892324,24.99897740212292,18.22686334201988,12.237180420178257,11.891170216777583,14.118093507678319,13.66363956123512,12.41832741837731,10.68277332382759,12.255814636268063
4,9.489311502058415,5.402098986399451,7.386567259096716,9.786205921733162,-0.0,11.369857583342345,17.120824543301357,16.695543736602524,15.127827875789947,13.856556911056039,9.641470629699251,13.940935204964678,14.293810921688209,11.473577213560914,10.982906362525014,11.536267025533181,13.342425106212957,17.048784038525593,16.321359351634175,18.320424444432675,14.120580572007174,14.542318098873865,18.04376156517702,15.891155472516047,13.94845900473666,21.378830968871807,14.232555515734289,10.678234747505371,13.692788384858044,23.589592356714395,20.79287125149698,17.600023995222916,19.08221640772327,17.153012612239543,23.116301875989517,17.781426353592963,14.053996628342292,12.54422950229691,15.372760691954957,15.052997173974399,10.290564683521563,13.877439168443876,22.03635313384022,22.484852622497566
5,17.857535635244208,13.680710343064483,11.937093586719111,12.445037235380529,11.369857583342345,-0.0,4.038236683770548,4.618881424257992,3.767250300567569,4.327639373218469,10.153692356724163,8.859493591033,12.938976805047897,9.53088588856556,7.910468339762743,6.6859271835323515,3.4018911127180154,4.468027227102843,4.809585312308241,8.073384486558405,6.035917184485563,4.47386527617659,9.38803359693636,16.008760307990176,10.537188113417358,20.395825620727074,8.046997800017767,5.190902371950883,4.178499728467324,9.30887303601757,17.16094118390833,15.972988773610865,16.267227682443675,21.826454610603573,28.54908531548812,18.103665258783796,6.545954402564706,4.476624852623366,4.9123245469064605,6.5283147784025655,5.12465766365469,4.9374839489724085,7.50982791442187,11.435928557660041
6,21.951072076579653,20.169769492680928,11.345883515172964,8.43516897179562,17.120824543301357,4.038236683770548,-0.0,3.4295226736060744,4.786696988514649,3.2040959903236033,11.049928417967537,9.923931409371939,12.871380933739006,11.63153813972011,9.978559377985226,9.447893389514842,3.27598162747209,2.0638724195812124,2.5597281014471083,5.333278467720316,4.539196350259235,5.431789742489131,14.841159459135572,20.292700243342452,13.49483460977777,20.973350103155276,10.083340210611498,6.2851938486630905,3.8167354011422017,5.729864210167963,20.220224689012557,18.927154921684142,23.6146728410582,24.56945622140327,29.433997627972584,19.27976843554343,9.36114782594996,4.9985118140872915,3.1094715739148304,6.007249293709975,5.073669003289608,3.612429587313846,4.227713569617024,10.200331341760169
7,23.07334360183949,20.82162313356424,10.946458182564825,8.061254214384752,16.695543736602524,4.618881424257992,3.4295226736060744,-0.0,4.361933043409808,3.7631665909501,13.443927436872718,8.897100532614749,14.139141925656977,12.354710718520987,11.180031180435776,10.817354611532519,4.987870198707257,3.215715389914531,5.152547014413116,7.007022342181091,6.756428889248582,4.5657734224052335,12.755087466512423,17.900126023188726,14.5182846638838,21.916057164542867,11.799291677727613,5.11130820514891,4.413843349821247,9.06743501508673,22.876077264614544,20.800696652994574,20.382121829145966,24.014738107981902,33.759144388988446,20.966762704516647,8.794536754899463,5.686569393866,5.548647682839925,7.825394200770772,5.945338806320866,4.301872007208135,6.343727200301724,11.363169433762303
8,20.622766832875527,18.141633767565718,11.976686546296035,10.842214132112721,15.127827875789947,3.767250300567569,4.786696988514649,4.361933043409808,-0.0,4.708880493955687,10.716021541526063,7.533202235570859,13.869938408845108,9.551712034893102,7.614738351261583,9.225497880754242,4.694384851503473,5.19684622168549,5.178882947107585,7.289301917218229,6.2784523324516375,4.401168166404093,7.706930706616497,18.893853336123883,10.963592961375703,23.800796189410004,10.358726778612427,4.652659191918073,5.621309566659101,13.413181585518592,19.290551506614804,18.815712580807123,14.813472289816366,22.740973251017778,27.82886483739651,19.846125763075825,6.937776130650059,5.6026305139229,4.909364757328098,8.835066477699334,6.209675094557856,5.828203813983907,10.244980894207561,11.171614916065154
9,21.903179017212683,19.645682211752643,11.8750394618816,6.805694790455674,13.856556911056039,4.327639373218469,3.2040959903236033,3.7631665909501,4.708880493955687,-0.0,11.181318144135844,10.43074529814935,14.849234916797739,10.81384014257347,8.64815333899106,10.023069239083208,4.873271498720377,4.024671875604113,4.167572965232122,5.141106703466031,4.645898886279392,4.903062556957784,13.337458547440479,17.50793033084029,11.51149897854433,22.69139816677486,10.239951491188803,7.423798589053546,5.5248474788406705,6.037311901491652,18.381937651285348,15.324993263139246,18.512692599887654,20.28590089000888,29.258796934299397,20.75635269196425,9.505613965844502,4.837634835658482,5.077556864134271,8.686523780257007,7.506402678902075,5.472209212315845,5.101067143291473,9.38724925603376
