p,k,db,cp,sp,gyh_db,gyh_cp,gyh_sp,zb,exemplars,labels
-33.7,3,0.30055988853002785,3.6351088728192393,35.53168967392608,0.6492898792751588,0.5380616417595608,0.3505886132006084,0.5468075033776216,[3 7 8],[3 3 3 3 3 3 3 7 8 3]
-34.7,3,0.30055988853002785,3.6351088728192393,35.53168967392608,0.6492898792751588,0.5380616417595608,0.3505886132006084,0.5468075033776216,[3 7 8],[3 3 3 3 3 3 3 7 8 3]
-35.7,3,0.30055988853002785,3.6351088728192393,35.53168967392608,0.6492898792751588,0.5380616417595608,0.3505886132006084,0.5468075033776216,[3 7 8],[3 3 3 3 3 3 3 7 8 3]
-36.7,3,0.30055988853002785,3.6351088728192393,35.53168967392608,0.6492898792751588,0.5380616417595608,0.3505886132006084,0.5468075033776216,[3 7 8],[3 3 3 3 3 3 3 7 8 3]
-37.7,3,0.30055988853002785,3.6351088728192393,35.53168967392608,0.6492898792751588,0.5380616417595608,0.3505886132006084,0.5468075033776216,[3 7 8],[3 3 3 3 3 3 3 7 8 3]
-38.7,3,0.30055988853002785,3.6351088728192393,35.53168967392608,0.6492898792751588,0.5380616417595608,0.3505886132006084,0.5468075033776216,[3 7 8],[3 3 3 3 3 3 3 7 8 3]
-39.7,3,0.30055988853002785,3.6351088728192393,35.53168967392608,0.6492898792751588,0.5380616417595608,0.3505886132006084,0.5468075033776216,[3 7 8],[3 3 3 3 3 3 3 7 8 3]
-40.7,3,0.30055988853002785,3.6351088728192393,35.53168967392608,0.6492898792751588,0.5380616417595608,0.3505886132006084,0.5468075033776216,[3 7 8],[3 3 3 3 3 3 3 7 8 3]
-41.7,3,0.30055988853002785,3.6351088728192393,35.53168967392608,0.6492898792751588,0.5380616417595608,0.3505886132006084,0.5468075033776216,[3 7 8],[3 3 3 3 3 3 3 7 8 3]
-42.7,3,0.30055988853002785,3.6351088728192393,35.53168967392608,0.6492898792751588,0.5380616417595608,0.3505886132006084,0.5468075033776216,[3 7 8],[3 3 3 3 3 3 3 7 8 3]
-43.7,2,0.33080282644598347,6.75593387577632,40.84568410953097,0.7146227272623417,1.0,0.0,0.6073113636311709,[3 8],[3 3 3 3 3 3 3 3 8 3]
