,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,-0.0,6.525895494762002,5.760363243805433,1.9092484215220014,15.70852009764237,4.449089936622511,10.07591868993974,3.863986811414666,10.733022250609084,7.725969824180191,8.64864219200808,8.542605843137526,12.015368428178261,22.019320210472873,9.653702269968123,15.751468605643273,14.126269674465897,16.607449965719272,26.52399595370073,17.583326180647607,21.507194152748145,28.07959577940755,19.74072816110874,14.183508644554431,18.455272539597637,15.455413213227171,11.579586017721944,18.985058486677865,22.69222430898004,18.814833996143804,6.962572575683955,9.680361018627623,20.149821094633094,25.302570150777147,21.05033696045525,17.675450258931605,8.882567553398625,11.727516747121113,14.93085677351958,12.788599741268445,14.135543829145035,12.23868825869877,18.6369717993504,12.31918820968761,17.676567706759755,22.69572768596808,20.163899396706245,15.71071175588754,19.24820654581326,24.388422596971296,19.774008776296814,23.265109247092933,20.634950805174437,25.453920310519763,28.42128258257196,32.51482566643129
1,6.525895494762002,-0.0,2.2517943467674777,4.905708544384638,11.727110545116584,6.845178288034869,6.873762470247011,7.9546349968213175,7.51108015730839,4.355455314903982,4.591610580395364,7.361136388818052,11.35359501441494,18.516094075572777,10.086736736393137,19.046067306552434,17.991901589490638,23.6828483683128,23.918740980356084,18.991925128756826,26.958617903393495,32.452036011605315,20.092952453553888,12.942706000341552,18.88710827479865,13.884487149570493,12.182323967833742,19.766950778169267,28.461492299267675,20.262658682384554,4.82899599711716,8.765038555530346,22.510949765621977,25.275105748948466,24.60015342621249,23.191880220521266,19.534298971702217,15.795571603536528,19.17246720794967,20.58361326283979,18.017229853603784,17.080944549911177,24.121964430338913,20.896702931276728,32.33159697353165,24.299512492678737,20.787684558601345,18.901533241179592,17.967572517382465,26.11680222274266,21.22980941248551,21.193666548605165,27.249401207895716,26.411774914256124,30.046467780071914,34.59318885047594
2,5.760363243805433,2.2517943467674777,-0.0,5.03563888350392,10.523485329272363,5.663459347599094,5.5044293587772835,5.082535716731657,7.666783459661818,2.8246882241050275,4.1799011413019755,6.178107516642223,10.187684598288424,16.518701187381982,10.336136026913106,16.343490136443023,13.634759850429171,21.09445702397131,21.715974263206036,16.048283156334755,26.577457042100175,28.915917955039195,18.003131581456916,10.524967777058878,17.880842283742567,12.292604432637107,11.597552163578186,18.28108976591571,26.66361561869896,15.451452111656046,4.799739791916191,9.158957562488382,22.307447116775872,24.11727319571068,20.257712823020785,19.894615212431226,14.818187043051793,13.673784314309476,14.667515615540017,15.112130270697886,12.919426961590084,12.88042135506229,19.581688261598295,14.822177823338523,25.754961215297527,21.59852045123907,16.65171376809069,15.332206148501088,17.54942687007079,24.233012139285147,19.180336996850606,23.727762739939525,23.611574865270097,24.85624550947438,27.75453255451115,31.9393146667768
3,1.9092484215220014,4.905708544384638,5.03563888350392,-0.0,13.952319880375772,3.768624297756556,8.91213362640719,4.991177459842768,10.534218227657407,7.9998496391090095,9.189983736153657,9.208599147498225,13.603747625237222,21.801007328454137,11.018298031112458,12.651701259887663,13.00809031161488,15.680815669663996,22.34661804620362,14.755808609102179,22.108635077127392,26.82866604901415,18.879365190889715,12.823756600394727,16.441718159472078,13.898721076327318,9.412825170835667,15.81968020280486,22.936458505515184,17.302839372818696,7.610769517479809,12.073269290731579,20.46835632696941,23.554925089457992,23.307380144863618,19.486002221581174,11.960938924237201,15.55846490539208,15.476897966768812,14.733853275545268,15.218943604025466,13.825471094067098,20.459304019711574,13.20543930484424,21.627962399470626,20.799549115384494,16.97583031645799,14.278933215910826,18.52381020652197,21.204299063246722,16.86058760346005,18.50709143542327,26.13531752428893,23.190069913404734,26.08464425835092,29.446824502009154
4,15.70852009764237,11.727110545116584,10.523485329272363,13.952319880375772,-0.0,14.601218494448414,4.895215829407274,9.0492516715278,7.837978591189429,5.896218356036367,7.424591178116878,6.372031653188932,8.271788443633014,14.274523169335549,11.659903032214224,23.788710907023876,26.03391068774744,28.766087884724595,26.850861083782174,27.366620710194937,40.704865750263814,37.763360486125336,33.419793324783505,18.74877561878382,26.22884973874009,15.921200097634049,19.899643389741385,25.68846514335939,33.46341335148562,32.412775029263834,10.546264638722105,13.545581422936769,35.4434926008391,28.190588201889646,16.699046699408694,18.220873979165805,16.329102313217977,10.662873016334505,15.347791512433748,17.25225041710808,14.530056547235617,11.78332808983878,18.825910925607158,16.701548976015104,28.136538154066198,39.899173550190554,24.727371868826978,25.370573787746977,36.10601439583032,29.685364830263293,32.035376787906706,40.74988235432715,65.48376199421865,39.342692577492905,30.678990105015753,41.17690156269785
5,4.449089936622511,6.845178288034869,5.663459347599094,3.768624297756556,14.601218494448414,-0.0,9.716378683630282,6.332718140544719,15.709931145630671,7.939224637398282,8.57645825001313,8.241598705802128,18.16099085227491,27.212070572638474,16.902548775642643,13.018045806986803,14.945336694703112,17.328697153592895,22.61266661716706,15.738650656575025,23.315659169825313,29.222391438902513,22.886174198225667,13.95061248104557,17.68862215928746,13.667807294478909,11.570293415978675,19.491246108495528,19.309287992698646,20.678164949881978,9.710306427326202,14.219043789425044,21.5053722461723,18.889639380943287,27.48474506172091,21.21620058928564,11.336496757712947,18.000776282816986,17.44692643080899,15.678293104362345,19.116328259803474,16.5534021879838,19.877768688086817,16.70629573202559,22.810046898575273,23.00034331241608,19.28558870298315,11.467694682505876,21.46900942797989,22.057489588072972,17.26350553328767,23.830618695278957,41.64560133680684,23.653513842231327,26.952709430361853,29.91651650555416
6,10.07591868993974,6.873762470247011,5.5044293587772835,8.91213362640719,4.895215829407274,9.716378683630282,-0.0,4.972678500393746,5.508279247366674,4.003353646543407,4.500855055645904,2.9855083079227125,9.266878911576429,13.279314172890883,9.270615917720036,19.39539800914906,21.158224883730856,21.99028912827868,27.381525895523104,23.204785910997405,34.10159707485237,33.43010684086562,30.860941837531723,16.00278533223014,23.550607212187938,16.625477520601695,16.703585198178725,22.35840842840486,28.403548743892895,27.709996628645857,6.842191577725708,7.8240787676481744,28.94045065221663,27.231656123448385,12.94890734098261,15.937718780958026,10.307013290714508,11.678047493580438,12.83787456976464,11.261945101239698,12.830393120456593,9.1986189048673,18.93230037232601,10.764168944306094,21.00203137588283,31.86132176351884,21.965998884344952,22.018703018330342,28.434821130102705,28.69702678730109,25.591393740814812,33.01884193486656,50.55866669293209,34.389338619735646,30.345833743718433,39.6623526463337
7,3.863986811414666,7.9546349968213175,5.082535716731657,4.991177459842768,9.0492516715278,6.332718140544719,4.972678500393746,-0.0,10.276690720266737,5.849182944061033,7.018387117833861,5.904175479231583,9.707018211847817,18.36331933386167,11.879618721730216,16.656309844995196,14.354842228019837,16.46653330060049,21.615151000398285,18.601084459911185,27.02997428988384,25.81774941309437,21.599632651413216,12.670799426534911,17.81169644865749,14.276721665918402,12.048310787398517,17.563008942190816,22.43902263409123,17.996565111620324,6.752437260079532,10.366461106123197,25.114562405637724,25.212396110378165,12.867675330812476,15.681654253966428,6.033319212403293,10.294668738171305,10.268803806509483,8.382292586192465,9.70069093555672,7.204245900977004,14.416691578621124,7.533386238670743,14.583872172389551,22.9312382925076,17.515495089385173,15.28824301361759,20.827691438288635,20.686514133232322,23.492047301419145,29.707469970531573,32.97946101757865,26.810538145362685,24.562772894295236,35.06185039998144
8,10.733022250609084,7.51108015730839,7.666783459661818,10.534218227657407,7.837978591189429,15.709931145630671,5.508279247366674,10.276690720266737,-0.0,5.685140575011891,7.133210352144334,6.09139967751108,7.932433589175124,9.771240399695172,9.747066320997249,25.20898400072119,24.263776233869,31.221454498245727,34.8340475506658,27.817359557918987,35.828119237347295,37.39374569950569,32.389967644239846,19.61672278388371,31.24131006034265,22.817337541375927,19.345305167678884,31.189982059721334,35.61689999675488,29.617176805333617,7.647657946814503,7.8254132381659245,28.15458599107456,35.03494905255977,15.240264534186897,15.09146335346164,16.835202921287223,11.109282306727257,19.59798182709539,17.539959373351675,19.242441699282796,14.34562860261125,22.59065731770439,19.07278862940306,27.70422180103159,33.831959050346306,30.722802662727325,29.16960324293428,28.259235104981048,38.655904584590274,29.02433616499563,33.11466803684926,40.88537391081383,37.393093728877545,37.362649923088675,41.420982688210216
9,7.725969824180191,4.355455314903982,2.8246882241050275,7.9998496391090095,5.896218356036367,7.939224637398282,4.003353646543407,5.849182944061033,5.685140575011891,-0.0,2.8345290513598242,4.992498820821897,8.687484627283503,13.365378532398507,9.763045245906941,18.2138370266169,15.977612972946746,24.161393629723868,23.541160214112104,18.282722428411265,30.43367139589927,28.172015175368433,22.226613734024028,11.948164238035018,21.05007961645439,13.370854610710541,12.804886154752294,21.48203822098992,28.484286436588512,20.74144461706306,5.947638483720867,9.97906692614898,22.222353095835683,23.809463234496526,14.826130099349463,14.829577438716854,12.505749278919557,9.708407458198888,12.488100464542258,11.718358845173517,11.475259469726643,9.350842606147815,15.59499585484389,12.347259311009552,22.415025196670083,23.781422770425674,19.37084094164012,18.6739766332077,20.90846505729767,27.134303900038674,21.993513033005602,28.994909570046026,34.48077705858688,28.545046841504583,28.924660596021848,34.03485313945522
