avg,cen
26.671458333333337,23.73
26.601875000000003,23.06
26.263333333333335,22.6
26.620416666666674,22.97
26.104583333333334,22.56
27.011458333333334,22.34
28.86458333333334,25.16
31.832499999999996,30.85
32.12604166666666,32.52
33.411458333333336,35.34
34.30041666666666,40.63
36.49583333333333,45.3
38.60916666666665,48.62
39.545208333333335,48.15
40.646458333333335,52.86
40.90270833333334,53.58
39.33375,53.23
36.593125,50.35
33.957916666666655,40.68
30.849583333333317,35.46
30.879166666666674,35.63
29.065208333333334,29.51
28.03833333333333,25.48
27.847916666666674,21.82
