,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,-0.0,13.98815077215044,11.86902761325746,12.020098590964329,10.949072440883693,20.34618969396456,21.007810415825134,32.94764938323529,15.160346580025557,13.448182590769656,17.692646890222132,18.35702380388345,21.38729400454824,10.772387853107196,18.56366218714383,13.696345192691485,11.495860963754925,30.71335990072059,18.500450170944344,34.894040958553475,16.896140768701095,17.953366633418323,24.391987388018986,26.899266260470945,12.690244305372536,12.531169411205001,27.65288890026871,13.66211809346884,12.740275402301018,13.15192453038043,21.23022263219983,14.372958111995102,14.747550155992807,19.206290198208897,19.393243157932183
1,13.98815077215044,-0.0,14.058007570108758,13.166416624109116,14.212817286800624,27.171446437758338,33.63785199111134,35.83816167647084,14.036754490465555,14.298851731590585,13.233543068384343,15.590438895904356,23.375955601374166,11.707624392057616,14.129337067556753,13.757208048570444,17.393012844222767,31.79278955354995,16.985651738157298,34.055785461697326,15.353307276641507,15.757326756054884,12.64757944748733,21.58473037529098,15.454127081453587,14.266308433495658,22.333312311533405,8.545020408482326,12.615670857231642,17.30293970354883,17.350569038486057,13.415332795006105,12.908163978728451,17.921929363157652,13.75295999762022
2,11.86902761325746,14.058007570108758,-0.0,12.943447652005927,11.925481369676065,29.544247543044747,20.752320416147132,26.568182541386822,9.08661286387212,15.838152254063363,8.418279125623874,14.618811734431619,20.272403040123006,14.277828351395106,11.737343906877104,10.85935136411313,15.876312192637917,22.44050829668168,16.6614964414792,17.2350591031243,13.178409190248843,23.14298749350756,11.340776957215514,21.03456295282985,12.330577814582766,12.985853599741928,18.538164585863992,13.163369124531227,14.418438876825066,10.769190295612624,12.54343956203364,11.948499841517576,16.945086386883066,11.033906844492977,12.724955079984856
3,12.020098590964329,13.166416624109116,12.943447652005927,-0.0,15.031691163001451,22.499527881426197,29.88385790118559,41.31274957001102,15.37751599864831,8.43144313253584,17.90498089924942,17.152273323943454,21.017562912491766,13.882768914654704,17.928965782863784,13.057550026165977,13.25810216732539,23.876531921275188,13.798924985405417,28.379729249336293,15.845134628047692,14.282400309723599,17.350456614546054,25.937091895478154,12.244097467835031,10.102701588749705,25.456805008585793,13.21322619386768,17.743829945585173,15.152793032345608,15.364903331985301,16.17775892124904,10.527599398027546,14.118338712957941,15.941852626969014
4,10.949072440883693,14.212817286800624,11.925481369676065,15.031691163001451,-0.0,18.393675150709754,30.71114411386805,31.88147398666504,11.400628843470678,14.059064767405971,12.61118833155756,16.451105485672578,14.023068937864863,12.268279433970147,13.315464769953008,10.194852523838197,9.085302272639519,22.96405070270112,20.937716924516863,29.3222897707727,16.69821648637192,19.200136626336953,20.58799811576972,26.710060415005255,12.814544373433634,13.05314981795523,26.257376487873387,15.125884258112425,13.899181269901723,15.120513806531124,15.959969610519519,9.896735884078398,15.60662381739393,15.845734835285423,18.642586841691635
5,20.34618969396456,27.171446437758338,29.544247543044747,22.499527881426197,18.393675150709754,-0.0,54.25868687916709,48.48592841168503,27.754611113135873,16.783380849447646,30.7535029592282,25.90905855776398,25.70213728555177,14.646477649045073,20.669609475830498,22.03255955787596,24.09926705293273,17.93217179692916,8.113797082264895,32.700076105689284,24.900251386206552,21.321722576971823,25.574700739469378,25.796540709457187,22.103015034487388,23.07277189224025,42.27028999167028,25.105758315930323,29.094660104297866,36.282386962927724,29.16956069334219,21.352318978580865,19.39033646699904,29.138566653029706,27.765172977611538
6,21.007810415825134,33.63785199111134,20.752320416147132,29.88385790118559,30.71114411386805,54.25868687916709,-0.0,60.08229768503856,20.334727684559805,30.115595419455126,22.332182760337794,24.937249018691993,49.191051328668784,31.746890333668233,30.977251568864745,25.658809268929776,30.14999401714112,59.0441618008684,40.0810410551565,40.617764905637664,21.809588531108645,35.27541033323023,27.576192248617154,33.18478253731308,26.68621202957971,28.045726299497566,26.847896694691112,33.84895295053555,29.85324505098388,23.99793556123896,25.259997910096594,33.4899262286026,35.83178183622729,23.102008303289097,30.765400138558366
7,32.94764938323529,35.83816167647084,26.568182541386822,41.31274957001102,31.88147398666504,48.48592841168503,60.08229768503856,-0.0,33.887220592677814,48.16152457974776,27.77897007799281,46.45143240760042,32.07505118165651,40.86321949073031,43.17259251319172,44.02928716687535,27.047139619703792,48.70480947855046,44.86046299104486,29.4368097789199,35.801129678564244,56.98192967392839,37.97417958999469,47.86802235209417,46.51129200212511,43.83683868495965,42.10660050637178,34.90503310014224,34.85624894185767,39.76179753513124,41.486656010758594,37.249816877830376,50.59958662626707,40.89697852705822,38.77845349307077
8,15.160346580025557,14.036754490465555,9.08661286387212,15.37751599864831,11.400628843470678,27.754611113135873,20.334727684559805,33.887220592677814,-0.0,15.857905877002603,10.033373376403505,9.967859613407029,21.865352294696883,17.31097650140725,8.89802923115947,13.216647141684158,16.007485195077194,29.613619448694383,21.68057180869508,21.18553603366604,8.2836735096774,16.51533278869785,8.800629846073878,12.435754053251069,9.352176231216777,8.387730098500661,19.446274184368484,17.668225143914075,15.435199305054656,8.330748915035409,14.702912643065643,9.596583088851125,12.087961968399728,14.070513800210534,12.78211162407802
9,13.448182590769656,14.298851731590585,15.838152254063363,8.43144313253584,14.059064767405971,16.783380849447646,30.115595419455126,48.16152457974776,15.857905877002603,-0.0,20.8889673064023,17.83743356446415,19.6808460634668,14.9556461497776,19.401545057881393,13.405974186356271,18.037291674209424,26.231136972898295,9.237734274808055,32.245003547657994,19.539898931583007,8.741148484444704,18.280037548473818,28.57667959271863,13.381971654284683,11.020418755560149,22.948570060473056,13.81994692161795,19.246249270759208,19.074411935499132,16.2340618231047,16.727938409137376,14.843289261418954,15.116558902460568,14.852808596810132
10,17.692646890222132,13.233543068384343,8.418279125623874,17.90498089924942,12.61118833155756,30.7535029592282,22.332182760337794,27.77897007799281,10.033373376403505,20.8889673064023,-0.0,11.088657295508655,24.141312795418227,19.53024002021557,11.388127214455164,17.276634339320665,19.12450175053002,24.65197604838194,21.871231332729238,23.327328915344104,9.44872446108081,19.142186215743692,5.497004158190422,11.685746853744662,10.47424761561128,10.513899216987047,11.448468673563521,17.180721255087064,14.537912828037067,12.864261899929875,8.278426850589893,11.08264932100022,19.243135151465072,10.279551450138907,12.076023981348204
11,18.35702380388345,15.590438895904356,14.618811734431619,17.152273323943454,16.451105485672578,25.90905855776398,24.937249018691993,46.45143240760042,9.967859613407029,17.83743356446415,11.088657295508655,-0.0,32.55510629499926,17.568883679659454,9.325112895119158,13.919750331704265,17.490227003397056,28.519287956058697,20.182092482512896,33.92212703385626,7.937080026232501,13.902577638869895,7.280979165914337,8.109065771665236,9.666916347288351,9.110911352526898,15.959548434863583,19.52636997195907,16.6791402174732,12.310340048504596,9.967429112136713,16.059816309714332,13.636793525143883,16.892580640082816,13.204223911133086
12,21.38729400454824,23.375955601374166,20.272403040123006,21.017562912491766,14.023068937864863,25.70213728555177,49.191051328668784,32.07505118165651,21.865352294696883,19.6808460634668,24.141312795418227,32.55510629499926,-0.0,17.04576115008256,20.995072081722245,22.62666462957218,9.93113219726412,30.265269562221118,27.568733402871533,29.85810952870662,27.430758508958302,32.63725970746688,28.85219259081566,39.855646272190505,29.791080117651966,27.98981821573103,37.4363671128016,17.564153923976615,19.220005769176563,30.341978456407976,27.398461256682978,18.003261144142922,29.14092582006978,26.240563106006384,32.452762709078506
13,10.772387853107196,11.707624392057616,14.277828351395106,13.882768914654704,12.268279433970147,14.646477649045073,31.746890333668233,40.86321949073031,17.31097650140725,14.9556461497776,19.53024002021557,17.568883679659454,17.04576115008256,-0.0,20.339985810768603,11.777391834568625,11.445142997491404,31.244092446754948,12.760381034268738,37.317318196592055,15.293748908746787,21.48617549056986,21.331813561535746,27.77330403606805,16.824187588228625,19.19319718644047,28.904884408474423,10.486784260852096,17.151028806911782,22.733875858978976,19.102720944627638,15.36906602341119,15.109412582538704,18.087589391119366,20.307192907763817
14,18.56366218714383,14.129337067556753,11.737343906877104,17.928965782863784,13.315464769953008,20.669609475830498,30.977251568864745,43.17259251319172,8.89802923115947,19.401545057881393,11.388127214455164,9.325112895119158,20.995072081722245,20.339985810768603,-0.0,17.47931666621173,19.99597565458669,23.580963188837533,19.997785048597276,22.432008753865365,14.112569891930125,18.036999318987355,11.110709446315491,10.562874947986211,9.572010666879075,8.568382845501429,19.61339981327985,13.674037271362423,8.935309720649226,10.724748733157357,7.017242172460735,6.888088871948065,14.375581728320808,10.892588381809585,10.206504764898048
15,13.696345192691485,13.757208048570444,10.85935136411313,13.057550026165977,10.194852523838197,22.03255955787596,25.658809268929776,44.02928716687535,13.216647141684158,13.405974186356271,17.276634339320665,13.919750331704265,22.62666462957218,11.777391834568625,17.47931666621173,-0.0,12.628401852478389,29.213892998182196,19.981763171413565,26.16598162531563,17.79774077100953,20.139427114709747,20.64226464223196,28.426772595990045,11.580697919561638,12.776695818778038,30.82276105155162,14.94110802551404,17.079168181969692,15.994341781522847,18.422241865462915,15.739319257571003,15.658737736438328,20.70599239340759,18.739189757515454
16,11.495860963754925,17.393012844222767,15.876312192637917,13.25810216732539,9.085302272639519,24.09926705293273,30.14999401714112,27.047139619703792,16.007485195077194,18.037291674209424,19.12450175053002,17.490227003397056,9.93113219726412,11.445142997491404,19.99597565458669,12.628401852478389,-0.0,39.61223085515197,21.691473514861705,28.908726012959953,17.067046887615092,21.973063445510572,25.145815576561905,26.79662659916989,19.386294452618063,21.21649621536715,31.879729921662403,18.30731781953475,18.361765010853794,20.17328774123651,20.29003089902924,15.001899468280785,20.697915116572347,22.468073633304652,21.0272128038682
17,30.71335990072059,31.79278955354995,22.44050829668168,23.876531921275188,22.96405070270112,17.93217179692916,59.0441618008684,48.70480947855046,29.613619448694383,26.231136972898295,24.65197604838194,28.519287956058697,30.265269562221118,31.244092446754948,23.580963188837533,29.213892998182196,39.61223085515197,-0.0,16.38340234916687,21.214812468791905,27.079127626226473,31.878908711496237,22.141901412339305,29.551015199977005,23.111384708441452,22.371131561921683,39.57371424712809,31.725288322348337,28.718542230135846,37.75235600596745,25.342466470839163,20.963158286021816,23.570535932611893,26.21168825461292,30.305221585558602
18,18.500450170944344,16.985651738157298,16.6614964414792,13.798924985405417,20.937716924516863,8.113797082264895,40.0810410551565,44.86046299104486,21.68057180869508,9.237734274808055,21.871231332729238,20.182092482512896,27.568733402871533,12.760381034268738,19.997785048597276,19.981763171413565,21.691473514861705,16.38340234916687,-0.0,27.99113054075769,21.7796239062563,17.575918780838368,18.634919177344123,24.734494657887577,14.088195425749308,15.64260875558073,32.65768679435344,21.255300122466714,26.409503477561607,28.01074394039288,23.337107812183447,21.41067380277795,13.845600116472657,23.961325745216445,24.461034693741546
19,34.894040958553475,34.055785461697326,17.2350591031243,28.379729249336293,29.3222897707727,32.700076105689284,40.617764905637664,29.4368097789199,21.18553603366604,32.245003547657994,23.327328915344104,33.92212703385626,29.85810952870662,37.317318196592055,22.432008753865365,26.16598162531563,28.908726012959953,21.214812468791905,27.99113054075769,-0.0,37.1173236335661,40.95842976957171,25.85552808170103,33.814283657363504,27.529042460104538,28.43908970643582,32.102628918389755,32.99511441336357,31.575279257861013,27.091738022663623,21.929079894198985,22.816256808552424,34.430051603862324,23.64077104317719,24.088147727221436
20,16.896140768701095,15.353307276641507,13.178409190248843,15.845134628047692,16.69821648637192,24.900251386206552,21.809588531108645,35.801129678564244,8.2836735096774,19.539898931583007,9.44872446108081,7.937080026232501,27.430758508958302,15.293748908746787,14.112569891930125,17.79774077100953,17.067046887615092,27.079127626226473,21.7796239062563,37.1173236335661,-0.0,12.622617943426281,9.645043921995143,12.389984277841833,13.110886700142999,8.858517250277266,12.910663457416492,14.639821471965755,18.224904002173094,12.85991283308719,14.09979527516125,14.215085182475585,17.38326780444174,15.258785863855792,15.138742723397561
21,17.953366633418323,15.757326756054884,23.14298749350756,14.282400309723599,19.200136626336953,21.321722576971823,35.27541033323023,56.98192967392839,16.51533278869785,8.741148484444704,19.142186215743692,13.902577638869895,32.63725970746688,21.48617549056986,18.036999318987355,20.139427114709747,21.973063445510572,31.878908711496237,17.575918780838368,40.95842976957171,12.622617943426281,-0.0,13.984900386949693,22.051762871788842,11.117223956395229,9.674881933991037,19.599320112414425,18.514122125774715,17.763389332941415,19.860951130092786,13.88376914355882,16.920516156516914,19.803073241691322,12.413465868742477,15.714104710874269
