,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,-0.0,15.823087101702527,30.310065452154287,26.75592394560929,34.034963598991105,33.16453316531927,24.903405686606323,24.493017142726114,31.712666744204025,19.467052622202477,29.959478874537073,29.945885739774347,33.712974668881486,33.42837346170651,19.956172267824037,25.24759200872611,16.8104639934668,36.80950154708423
1,15.823087101702527,-0.0,17.808194026346527,11.091835831473782,41.55436962509257,27.663455076425965,24.73515778062142,28.169472208791845,35.9250490721488,24.37265648417135,41.60271894167832,18.72708085463605,32.716805464108695,31.591988850506052,28.403439054602075,29.19358084908449,24.193387052931808,35.955578765611484
2,30.310065452154287,17.808194026346527,-0.0,18.772948716711173,35.8379228001778,25.72080830218611,30.339860759938983,28.386422226769128,39.72065022746203,22.528291932344878,39.85768645199997,9.450614996451524,33.85606013667219,45.35128401600432,37.89984555119401,24.8844698230747,31.628221217547367,31.62462236117469
3,26.75592394560929,11.091835831473782,18.772948716711173,-0.0,47.536654417589205,24.5598579654181,31.43495954155195,26.064235149780306,42.22259028821745,25.61481157852574,44.57514115020382,15.956691875903829,32.22427311810917,32.48720260455251,35.711302161317136,21.07839392566573,21.414513123585085,39.56650459871585
4,34.034963598991105,41.55436962509257,35.8379228001778,47.536654417589205,-0.0,28.032515766491695,25.186402193766362,36.6426417463513,17.398350241279857,23.5085146621314,38.89389240582536,45.166838546934,46.09704507202093,47.858911233248,42.55544347038462,34.642755705155096,44.64773935266435,15.312204365719465
5,33.16453316531927,27.663455076425965,25.72080830218611,24.5598579654181,28.032515766491695,-0.0,10.653687360439656,11.560146803284338,34.101548525262835,9.962700511923085,24.795291593517273,26.076055018448667,27.76230618411571,43.812118266155665,32.11766113459976,8.758965444783609,36.36871532654971,30.970409659824327
6,24.903405686606323,24.73515778062142,30.339860759938983,31.43495954155195,25.186402193766362,10.653687360439656,-0.0,25.43722059150686,30.577677644430917,8.226104807037075,32.10044963210537,35.14047271434354,37.95120807476807,39.57773928462477,42.765555179568935,17.778722723907993,37.142684726585436,29.217531786751604
7,24.493017142726114,28.169472208791845,28.386422226769128,26.064235149780306,36.6426417463513,11.560146803284338,25.43722059150686,-0.0,33.62369978454472,19.54500457968818,15.487935432859096,28.880022821709094,21.824833471765565,65.557365421367,23.944939566596005,9.641261252664014,24.13178661611854,36.467209309431766
8,31.712666744204025,35.9250490721488,39.72065022746203,42.22259028821745,17.398350241279857,34.101548525262835,30.577677644430917,33.62369978454472,-0.0,29.352018592434415,40.84943633539441,49.83787431517444,39.603312347812626,51.276794437446675,44.14579538694587,34.91054434345075,45.810434204933934,11.201095652806067
9,19.467052622202477,24.37265648417135,22.528291932344878,25.61481157852574,23.5085146621314,9.962700511923085,8.226104807037075,19.54500457968818,29.352018592434415,-0.0,27.3571734277272,27.88644514801183,30.997050481708342,40.03340994266281,22.337221307510177,13.613015687017588,18.694233397278275,24.39573732797858
10,29.959478874537073,41.60271894167832,39.85768645199997,44.57514115020382,38.89389240582536,24.795291593517273,32.10044963210537,15.487935432859096,40.84943633539441,27.3571734277272,-0.0,38.53361306329686,27.607475626185842,56.66804139858588,36.75471800430649,21.405631421822264,42.43466906399741,42.63251624088106
11,29.945885739774347,18.72708085463605,9.450614996451524,15.956691875903829,45.166838546934,26.076055018448667,35.14047271434354,28.880022821709094,49.83787431517444,27.88644514801183,38.53361306329686,-0.0,36.74474896112418,52.93143259262826,37.050131695303776,24.67741463570452,33.32934691816906,41.71449090497295
12,33.712974668881486,32.716805464108695,33.85606013667219,32.22427311810917,46.09704507202093,27.76230618411571,37.95120807476807,21.824833471765565,39.603312347812626,30.997050481708342,27.607475626185842,36.74474896112418,-0.0,50.1154228304472,34.88110205124198,26.737419050354195,32.113648088996214,38.913902229366016
13,33.42837346170651,31.591988850506052,45.35128401600432,32.48720260455251,47.858911233248,43.812118266155665,39.57773928462477,65.557365421367,51.276794437446675,40.03340994266281,56.66804139858588,52.93143259262826,50.1154228304472,-0.0,44.09575840592358,51.40241517639519,53.427506599350686,47.404560305979544
14,19.956172267824037,28.403439054602075,37.89984555119401,35.711302161317136,42.55544347038462,32.11766113459976,42.765555179568935,23.944939566596005,44.14579538694587,22.337221307510177,36.75471800430649,37.050131695303776,34.88110205124198,44.09575840592358,-0.0,26.306590597684593,24.597609027688414,38.660209920323986
15,25.24759200872611,29.19358084908449,24.8844698230747,21.07839392566573,34.642755705155096,8.758965444783609,17.778722723907993,9.641261252664014,34.91054434345075,13.613015687017588,21.405631421822264,24.67741463570452,26.737419050354195,51.40241517639519,26.306590597684593,-0.0,28.75825049161887,34.41231728077518
16,16.8104639934668,24.193387052931808,31.628221217547367,21.414513123585085,44.64773935266435,36.36871532654971,37.142684726585436,24.13178661611854,45.810434204933934,18.694233397278275,42.43466906399741,33.32934691816906,32.113648088996214,53.427506599350686,24.597609027688414,28.75825049161887,-0.0,42.293795560986695
17,36.80950154708423,35.955578765611484,31.62462236117469,39.56650459871585,15.312204365719465,30.970409659824327,29.217531786751604,36.467209309431766,11.201095652806067,24.39573732797858,42.63251624088106,41.71449090497295,38.913902229366016,47.404560305979544,38.660209920323986,34.41231728077518,42.293795560986695,-0.0
