,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,-0.0,2.274059656153847,1.7523997496808088,2.9925929527118087,4.883775545649195,1.198129103219034,2.616887450980718,2.1745322685574715,2.4540452524602947,4.344111474363134,1.9397108070005449,2.295808207731995,2.538661014617612,3.6218346307354983,3.672891802395299,1.964809277688443,1.6416671334934236,2.1529515890240645,3.920682869166481,2.819089897713322,2.4629109312146,3.879504337832835,3.6612494726103733,4.2655831626646155,2.5180383617764646,3.977279553614071,4.607833159051289,3.9826268769974846,4.1249587903650795,1.8581977833400731,2.380810595077844,3.9776671072790744,3.1084393071423446,5.792287430394282,5.349402428004329,5.119793361492154,5.159097941474229,2.7084753829810055,4.188674221507704,4.479189925717639,5.354234564706915,4.494861456287029,5.536715882390462,5.610053878351856,4.635355801148533,17.784025787580816,13.067609799598031,27.90590681264921,26.016958945341102,5.770617045474697,3.80909633437138,6.102661784315261,5.244033540146476,6.09487226388108,9.333913192260662,4.542658944694968,4.597703191197772,7.2817383018965,6.468584614824708,10.37904809686309,6.470975394026332,7.763745530173348
1,2.274059656153847,-0.0,2.237756357808718,2.0070271665908317,4.447165386152611,2.3572311666403007,1.337112209366949,2.132026027799114,1.6077964190040934,5.321400240575373,2.019552396573986,2.23244144114515,2.349530759248705,2.247639300489098,4.389957394057627,2.1342946256360475,1.7688560287546558,2.1796707846725516,2.3419789554336963,4.3771918475813,2.7628571428021873,2.6077172159455086,3.270393293632782,3.183221737866624,2.9018341171221103,3.2286646381728934,3.2819369930419784,3.473400159009549,2.775582052960773,2.6566842536351,2.569000743374496,2.991371049880262,3.150127059979575,4.8660232267003005,4.765302212641293,4.565429122307934,3.9474870394590287,2.9930001234628816,3.2978571698285126,3.56581982100102,4.943234411810577,3.6754882375329765,5.057913587455532,4.753152393576244,3.5683965973447394,18.673545678218,14.467618899250288,29.216657243434042,27.005617544357158,5.790797793780922,4.0905776518486565,4.927333173403025,4.785886519232113,5.081260645000873,9.321566836325712,3.414030330729213,4.332052164856247,8.432248112574326,6.432575782585298,12.151445967370387,6.214838356639555,5.854748671611499
2,1.7523997496808088,2.237756357808718,-0.0,1.9710817698590244,3.5204271012343775,2.2146264468883214,2.2701276260822802,1.9028316098628213,2.2974908965155767,4.661764675995574,2.164750496750831,1.9042357204956104,2.046344374033648,2.9258987177015747,4.026939342871725,2.306943612108757,1.72458760453077,2.590942876543964,2.9770505832885323,4.290472307440136,2.7216229875054267,3.3502379230845705,1.8281289291784864,2.9363614488638716,3.059844062026746,3.04656559578818,3.62944002592255,2.940647479152824,3.4021531419775664,2.1598427444270927,2.908692643227368,2.68707837405015,3.2053157224160165,4.323036364544422,4.564674393877674,3.679372810675033,4.173193100449554,1.605031261857024,3.568688212127971,3.776946735222817,3.998587305538737,3.775587797931889,4.254549430315293,4.255656448463451,3.5840368222387005,18.410709640515908,15.255736994405177,25.93866735450143,23.997376421132632,4.764416057387119,2.902510298139139,4.66989856691719,3.9475581405657056,4.970409077684663,8.003898563682386,3.8522417146278225,4.224012799149922,6.982189209640777,5.39459045080588,11.359142276808573,5.012030735108963,6.472454233751151
3,2.9925929527118087,2.0070271665908317,1.9710817698590244,-0.0,3.648341314513914,2.9955096803424635,1.489039685216929,2.214024103800439,2.3771879359784687,4.9753382677633855,2.53688782245982,1.4023593821884206,2.0521959282354567,1.9343786468249813,4.714961246893601,3.4351895142331976,1.6093935106138217,2.001153121686972,2.5607212756400557,4.652685194157732,2.147927726990815,2.375939710528918,2.675600742477629,3.0979096400064856,1.8759836550099738,3.0176417119711387,3.2340978634765576,2.8693955407177514,2.0255510467345914,2.4857055466787052,2.8200786064801715,2.6288105060469236,2.8232965560732373,3.477687924082771,3.9573216088285554,3.6694135086453232,4.012580031132241,2.047516499671051,2.5703020305971203,2.6691316223705823,4.014564567495975,2.859585155229716,3.975257744383429,3.7019228100553225,2.5795300942364667,17.66399450593935,14.418966221028787,25.30634947787209,22.758564357080466,4.407589929509077,2.9930039972557356,4.78837470312455,3.317589186735994,4.461380533582383,8.885428623955683,3.082447682978455,3.8195786290490306,6.620362385024691,4.5553856110846365,10.641113644015396,4.760035855868474,5.706180547833873
4,4.883775545649195,4.447165386152611,3.5204271012343775,3.648341314513914,-0.0,4.917101750712303,3.54206471540259,4.275963546335168,4.042403496956717,5.149789518007888,4.010518721982881,3.996928698402233,4.237820596423194,3.9579677896788654,5.06606212542938,4.916029600072009,3.7162371767842437,4.380614653572909,4.440935860435331,6.326944582053479,4.445400794604158,4.656755287864765,2.9588679090780245,3.66155637279503,4.337506454357509,5.289474532754618,5.1930859522033055,4.526667184874288,3.721225233334493,3.8491558776719206,4.490794508250674,4.473388915801113,4.882899860407235,6.265544929399549,3.791615121794591,3.704727406544355,4.049663998206052,3.4385235362896185,3.657009376766496,3.9316282938936182,5.097302699779392,4.7109151604835535,6.2513408200658,5.593983947523544,3.018369483566777,12.553683531996148,12.602690072099774,20.185087503092266,17.64669162316473,2.917505980683863,2.8466306998827036,7.295265601552407,5.156697407174291,5.40178833509245,7.74598148397601,4.321759822944525,2.6905965690450344,4.3225467642114666,2.5042939240324857,8.92427999038727,2.3728276611700165,5.123258607543697
5,1.198129103219034,2.3572311666403007,2.2146264468883214,2.9955096803424635,4.917101750712303,-0.0,2.757830578801012,2.4524541703890828,2.8311103463908474,5.030549952068538,1.5118574018265196,2.293175607978895,2.0189241849617083,3.4660950019196886,3.7207522981458454,1.5725260355923611,1.5937462547258534,1.6445666963372938,3.8032512002877343,3.2253299623036957,1.8227063766681038,3.374508542079534,3.8304846762784837,4.599060815987608,2.514842547431835,3.4551018972220597,4.3268694996693435,3.297723928751332,3.519818995402694,2.2649930450056015,1.6579717832520584,3.4320940964563804,2.44745219057776,5.470894008905377,5.444533351343652,4.600966440642593,5.039652529072147,3.166487599910425,4.101575404275171,4.129301121427878,4.864050497137757,4.241827834488087,4.87319487701332,5.016391116303055,4.317647242460636,18.59085623817314,13.022752587704359,28.600906464397504,27.014054776513753,6.3237512583857916,3.2163840081200408,5.706265669837618,5.009276724696111,5.800742261701352,9.567406884339777,4.3766275115619075,4.76658597843725,7.634139806186323,6.2776987945509255,9.908187388073953,7.072301107094568,7.6012840097372445
6,2.616887450980718,1.337112209366949,2.2701276260822802,1.489039685216929,3.54206471540259,2.757830578801012,-0.0,2.391334898704397,1.2876151196775458,4.72143749301372,2.1128904328931104,1.3906374035321243,2.2332750320562567,1.8556739479314572,4.160429703677082,2.6018656621897573,1.6624583161526751,2.4350214134563988,1.5755521062489473,3.8946917982755505,2.192755104275648,2.0452534370750484,2.4924475111478324,2.420886229114392,2.5869822870226806,3.0650627379962914,3.287784860558229,3.315892319261357,2.22343512010831,2.4825108113696452,2.17539923554732,2.960088524336003,2.8855821188463686,4.0550812999712385,4.6250785294112795,4.170462141675185,3.3321693690327434,2.116607281220958,2.7356617582432943,3.161752271394182,4.482021160738112,3.0741000469597117,4.805440005682857,4.128073505634535,3.189759199626269,16.785725728364312,13.95912334596344,25.699405981261584,23.486410023425904,5.1218093373277815,4.340886882564489,4.883376139004143,4.301825782314319,5.241997592854382,9.055153714173889,3.21798289320226,4.384535912141159,6.585875488454419,5.5427945592456265,11.230420682601643,4.65809180860577,5.267123494390119
7,2.1745322685574715,2.132026027799114,1.9028316098628213,2.214024103800439,4.275963546335168,2.4524541703890828,2.391334898704397,-0.0,2.419962686606752,4.899632431716199,2.731093803805398,2.4285903581167867,2.606647008825909,3.0842025207357566,3.889668147901451,2.6614837815804315,1.995962698452572,2.4447304530180705,3.15460213787898,4.340880912019825,2.964721295085506,3.6022897000158838,2.0752305153444053,3.0320204560749446,3.584956584351755,3.4251521156355476,4.426498504948651,3.0327827723760437,3.742788078344763,2.4636525656699675,2.687105221837538,3.7984956897966096,3.679832062231811,5.555887787404137,6.002734550248984,5.315164142153291,4.376184814388798,2.1329478254489773,3.9786291094951833,4.492141695028514,5.181834687288535,4.27506783671387,5.066482972731166,5.248050100457097,4.536619793841683,17.92997590207341,12.979709497537248,26.483083653032963,24.970125705185502,5.52184832006484,3.1294566021534584,5.880860774526586,4.3657197845769575,5.631721485925332,9.650330552783752,4.032332278430401,5.3059317854616115,6.876416471665855,6.6212946840486575,10.24563857386545,5.357026263627157,6.632327805032845
8,2.4540452524602947,1.6077964190040934,2.2974908965155767,2.3771879359784687,4.042403496956717,2.8311103463908474,1.2876151196775458,2.419962686606752,-0.0,4.67808095416403,2.1954642961882307,2.146223791045408,3.0846429310442454,3.045084525536247,4.078539433035263,2.8700584037451264,2.383883483250749,2.9793491009084088,2.699395067242297,3.876294379224851,3.0045979206908577,3.1069984974270652,2.851708875175762,2.9170825535114675,3.2770422013064935,4.14918792035779,4.37801583593313,4.314821693114053,3.480231037736259,2.6398568759151018,2.918889673241682,3.832000063511121,3.640866697552769,5.12954108281315,5.437782937161303,5.133068185877022,4.0493661603021325,2.6614384585194526,3.6325769100055947,4.174507859239683,5.155825471073932,3.9130895522849998,5.830681707122456,5.340828272515425,4.123137545480938,17.86466878287463,11.191639286924607,26.157728216668218,25.19852961149067,5.290257206693896,4.783877350408192,5.940502194051467,5.276921968010733,6.081612165838893,9.708214678000068,4.563306537722372,4.3380897485373,7.298263676815444,6.3585134765390725,9.482351177485556,5.251728278756602,6.217202059440995
9,4.344111474363134,5.321400240575373,4.661764675995574,4.9753382677633855,5.149789518007888,5.030549952068538,4.72143749301372,4.899632431716199,4.67808095416403,-0.0,4.270725221740843,4.163311046301739,6.166476787265832,6.234991604299282,1.9150274203119204,5.49470699825602,4.9605947147495915,5.731210548596484,6.629749102433846,3.757585083314355,6.0578946687111,7.216897074607412,5.996890079756853,6.353116494369362,4.2323327112021,8.153887308207825,8.161244999836232,7.838475777059906,6.486951736147969,3.097989385672671,6.02316220152842,7.600890414728249,7.195464417280257,9.469832082567551,6.709461276480198,7.343534865022002,8.009637564683928,5.16458971168625,6.8320999336410555,6.984070865582152,8.575732449015026,8.20759298118707,9.843845920316895,8.874311152636725,6.3375106542990345,9.465917797563408,9.140989422076624,17.65409428122422,16.069980660239185,5.514404337009814,6.2832704994678155,10.438738272995803,8.773905705414169,9.03742330617708,12.36965389320163,7.4026148186383205,4.740270739088211,4.536677995841783,5.06021624979404,7.349311426131149,5.148934237585378,7.853252576921203
10,1.9397108070005449,2.019552396573986,2.164750496750831,2.53688782245982,4.010518721982881,1.5118574018265196,2.1128904328931104,2.731093803805398,2.1954642961882307,4.270725221740843,-0.0,1.973678176324787,1.7382310699383021,2.537809952576326,3.4826792220943443,1.4643247935671895,1.7483061182946458,1.6901705838786896,2.5774998666572873,3.866697929467164,1.7721580468811695,2.6100147976188874,3.1509503945050583,3.105510307745718,2.209137950283149,3.08801627886351,3.3022242102744164,3.4712446559990777,2.9335533271858965,1.6388276112756481,1.800026515336524,2.7722505264514328,2.639665846491741,4.778700333329951,4.934819909348035,4.004545631179671,4.16242690740309,2.6941516478108385,3.2666811149806207,3.488756678471563,3.7315839163267834,3.317201801544006,4.289888175051644,3.8973218131487495,3.515295750683834,16.590819981610366,13.992853323660183,24.861599686811626,22.79953635334707,5.358933681345711,2.855378301270516,4.850709305879349,4.539453836766311,5.183810588531269,9.083478818986315,4.3594556424972355,3.799708938274878,6.81478922026694,5.137732701686594,10.202743950270378,5.420109193081439,6.6513160675254275
11,2.295808207731995,2.23244144114515,1.9042357204956104,1.4023593821884206,3.996928698402233,2.293175607978895,1.3906374035321243,2.4285903581167867,2.146223791045408,4.163311046301739,1.973678176324787,-0.0,2.1870622627009033,2.5233551467979254,3.5061270082653255,2.680365882538503,1.5062991756537385,2.1664394637589153,2.7600869024286823,3.614927343041956,2.093530140566946,2.755476585414389,3.2342290165352985,3.6997953682354963,1.990589636492206,3.568958650950292,3.775245243687545,3.619183111639386,2.8030849081661073,1.7408148803667196,2.428669885970631,3.131174111601554,3.3010761302626097,4.30057512713914,4.895365429597672,4.255785183718347,4.869901232224843,2.1877397859064605,3.5481594716825438,3.499122783403034,4.163513937888,3.5841122903625413,4.612807335305318,4.376363938744802,3.599514702188473,16.153441344509258,13.664736939054638,23.68107759521901,21.70121405065647,5.011510455356682,4.028281455320938,5.486645418158796,4.191423552754554,5.648264326304846,9.69629546543648,4.052181430617928,3.881377831508518,5.62868576478027,4.777175902130159,10.344352781643428,4.7457824466988425,6.178455180181107
