avg,cen
291.3545161290322,302.11
281.4145161290322,284.75
271.66193548387093,264.82
254.66870967741937,246.87
244.23193548387096,234.93
241.25774193548386,217.25
293.6670967741936,242.78
305.5690322580645,263.84
325.02612903225804,309.93
363.65483870967734,343.35
434.7974193548388,394.68
495.4132258064515,479.05
528.7677419354837,496.27
547.7461290322581,531.73
557.5270967741936,578.56
581.9393548387097,586.94
584.069677419355,554.82
554.3754838709677,520.92
506.22225806451615,498.77
467.49129032258065,479.08
431.00612903225806,439.79
400.73645161290324,406.58
364.93645161290317,361.2
318.25032258064516,243.03
