avg,cen
266.66098039215694,268.35
263.8790196078431,259.61
259.84686274509806,260.64
255.40215686274504,260.01
251.69705882352943,251.81
253.25431372549025,258.97
275.31019607843143,276.03
282.45313725490195,278.98
303.6362745098039,293.52
333.2664705882352,341.86
355.15176470588244,356.08
366.78411764705885,361.15
375.39196078431377,353.24
372.98254901960786,350.33
378.93627450980387,360.31
383.746862745098,364.97
381.0707843137256,356.45
359.328431372549,345.69
339.96019607843147,317.96
324.52098039215684,300.59
311.995294117647,294.06
299.7537254901961,287.51
290.3833333333334,274.54
278.20254901960783,270.87
