,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,-0.0,4.098235514575803,11.876361014023512,13.088865278655758,5.533501372824931,3.604687589640993,4.658428261153991,2.439479722337089,11.400454323920957,6.145250766986663,3.377433026938784,6.591962763304417,3.227013977621303,9.138990093374922,5.094775787649696,9.576487394945833,7.945049577326736,14.331145743490632,14.21742047544721,5.244268878091292,7.127134389665499,7.528619616268282,3.108095304690852,9.479400194066079,7.083453411256126,6.849107423142303,6.6760764123948215,12.177478029451699,17.32391186093166,15.70335876514905,14.622511248986276,11.584039099398286,3.6575239045357946,9.590025402315733,10.296081510557189,14.746222996383572,17.845532634920385,13.847470146832764,4.376081490762851,5.792200981493995,9.90048087698355,7.592496150315352,6.946210821570031,9.545401861139338,14.933111665015915,10.766930784167464,7.966395636473851,10.137744319763069,7.008649852395783,5.948345290597285,6.761903213422903,2.6958282720144755
1,4.098235514575803,-0.0,12.09808706606989,13.76382456303193,5.957607040890019,4.596171167939981,4.928601276939901,3.2067253123077513,8.624126426468257,4.532951820193583,4.708373467142306,6.744493267550131,3.5558885982805717,7.32079823575278,5.993019726907338,12.11146163905775,5.270886661782535,15.476208651203105,11.220656967751037,5.056373666505449,5.937801884380681,7.202733985620148,5.274850560623386,9.811399622481195,8.898664399552603,8.408886970283787,9.020959029480652,14.284977916660447,15.793392457166803,19.456162036973218,14.01069509079885,13.416488290153067,3.9218111253543153,11.293595280260192,8.399869889220287,14.487622552357353,17.855012823669934,10.43047636316046,3.503452268885631,8.34888809703062,8.961333032602163,8.847406404832785,6.161047188712777,17.716717583834377,14.818114434163766,9.397543789173206,6.050988943083104,10.82518017709935,5.859353985454368,4.723678320225231,5.282977940863293,3.589686020314001
2,11.876361014023512,12.09808706606989,-0.0,3.4837268163026454,10.49405026607953,14.02505061955681,10.332858012482934,11.76968387417663,6.683819215505695,8.34013104804025,12.885753107100072,8.994720384505305,11.497798381480433,6.668152847567592,17.728703372218682,24.29463636857341,5.399340517198932,6.280557879188714,4.157454739035093,13.031771155546604,9.534622509772385,9.267161349957796,12.754527312308792,23.691895595513728,17.662320859616493,15.272499523056213,19.428655161158233,26.58302722796111,31.88435918587556,32.06289775495089,29.62767023146908,26.255863113755932,13.543395817668374,20.88571185339055,18.891350214891165,27.725640114644094,30.738342652226176,18.472996459672913,14.693030959773475,20.510173379341797,23.55209545415167,18.540724518542806,14.4203569312924,33.606647817460384,24.47870990890899,19.66044444617236,23.416071241772467,18.724305556072398,7.7046209197942686,15.433499166876837,12.177845790018905,10.15332020162791
3,13.088865278655758,13.76382456303193,3.4837268163026454,-0.0,10.922572875199515,15.215511600161122,11.643952290070573,13.562511903656,5.169089776539206,9.807003449349267,14.606172957006347,11.221789892770113,13.379565390976722,7.646838514669404,19.977420738753477,23.880249332488017,8.89841921132587,9.47438150056435,6.465024433746357,14.665558958445231,10.585385588312377,10.065734038011144,13.950355511065286,25.721127489676785,19.002788875423228,17.57321516717598,22.77665998359488,29.702176558613964,33.10190425136329,30.31832179668022,30.18859862527902,25.260544628842666,15.395498371092737,21.79691859198193,22.66342592196413,27.951662961380695,30.632349557083216,21.35926748088921,15.40892289470881,20.767812613807415,23.888476270194563,21.628920904131018,15.69652398725241,32.727465303917874,29.912556786399687,20.649932298132175,24.48965191477885,21.037384178424983,10.845292109933368,15.496069892030016,11.474219396467129,10.550262594167
4,5.533501372824931,5.957607040890019,10.49405026607953,10.922572875199515,-0.0,6.901098024526912,7.364584625557563,6.2213447519135405,6.369906401873049,3.779434387635184,6.560905980780914,4.753184192185495,6.378171237707197,4.708037024520143,9.739847447541669,14.735536052015116,6.728886949476414,10.906930484878256,10.296325981631488,6.0476276895503265,10.19929870619628,2.9215951404236944,9.816112299806484,14.731892038985523,8.984788596575019,13.583345685208576,11.526262513733652,22.49703558274021,19.949311055765296,25.2209428687142,19.57704826427082,18.51183509004923,6.358857554633651,11.955407218095182,14.941910864610756,17.490314376344365,24.799735220331257,14.039713954367011,5.329585518561359,14.13071250024648,11.903088460460165,14.107690124974098,6.949720358406501,21.230858585657845,17.5453253842227,13.05051841446038,13.40519837678804,14.314815646252912,8.851876137646153,10.63808031485427,6.152714534601964,5.157135830509205
5,3.604687589640993,4.596171167939981,14.02505061955681,15.215511600161122,6.901098024526912,-0.0,6.839773343363844,2.64234626627786,12.320548494335469,6.26096723023374,2.0409836830566337,5.619386923141352,4.981844431583997,11.281726392219994,5.871121444620409,9.08729860200541,9.388928717384273,15.326677709415085,16.554222937741063,3.779006868357574,7.007806810163977,9.456625394719865,3.3020253410503764,8.318156594334086,6.263457537874142,6.75300173723381,8.20903339850692,12.993641883948195,16.51653692351094,13.14092167172859,11.796580230327633,11.877651533662107,4.418032534058321,6.43070968066605,9.62729317019605,14.224499159653726,17.1367699946363,9.669209484251374,4.041599703014831,4.963448296285226,7.452270148713802,5.507129355190192,4.021345587789661,10.034090091841179,11.252941079548508,8.23553806855082,6.914243613637652,7.277919362549009,7.690576956005958,5.450142752274997,8.891075744128045,4.471924875583678
6,4.658428261153991,4.928601276939901,10.332858012482934,11.643952290070573,7.364584625557563,6.839773343363844,-0.0,3.812566263526776,5.822494950695155,4.097706462746509,4.3885119207616805,4.081397871268483,3.9450569823996147,7.3512459879732335,5.43015302605968,12.428218774481593,6.969888561056791,14.676023805785654,10.410991994714324,3.61790712056401,5.398180774502879,9.057404102891212,7.552694097899139,10.128252337797592,5.3302102235722035,8.176702016590154,6.330860227118017,15.709600805527806,12.177712068839673,19.207311792216256,14.424132066265082,13.70738516357278,3.5759640706351727,7.752395110391773,8.104983114599843,10.50462226353858,19.69368281272891,10.46398446748833,4.6839192241952,10.313715317801279,8.270840192264881,10.250458781243369,3.682438563010613,20.07991095023737,14.188174337833495,8.564347896750627,8.87782958142362,11.029653582576445,3.788068737510276,5.660422771086672,6.70600794879966,4.498500537262199
7,2.439479722337089,3.2067253123077513,11.76968387417663,13.562511903656,6.2213447519135405,2.64234626627786,3.812566263526776,-0.0,11.375987907389623,5.030844669013729,2.635202658439294,4.37145979693297,2.5376074137565605,8.673617916663336,5.862803300538191,9.23301047726801,7.507333804896307,13.731395961059228,13.553315241573259,3.8964704267656645,5.732869755371807,8.248121975337517,3.7085464412416194,10.052962457992088,6.378103898128831,5.431949175440817,7.302536680356192,11.174653249152652,17.565618270558357,15.007539493761996,14.848588547179826,12.342635911670843,4.103415173648737,8.684656192833328,8.491980205409456,14.703591512180411,18.666715400008904,10.86413818619777,4.609991031165565,6.221872381534747,10.043549281783479,7.299828757917769,5.298471921810971,10.526220385566841,13.815984945158512,10.668582051429869,8.126735441828808,9.748433737782042,6.203291150651113,4.958551198403303,7.2110294179973335,3.251837646856614
8,11.400454323920957,8.624126426468257,6.683819215505695,5.169089776539206,6.369906401873049,12.320548494335469,5.822494950695155,11.375987907389623,-0.0,4.210940250628586,11.692238025752271,8.12271522622678,11.274019664038752,6.470726700269378,12.679145661822584,21.315204393671053,9.86643229086461,10.404268766610016,4.274946989424524,6.6454274615586595,9.816430573166604,6.529144168584443,14.956419781923383,17.35374655228065,12.846956213366344,18.137716164510973,14.545580249913177,25.069710834619922,19.224405886041783,26.02152592294521,22.410364389628146,22.432565865054,8.658193774831625,12.479738964975832,17.454748203229617,15.367819176890464,27.569471233217993,17.013921171807894,6.1439475442868305,16.57141132340151,13.700314690278594,18.10501099898565,8.962066662568503,26.52675355627816,20.05037250395633,15.11453843994638,15.34584984068019,17.70050372274443,8.547556388440704,11.58744403758685,6.703521502211563,8.944040352027704
9,6.145250766986663,4.532951820193583,8.34013104804025,9.807003449349267,3.779434387635184,6.26096723023374,4.097706462746509,5.030844669013729,4.210940250628586,-0.0,5.767432069089034,2.838152725646104,5.42098374117186,4.219341067048107,6.799928842731659,13.455280402413033,5.866908970871204,12.964081038096674,6.809739324350199,3.9743408269478917,7.167196423205777,3.6155017942299157,8.776096962410815,11.138884871591479,6.982186755532386,11.158458774888329,8.68171797809349,17.438167994046076,16.80296403189782,20.529345123524546,15.47296772905373,17.038843454130568,4.748444337946206,10.202195629158501,10.901822796449899,15.079825611532469,21.612493655731,13.320354275823863,4.912378295399156,11.15604868920364,10.963247965665635,12.524878106806888,5.483555241507239,21.196864036388398,16.83237650146589,12.651264442519153,8.461659503670749,13.862291039045369,4.2133230736368805,7.661756570722665,5.605553088249714,5.444656930368388
