0,1,time,week
271.4,293.73,2019-03-19 00:00:00,2
259.07,255.28,2019-03-19 01:00:00,2
256.68,205.28,2019-03-19 02:00:00,2
255.26,202.54,2019-03-19 03:00:00,2
251.74,207.29,2019-03-19 04:00:00,2
255.74,191.9,2019-03-19 05:00:00,2
280.61,249.08,2019-03-19 06:00:00,2
291.19,260.6,2019-03-19 07:00:00,2
299.34,277.85,2019-03-19 08:00:00,2
323.12,337.89,2019-03-19 09:00:00,2
346.47,405.53,2019-03-19 10:00:00,2
367.27,473.87,2019-03-19 11:00:00,2
377.27,505.04,2019-03-19 12:00:00,2
367.21,531.27,2019-03-19 13:00:00,2
394.04,567.5,2019-03-19 14:00:00,2
401.24,589.54,2019-03-19 15:00:00,2
393.33,576.55,2019-03-19 16:00:00,2
381.67,555.99,2019-03-19 17:00:00,2
376.29,526.48,2019-03-19 18:00:00,2
350.49,495.39,2019-03-19 19:00:00,2
324.29,434.08,2019-03-19 20:00:00,2
310.39,389.89,2019-03-19 21:00:00,2
298.56,355.49,2019-03-19 22:00:00,2
284.35,308.13,2019-03-19 23:00:00,2
274.13,283.38,2019-03-20 00:00:00,3
265.6,243.1,2019-03-20 01:00:00,3
260.24,241.87,2019-03-20 02:00:00,3
252.12,265.35,2019-03-20 03:00:00,3
250.5,243.38,2019-03-20 04:00:00,3
249.62,218.49,2019-03-20 05:00:00,3
276.08,271.27,2019-03-20 06:00:00,3
281.46,277.04,2019-03-20 07:00:00,3
301.43,272.92,2019-03-20 08:00:00,3
331.89,352.18,2019-03-20 09:00:00,3
349.23,407.71,2019-03-20 10:00:00,3
354.82,460.04,2019-03-20 11:00:00,3
382.96,502.82,2019-03-20 12:00:00,3
386.89,532.46,2019-03-20 13:00:00,3
378.87,547.11,2019-03-20 14:00:00,3
401.14,557.99,2019-03-20 15:00:00,3
386.39,588.91,2019-03-20 16:00:00,3
364.15,519.23,2019-03-20 17:00:00,3
330.79,469.93,2019-03-20 18:00:00,3
320.66,410.04,2019-03-20 19:00:00,3
306.0,373.13,2019-03-20 20:00:00,3
288.88,338.03,2019-03-20 21:00:00,3
286.2,316.2,2019-03-20 22:00:00,3
278.24,254.96,2019-03-20 23:00:00,3
268.03,275.07,2019-03-21 00:00:00,4
265.07,246.73,2019-03-21 01:00:00,4
261.01,212.36,2019-03-21 02:00:00,4
257.38,211.83,2019-03-21 03:00:00,4
254.4,203.66,2019-03-21 04:00:00,4
258.03,197.29,2019-03-21 05:00:00,4
281.52,254.19,2019-03-21 06:00:00,4
291.1,268.49,2019-03-21 07:00:00,4
306.4,267.39,2019-03-21 08:00:00,4
345.71,320.32,2019-03-21 09:00:00,4
368.8,349.75,2019-03-21 10:00:00,4
374.3,411.83,2019-03-21 11:00:00,4
377.85,400.21,2019-03-21 12:00:00,4
379.83,436.87,2019-03-21 13:00:00,4
392.67,432.39,2019-03-21 14:00:00,4
387.18,401.44,2019-03-21 15:00:00,4
387.2,398.59,2019-03-21 16:00:00,4
364.77,388.59,2019-03-21 17:00:00,4
351.55,357.36,2019-03-21 18:00:00,4
326.23,333.63,2019-03-21 19:00:00,4
305.86,295.74,2019-03-21 20:00:00,4
298.52,279.19,2019-03-21 21:00:00,4
289.53,273.45,2019-03-21 22:00:00,4
277.78,235.14,2019-03-21 23:00:00,4
273.21,211.69,2019-03-22 00:00:00,5
269.11,215.99,2019-03-22 01:00:00,5
266.52,206.76,2019-03-22 02:00:00,5
261.37,195.88,2019-03-22 03:00:00,5
257.26,198.91,2019-03-22 04:00:00,5
261.55,206.73,2019-03-22 05:00:00,5
282.01,231.69,2019-03-22 06:00:00,5
287.81,230.49,2019-03-22 07:00:00,5
302.2,239.68,2019-03-22 08:00:00,5
334.9,257.54,2019-03-22 09:00:00,5
372.47,338.17,2019-03-22 10:00:00,5
371.41,368.49,2019-03-22 11:00:00,5
369.49,388.1,2019-03-22 12:00:00,5
349.81,406.97,2019-03-22 13:00:00,5
365.65,405.28,2019-03-22 14:00:00,5
365.99,398.87,2019-03-22 15:00:00,5
351.66,385.46,2019-03-22 16:00:00,5
351.16,383.2,2019-03-22 17:00:00,5
327.8,380.35,2019-03-22 18:00:00,5
