,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,-0.0,10.758393408348896,10.644293257733484,23.42687968327867,9.539242270492705,17.1468905219368,21.229910999400264,25.71144709250781,26.408313445355763,25.331381115002618,24.266693011380077,19.51976643646029,31.26317167668245,33.69284766517843
1,10.758393408348896,-0.0,8.537836039055264,18.20587911004514,18.41868778913318,18.212499376686075,24.42243082398447,20.72632223158522,14.21683737682912,12.595268512376402,13.905373063315668,11.132986341203129,37.420566788266264,27.8177798948885
2,10.644293257733484,8.537836039055264,-0.0,21.3181444979491,16.246580697875753,21.972116320753546,24.341545450697115,21.59260129356403,19.44932488611393,22.626798941481294,19.06122687340514,16.828246272694397,24.235827129461338,27.34623871812472
3,23.42687968327867,18.20587911004514,21.3181444979491,-0.0,30.714834779981366,32.60542488954091,40.00603849422613,42.65079915394322,25.25395525403086,26.900903211987895,24.70991017361932,29.137985122427406,37.96209686224501,40.62337137074394
4,9.539242270492705,18.41868778913318,16.246580697875753,30.714834779981366,-0.0,10.704547179186187,14.511032169961936,27.358940956510644,22.874253129864094,24.119921786414533,17.550667567699712,17.702614165063554,27.533487758059774,38.20919955830018
5,17.1468905219368,18.212499376686075,21.972116320753546,32.60542488954091,10.704547179186187,-0.0,13.64305220488331,29.357494597159302,18.229654470654893,18.118824295813344,12.475759800890069,9.980739147477081,25.792223902978748,37.19758310225708
6,21.229910999400264,24.42243082398447,24.341545450697115,40.00603849422613,14.511032169961936,13.64305220488331,-0.0,53.28955836048213,29.61531114292394,28.950471459066513,25.855206485197492,25.55055041312933,33.12053429120192,43.804905463649526
7,25.71144709250781,20.72632223158522,21.59260129356403,42.65079915394322,27.358940956510644,29.357494597159302,53.28955836048213,-0.0,25.77608724492547,25.612949222694425,25.288692020556685,23.605252429537977,40.53054094782454,44.931115513624164
8,26.408313445355763,14.21683737682912,19.44932488611393,25.25395525403086,22.874253129864094,18.229654470654893,29.61531114292394,25.77608724492547,-0.0,2.0847425896513365,4.583294284131477,4.6562179016428775,23.433049541614814,33.426873763183316
9,25.331381115002618,12.595268512376402,22.626798941481294,26.900903211987895,24.119921786414533,18.118824295813344,28.950471459066513,25.612949222694425,2.0847425896513365,-0.0,5.87411580934063,6.179227540452197,26.7769977387498,32.42756737567179
10,24.266693011380077,13.905373063315668,19.06122687340514,24.70991017361932,17.550667567699712,12.475759800890069,25.855206485197492,25.288692020556685,4.583294284131477,5.87411580934063,-0.0,2.6020642583968816,34.30904500127409,32.81619049383461
11,19.51976643646029,11.132986341203129,16.828246272694397,29.137985122427406,17.702614165063554,9.980739147477081,25.55055041312933,23.605252429537977,4.6562179016428775,6.179227540452197,2.6020642583968816,-0.0,28.49594692544733,35.63250542734401
12,31.26317167668245,37.420566788266264,24.235827129461338,37.96209686224501,27.533487758059774,25.792223902978748,33.12053429120192,40.53054094782454,23.433049541614814,26.7769977387498,34.30904500127409,28.49594692544733,-0.0,42.69273246170371
13,33.69284766517843,27.8177798948885,27.34623871812472,40.62337137074394,38.20919955830018,37.19758310225708,43.804905463649526,44.931115513624164,33.426873763183316,32.42756737567179,32.81619049383461,35.63250542734401,42.69273246170371,-0.0
