,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,-0.0,12.403802838279562,15.11701175788474,16.15042075818892,31.659583216651384,28.257080123935676,28.700636559278045,22.363715972870494,23.243373245296414,26.57565622151762,26.47078948607123,23.95595470482166,21.044308185232016,29.433838119582962,29.212257336653956,26.41802087481382,23.16831789123257
1,12.403802838279562,-0.0,7.857052972315728,8.329243950521516,27.29311799596841,21.933157937437517,21.803554684372845,21.47025181338195,27.200361659044148,33.16934442247607,30.107428184812445,27.31931436049793,21.952410406887545,30.19554631352675,38.462455140615845,31.088881931936232,22.597504872977748
2,15.11701175788474,7.857052972315728,-0.0,7.235614284689665,17.171723991532662,18.993027296450418,14.47320122709161,20.905894510832695,23.34436342545297,31.13000196471432,33.22746039461738,29.514104515571756,22.94197164742344,29.04008533030985,35.87681391097766,34.58563811606343,26.26791690790278
3,16.15042075818892,8.329243950521516,7.235614284689665,-0.0,13.22585506553654,21.278838537125093,16.652876975464682,24.4567928426962,27.567853084173368,32.70944966178701,32.02822068374376,29.485022141396385,24.291675618396134,34.04147875340239,34.82256998932373,31.342120265408305,23.86136708537064
4,31.659583216651384,27.29311799596841,17.171723991532662,13.22585506553654,-0.0,16.9118146365913,8.750708489749035,16.52659346419079,17.225570160116575,18.042635812261402,20.29458716964942,18.783458369919934,15.024805276804761,20.263479811180005,21.237902591982213,20.503654278514546,20.01039842744879
5,28.257080123935676,21.933157937437517,18.993027296450418,21.278838537125093,16.9118146365913,-0.0,13.342819556779734,4.937754715612997,9.92755620112642,22.150165326264613,14.679442333990636,13.368057290509661,11.504614582564683,13.967996244961123,24.089629239083308,19.971885966161743,13.6154592204274
6,28.700636559278045,21.803554684372845,14.47320122709161,16.652876975464682,8.750708489749035,13.342819556779734,-0.0,14.635549310360082,9.043154327264476,26.64927608339206,21.966125613770288,21.264474533411903,14.440919015130666,24.607220333659296,26.180400729546143,22.89278301649277,20.223117493844512
7,22.363715972870494,21.47025181338195,20.905894510832695,24.4567928426962,16.52659346419079,4.937754715612997,14.635549310360082,-0.0,11.21119620552512,27.941052903599747,14.624359046087923,14.498779858302596,13.125895310789495,16.347033586188353,27.64870788126737,26.781017099601744,21.85546038448158
8,23.243373245296414,27.200361659044148,23.34436342545297,27.567853084173368,17.225570160116575,9.92755620112642,9.043154327264476,11.21119620552512,-0.0,12.907930169735176,10.356133494880474,9.53103181319688,11.638156900885742,11.030896237312136,15.501278628619614,10.286945296819631,6.993304388269803
9,26.57565622151762,33.16934442247607,31.13000196471432,32.70944966178701,18.042635812261402,22.150165326264613,26.64927608339206,27.941052903599747,12.907930169735176,-0.0,10.629746386072606,12.407594374050152,20.57583530905743,14.05939394773386,6.518320186527674,7.057234242376063,8.427671214035335
10,26.47078948607123,30.107428184812445,33.22746039461738,32.02822068374376,20.29458716964942,14.679442333990636,21.966125613770288,14.624359046087923,10.356133494880474,10.629746386072606,-0.0,2.5883062758708943,7.730113283353613,5.720353493826046,9.040824932124217,8.500564133343627,8.465029632731692
11,23.95595470482166,27.31931436049793,29.514104515571756,29.485022141396385,18.783458369919934,13.368057290509661,21.264474533411903,14.498779858302596,9.53103181319688,12.407594374050152,2.5883062758708943,-0.0,5.177997180671318,3.8917745718464714,10.95127738349524,9.975424867593436,8.271199305931043
12,21.044308185232016,21.952410406887545,22.94197164742344,24.291675618396134,15.024805276804761,11.504614582564683,14.440919015130666,13.125895310789495,11.638156900885742,20.57583530905743,7.730113283353613,5.177997180671318,-0.0,7.7547444046610154,16.151522217938133,14.911156081714875,12.682656916279411
13,29.433838119582962,30.19554631352675,29.04008533030985,34.04147875340239,20.263479811180005,13.967996244961123,24.607220333659296,16.347033586188353,11.030896237312136,14.05939394773386,5.720353493826046,3.8917745718464714,7.7547444046610154,-0.0,10.45385282991896,6.360524756608606,5.755958961967466
14,29.212257336653956,38.462455140615845,35.87681391097766,34.82256998932373,21.237902591982213,24.089629239083308,26.180400729546143,27.64870788126737,15.501278628619614,6.518320186527674,9.040824932124217,10.95127738349524,16.151522217938133,10.45385282991896,-0.0,4.268436531160125,8.838427267260618
15,26.41802087481382,31.088881931936232,34.58563811606343,31.342120265408305,20.503654278514546,19.971885966161743,22.89278301649277,26.781017099601744,10.286945296819631,7.057234242376063,8.500564133343627,9.975424867593436,14.911156081714875,6.360524756608606,4.268436531160125,-0.0,4.8778430677247995
16,23.16831789123257,22.597504872977748,26.26791690790278,23.86136708537064,20.01039842744879,13.6154592204274,20.223117493844512,21.85546038448158,6.993304388269803,8.427671214035335,8.465029632731692,8.271199305931043,12.682656916279411,5.755958961967466,8.838427267260618,4.8778430677247995,-0.0
