,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,-0.0,1.0707423944459102,1.178917092382384,0.8889982273981604,5.793497306788379,43.943167224266915,1.210329463512656,1.225590236294258,1.5956706355841177,2.34527773329705,1.6505602632631637,1.3699466090412116,0.4437944168398236,0.19015773134684902,0.46854550691034247,0.41254203040400156,54.78505466385392,0.6270295481778907,0.656122838594759,1.068544548942371,1.3593279138598893,1.4488869092913197
1,1.0707423944459102,-0.0,0.23488959724229977,0.39238805082659334,4.622775789719018,44.011533527760655,0.24849139052391056,0.2638929442230948,0.5873523635750271,1.2956078790581687,0.6461115142906412,2.378285381197814,1.3806553481452677,1.1242314245225025,1.2485348547163468,1.0832494591609934,56.48592550574895,0.9513645203134338,0.7494345238988558,0.3632599812872352,0.36433396237015103,0.500643565464763
2,1.178917092382384,0.23488959724229977,-0.0,0.49589709089220674,5.075590019059158,46.51811152861882,0.18550640096464563,0.18407840239474724,0.5058042560969468,1.205842814401515,0.572088392335793,2.558134062102973,1.4945909371518282,1.1904624866856486,1.333337685697478,1.198745170974728,56.206977581982365,1.0371108072300295,0.7970685642530659,0.371460708220716,0.3054253386094055,0.4704576720503245
3,0.8889982273981604,0.39238805082659334,0.49589709089220674,-0.0,4.4032491961905835,42.419726972080916,0.4590111830638093,0.45058886608927656,0.7613874237430379,1.5237661714476318,0.8078653806842678,2.081687262563586,1.118976891245978,0.8917873174727021,0.9583466302898515,0.7862711136788761,57.261950637629845,0.6076721750292564,0.4230251026124757,0.2812243308592897,0.5382998273397953,0.5841287773651425
4,5.793497306788379,4.622775789719018,5.075590019059158,4.4032491961905835,-0.0,44.04359217368157,4.843350005155347,4.557147210903544,5.054803318458661,4.533387785715919,5.096328317805611,6.439115859850913,5.98435188651273,6.705965231421183,6.44996026179278,5.2046768984164435,66.19147036526309,5.358406903450266,5.868229879549299,5.305649570261358,4.509648670291969,5.1763127982739805
5,43.943167224266915,44.011533527760655,46.51811152861882,42.419726972080916,44.04359217368157,-0.0,44.51336016011942,43.60846403200008,45.38854675735864,46.26341583494593,45.86065040324356,39.42682099181596,42.489724178231,45.116538301296984,43.90136056464156,41.41409883584826,8.592228060511433,42.97370197511882,44.2396442910843,44.60083365882081,43.634480845957455,44.21213007686764
6,1.210329463512656,0.24849139052391056,0.18550640096464563,0.4590111830638093,4.843350005155347,44.51336016011942,-0.0,0.08726158028960142,0.43453738125644914,1.156610273775457,0.4975930362068106,2.4906960670078653,1.4792726094065587,1.2279005938574092,1.329747593785957,1.1823380875881695,56.252857484077516,1.012007640973408,0.785985619504396,0.3129151630425589,0.23890991352498742,0.375800848028443
7,1.225590236294258,0.2638929442230948,0.18407840239474724,0.45058886608927656,4.557147210903544,43.60846403200008,0.08726158028960142,-0.0,0.3979580989981207,1.1282877067165122,0.4583258367845648,2.493797399327909,1.4896401908580794,1.2360480368030016,1.3381510595986896,1.182792651801717,56.12459855319107,1.0121362730655827,0.787010939969347,0.2988568556537174,0.18970591735826473,0.3315290986925421
8,1.5956706355841177,0.5873523635750271,0.5058042560969468,0.7613874237430379,5.054803318458661,45.38854675735864,0.43453738125644914,0.3979580989981207,-0.0,0.7698876758516658,0.11513126968453687,2.8330808701463517,1.8351346997601126,1.6058119746446342,1.6579454066556734,1.512817713109079,58.501295571310436,1.307217644149665,1.1051578492889838,0.5872428221328835,0.2872610964152609,0.2594909740289964
9,2.34527773329705,1.2956078790581687,1.205842814401515,1.5237661714476318,4.533387785715919,46.26341583494593,1.156610273775457,1.1282877067165122,0.7698876758516658,-0.0,0.7329578323647638,3.5936121459121932,2.601389161381189,2.366912377002008,2.4293426732493026,2.290279910261195,57.39954569898158,2.071000137579509,1.8606714546009555,1.3573201655264187,1.028101126369107,0.9827187577657334
10,1.6505602632631637,0.6461115142906412,0.572088392335793,0.8078653806842678,5.096328317805611,45.86065040324356,0.4975930362068106,0.4583258367845648,0.11513126968453687,0.7329578323647638,-0.0,2.872872547745631,1.886636721485198,1.6532261535560742,1.7137270857534064,1.562769873225124,56.254681336233624,1.3572909122327204,1.1457039537141631,0.6352288214364883,0.33444150341061324,0.27817887058529817
