avg,cen
48.77285714285715,43.8
47.52428571428572,35.42
43.932857142857145,35.07
42.901428571428575,33.73
40.49285714285714,35.21
35.54285714285714,33.31
36.065714285714286,32.22
47.065714285714286,33.06
43.637142857142855,33.77
51.37428571428571,47.96
73.4342857142857,54.12
81.96142857142857,75.0
92.99714285714286,95.46
91.92857142857143,87.5
91.21857142857142,93.45
93.07428571428571,96.83
92.5257142857143,92.75
83.16285714285713,69.44
74.58142857142857,73.56
73.10857142857142,73.38
66.59428571428572,67.71
60.57000000000001,62.29
55.22142857142857,59.58
51.66428571428572,54.47
